date,nav_raw,nav_q3z,nav_stack_base,nav_stack_comb_best,nav_ddc15_actual,pos_MA15_base,pos_comb_best,pos_ddc_base,pos_ddc_comb,dd_raw,rv_hi
2023-04-07,37.9177305116449,8.099842895586349,7.60630838914453,48.694407321844025,21.676305556776075,0.774618899874654,1.0,1.0,1.0,-0.03011063328727015,0.0
2023-04-10,37.741969266136216,8.070759475903088,7.578997062002329,48.519564438762856,21.575828697763757,0.774618899874654,1.0,1.0,1.0,-0.034606391888822086,0.0
2023-04-11,37.52344660145627,8.034562321956681,7.545005450155667,48.30195540845459,21.450906557467707,0.774618899874654,1.0,1.0,1.0,-0.04019593551390066,0.0
2023-04-12,37.72826370418028,8.068533750431799,7.576906953028311,48.50618388508019,21.567993683780177,0.774618899874654,1.0,1.0,1.0,-0.034956963471733826,0.0
2023-04-13,37.601696798243154,8.047566762097075,7.557217511971076,48.380135135314966,21.49563959271383,0.774618899874654,1.0,1.0,1.0,-0.03819439078053455,0.0
2023-04-14,37.65563165439056,8.056508352235273,7.5656142787920135,48.43388993499529,21.526472356337507,0.774618899874654,1.0,1.0,1.0,-0.03681480284721972,0.0
2023-04-17,37.78698956393751,8.078278493246136,7.586057935334293,48.56476705539161,21.60156530483992,0.774618899874654,1.0,1.0,1.0,-0.03345482750101403,0.0
2023-04-18,37.55102240507188,8.039201946270124,7.5493623758137,48.32984777118945,21.466670727344965,0.774618899874654,1.0,1.0,1.0,-0.039490580041818046,0.0
2023-04-19,37.27562650175149,7.993531344193271,7.506474545988786,48.05528653230716,21.30923604787163,0.774618899874654,1.0,1.0,1.0,-0.04653487184574523,0.0
2023-04-20,36.92603886151496,7.935460533434937,7.451942069158126,47.706178068226095,21.10938841969377,0.774618899874654,1.0,1.0,1.0,-0.05547689792231836,0.0
2023-04-21,36.48821876386913,7.862578044354178,7.383500409824364,47.706178068226095,20.859101229837982,0.774618899874654,0.0,1.0,1.0,-0.0666758028016442,0.0
2023-04-24,36.39966165319585,7.847796363073896,7.369619396602597,47.706178068226095,20.808476074685576,0.774618899874654,0.0,1.0,1.0,-0.06894098583949604,0.0
2023-04-25,35.99303604735082,7.779886447426236,7.305847325001262,47.706178068226095,20.57602173840089,0.774618899874654,0.0,1.0,1.0,-0.07934197361014073,0.0
2023-04-26,36.45510629925796,7.857252577840598,7.37849943126953,47.706178068226095,20.840171934994533,0.774618899874654,0.0,1.0,1.0,-0.06752277931892703,0.0
2023-04-27,36.594589269074525,7.880540010922132,7.40036792920129,47.706178068226095,20.919909710249357,0.774618899874654,0.0,1.0,1.0,-0.06395497482648649,0.0
2023-04-28,37.21046189397171,7.983274931808515,7.496843070839161,47.706178068226095,21.27198360869181,0.774618899874654,0.0,1.0,1.0,-0.048201703149169384,0.0
2023-05-04,37.70670053033607,8.065744683862091,7.547365887716769,47.706178068226095,21.562817409197848,0.5053399379473547,0.0,1.0,1.0,-0.03550852319700937,0.0
2023-05-05,37.472492979887264,8.040427788106765,7.523676088089347,47.706178068226095,21.42216226019389,0.5053399379473547,0.0,1.0,1.0,-0.041499267097527714,0.0
2023-05-08,37.500444076085614,8.043458530588747,7.526512047237513,47.706178068226095,21.44599897738905,0.5053399379473547,0.0,1.0,1.0,-0.04078431209824529,0.0
2023-05-09,37.17035172029936,8.00767975235527,7.493032741739061,47.706178068226095,21.2460802016383,0.5053399379473547,0.0,1.0,1.0,-0.04922767254176974,0.0
2023-05-10,37.31310060428876,8.023220301819261,7.507574512833748,47.706178068226095,21.322395310492556,0.5053399379473547,0.0,1.0,1.0,-0.04557632994232508,0.0
2023-05-11,37.70347919760377,8.065638966757412,7.5472669649637085,47.706178068226095,21.53709608302515,0.5053399379473547,0.0,1.0,1.0,-0.03559092096506,0.0
2023-05-12,37.62962305179967,8.05765483650662,7.539795968216381,47.706178068226095,21.482778509368394,0.5053399379473547,0.0,1.0,1.0,-0.03748007122577457,0.0
2023-05-15,37.89300291103541,8.086154844101184,7.56646430369559,47.706178068226095,21.64494856285481,0.5053399379473547,0.0,1.0,1.0,-0.030743135195265392,0.0
2023-05-16,38.00645045800989,8.098388654986744,7.577911857588437,47.706178068226095,21.71480840075688,0.5053399379473547,0.0,1.0,1.0,-0.02784128511074102,0.0
2023-05-17,38.58182358830812,8.16034338994389,7.6358848125387295,47.706178068226095,22.035900208325117,0.5053399379473547,0.0,1.0,1.0,-0.013123941181175103,0.0
2023-05-18,38.65853710978361,8.168542773928847,7.643557228839256,47.706178068226095,22.077971268828165,0.5053399379473547,0.0,1.0,1.0,-0.011161702730766887,0.0
2023-05-19,38.63758195739164,8.166305219450523,7.641463480152245,47.706178068226095,22.06843693006685,0.5053399379473547,0.0,1.0,1.0,-0.011697710007799844,0.0
2023-05-22,39.03021521269465,8.208241158462187,7.680704230755133,47.706178068226095,22.297214937299703,0.5053399379473547,0.0,1.0,1.0,-0.0016546295228208052,0.0
2023-05-23,39.109458267074,8.216662746461711,7.68858457020044,47.706178068226095,22.33725712252868,0.5053399379473547,0.0,1.0,1.0,0.0,0.0
2023-05-24,39.77819971751284,8.287662285143861,7.75502102675794,47.706178068226095,22.71977874640563,0.5053399379473547,0.0,1.0,1.0,0.0,0.0
2023-05-25,40.03911008218303,8.315132488613175,7.780725742778491,47.706178068226095,22.90926584477151,0.5053399379473547,0.0,1.0,1.0,0.0,0.0
2023-05-26,40.22744123361637,8.334897202939075,7.799220195123632,47.706178068226095,22.9877957901292,0.5053399379473547,0.0,1.0,1.0,0.0,0.0
2023-05-29,40.05677110583811,8.317027432429942,7.782498900110189,47.706178068226095,22.890207229785634,0.5053399379473547,0.0,1.0,1.0,-0.004242629472431814,0.0
2023-05-30,40.11781628694077,8.323432551451695,7.788492367385229,47.706178068226095,22.923033548671278,0.5053399379473547,0.0,1.0,1.0,-0.002725128502182428,0.0
2023-05-31,39.636736943016224,8.272993662439502,7.72502321257056,47.706178068226095,22.640489301937013,0.6795632609385803,0.0,1.0,1.0,-0.014684112945928973,0.0
2023-06-01,39.56945821238696,8.26345093591935,7.716112558593622,47.706178068226095,22.59651306841614,0.6795632609385803,0.0,1.0,1.0,-0.01635657156039938,0.0
2023-06-02,39.75615824801937,8.289946650782369,7.740853301872533,47.85914192087097,22.703129888196624,0.6795632609385803,1.0,1.0,1.0,-0.01171546017207703,0.0
2023-06-05,39.89530526912499,8.309664118117599,7.759264761988753,47.97297390402707,22.78259110962573,0.6795632609385803,1.0,1.0,1.0,-0.008256452667783076,0.0
2023-06-06,39.43959965757136,8.24516170754233,7.699034736523729,47.97297390402707,22.52235611344379,0.6795632609385803,0.0,1.0,1.0,-0.019584680304912006,0.0
2023-06-07,39.511711300464064,8.255406471615554,7.708600927856896,47.97297390402707,22.563536148617988,0.6795632609385803,0.0,1.0,1.0,-0.017792082001830134,0.0
2023-06-08,39.40379594835806,8.240084108671919,7.694293457763161,47.97297390402707,22.50191006693,0.6795632609385803,0.0,1.0,1.0,-0.020474712285951324,0.0
2023-06-09,39.25290204706508,8.218640633857706,7.674270314091475,47.97297390402707,22.415740678554503,0.6795632609385803,0.0,1.0,1.0,-0.024225731407865658,0.0
2023-06-12,39.81995749218693,8.299323930959854,7.749609468019586,47.97297390402707,22.739563049521447,0.6795632609385803,0.0,1.0,1.0,-0.01012949690394227,0.0
2023-06-13,40.01525683803437,8.326985232059743,7.775438593703158,47.97297390402707,22.85109058666911,0.6795632609385803,0.0,1.0,1.0,-0.005274618247523177,0.0
2023-06-14,39.882470731001,8.308207431763597,7.757904560789857,47.97297390402707,22.77526182533559,0.6795632609385803,0.0,1.0,1.0,-0.008575501996559765,0.0
2023-06-15,39.8771379981356,8.307452504696958,7.757199637112705,47.9686148293693,22.772216517835123,0.6795632609385803,1.0,1.0,1.0,-0.008708066552043925,0.0
2023-06-16,39.77680817810845,8.293248728827718,7.743936663300191,47.88659986107318,22.714922225928813,0.6795632609385803,1.0,1.0,1.0,-0.011202130726906345,0.0
2023-06-19,39.725412081456426,8.285966659844922,7.737136929827284,47.8445519815338,22.68557199921028,0.6795632609385803,1.0,1.0,1.0,-0.012479768455678442,0.0
2023-06-20,39.54417755254558,8.260277754086875,7.7131495558023975,47.696219959773934,22.58207630869561,0.6795632609385803,1.0,1.0,1.0,-0.0169850147093078,0.0
2023-06-21,39.43394050716055,8.244629367750933,7.698537656819174,47.696219959773934,22.51912440211918,0.6795632609385803,0.0,1.0,1.0,-0.019725359160868594,0.0
2023-06-26,39.19077014216573,8.210079889090045,7.66627659927125,47.696219959773934,22.38025966707621,0.6795632609385803,0.0,1.0,1.0,-0.025770246867810598,0.0
2023-06-27,39.76587313250012,8.291952587170574,7.7427263729510445,47.696219959773934,22.708677664791125,0.6795632609385803,0.0,1.0,1.0,-0.01147396123048805,0.0
2023-06-28,39.89007332494924,8.309552010914894,7.759160080324713,47.696219959773934,22.77960335845902,0.6795632609385803,0.0,1.0,1.0,-0.008386511752211612,0.0
2023-06-29,40.29139434714335,8.366363291300072,7.812208405709498,47.696219959773934,23.008781520918685,0.6795632609385803,0.0,1.0,1.0,0.0,0.0
2023-06-30,40.489512487610334,8.394319518195333,7.833938797463243,47.696219959773934,23.121918757373216,0.5656942826570062,0.0,1.0,1.0,0.0,0.0
2023-07-03,40.47005511063136,8.392037552922343,7.83180916965389,47.68325391560976,23.111120182073368,0.5656942826570062,1.0,1.0,1.0,-0.0004805535009820838,0.0
2023-07-04,40.69064070871282,8.417913280273986,7.855957507583276,47.830278862743114,23.23061690500262,0.5656942826570062,1.0,1.0,1.0,0.0,0.0
2023-07-05,40.74056731680787,8.423756117272216,7.861410293523634,47.863477651287276,23.252111716071667,0.5656942826570062,1.0,1.0,1.0,0.0,0.0
2023-07-06,40.76060563721664,8.426099924118557,7.8635976345400795,47.863477651287276,23.26421643171937,0.5656942826570062,0.0,1.0,1.0,0.0,0.0
2023-07-07,40.6998010118679,8.418989354660317,7.8569617463266015,47.863477651287276,23.22383741748784,0.5656942826570062,0.0,1.0,1.0,-0.0014917498010192931,0.0
2023-07-10,40.79555587795162,8.430194314832212,7.867418695460403,47.863477651287276,23.279853174285986,0.5656942826570062,0.0,1.0,1.0,0.0,0.0
2023-07-11,41.0413411030052,8.458926078925003,7.894232409300839,48.02660581858442,23.426767633462465,0.5656942826570062,1.0,1.0,1.0,0.0,0.0
2023-07-12,40.8647311668516,8.438334454473367,7.875015422701174,48.02660581858442,23.331722457344927,0.5656942826570062,0.0,1.0,1.0,-0.004303220396973617,0.0
2023-07-13,41.0505099686925,8.460035768707083,7.895268019372406,48.150118399185615,23.437755096089145,0.5656942826570062,1.0,1.0,1.0,0.0,0.0
2023-07-14,40.95996731929469,8.449480030023729,7.885416951560635,48.090040631042555,23.37863888559253,0.5656942826570062,1.0,1.0,1.0,-0.0022056400631043083,0.0
2023-07-17,40.99023839585968,8.45301251268127,7.888713615796764,48.11014568294231,23.399242226737147,0.5656942826570062,1.0,1.0,1.0,-0.001468229575681046,0.0
2023-07-18,41.1551160063355,8.472246731028575,7.906663812834561,48.11014568294231,23.504663351076108,0.5656942826570062,0.0,1.0,1.0,0.0,0.0
2023-07-19,41.14603700035975,8.4711894392477,7.9056771028237645,48.11014568294231,23.50300926794918,0.5656942826570062,0.0,1.0,1.0,-0.00022060455313388516,0.0
2023-07-20,40.97737180466034,8.451545723296482,7.8873447450688525,48.11014568294231,23.40321458893436,0.5656942826570062,0.0,1.0,1.0,-0.0043188847201351965,0.0
2023-07-21,40.81992902661018,8.433176255301737,7.870201570127648,48.11014568294231,23.31450814141945,0.5656942826570062,0.0,1.0,1.0,-0.008144479040557595,0.0
2023-07-24,40.84590824057292,8.436212429800158,7.873035058315403,48.11014568294231,23.323756000146684,0.5656942826570062,0.0,1.0,1.0,-0.00751322789893194,0.0
2023-07-25,41.16891998045015,8.473952182168409,7.908255412942535,48.325368450218896,23.51822561640729,0.5656942826570062,1.0,1.0,1.0,0.0,0.0
2023-07-26,41.24581779245938,8.482906083563476,7.91661157753401,48.37643087949411,23.553878227202013,0.5656942826570062,1.0,1.0,1.0,0.0,0.0
2023-07-27,41.07247875935969,8.462739009228564,7.8977907993016405,48.37643087949411,23.453085752702457,0.5656942826570062,0.0,1.0,1.0,-0.004202584464972792,0.0
2023-07-28,41.24709807016448,8.483092274502111,7.916785338899031,48.49277835631031,23.56121917817771,0.5656942826570062,1.0,1.0,1.0,0.0,0.0
2023-07-31,41.19629773655046,8.477181979675295,7.911022994307589,48.45748219920567,23.522863044082097,0.5909859978599042,1.0,1.0,1.0,-0.0012316098826541388,0.0
2023-08-01,40.97243613917544,8.44995809428816,7.885617289462703,48.30186433648865,23.39886804022436,0.5909859978599042,1.0,1.0,1.0,-0.0066589395094369674,0.0
2023-08-02,41.03146416326962,8.457152554338606,7.892331258683507,48.34298949112886,23.432578238508963,0.5909859978599042,1.0,1.0,1.0,-0.0052278564307253195,0.0
2023-08-03,40.74182219312527,8.421871152364016,7.8594061683691105,48.14131304814985,23.267167174951577,0.5909859978599042,1.0,1.0,1.0,-0.01224997395403904,0.0
2023-08-04,40.51061299323397,8.393625575693452,7.833047007145009,47.97985496785834,23.135126367332383,0.5909859978599042,1.0,1.0,1.0,-0.01785543981003701,0.0
2023-08-07,40.26054195882652,8.36300443539887,7.804470937224231,47.80481763065104,22.992313791704557,0.5909859978599042,1.0,1.0,1.0,-0.023918194430545214,0.0
2023-08-08,40.22555639712192,8.358709577959399,7.800462917101223,47.78026725784787,22.972333956020428,0.5909859978599042,1.0,1.0,1.0,-0.024766388930073102,0.0
2023-08-09,40.03448122885861,8.335244682802454,7.778565153718218,47.78026725784787,22.86321321365671,0.5909859978599042,0.0,1.0,1.0,-0.029398840113384894,0.0
2023-08-10,40.29300945945574,8.367055096198145,7.808251069678863,47.96261464073449,23.010855592837355,0.5909859978599042,1.0,1.0,1.0,-0.023131048130604626,0.0
2023-08-11,40.18685690003345,8.354027911092981,7.796093921092794,47.96261464073449,22.950233136276143,0.5909859978599042,0.0,1.0,1.0,-0.025704624561162737,0.0
2023-08-14,40.202799096589615,8.355986472678692,7.797921677743233,47.96261464073449,22.959337533979564,0.5909859978599042,0.0,1.0,1.0,-0.025318119878359302,0.0
2023-08-15,40.26117822913111,8.363157415596271,7.804613700451704,47.96261464073449,22.99267715806248,0.5909859978599042,0.0,1.0,1.0,-0.023902768610684966,0.0
2023-08-16,40.13058475543792,8.347125609315732,7.7896525979969375,47.96261464073449,22.91809678779887,0.5909859978599042,0.0,1.0,1.0,-0.027068893739561672,0.0
2023-08-17,40.43243155308874,8.384229993230946,7.824278920169406,47.96261464073449,23.09047788231336,0.5909859978599042,0.0,1.0,1.0,-0.01975088079384235,0.0
2023-08-18,40.5204925391845,8.39502179747314,7.834349980542388,47.96261464073449,23.14076845781508,0.5909859978599042,0.0,1.0,1.0,-0.017615918815524156,0.0
2023-08-21,40.5234530292492,8.395384280696963,7.834688254879967,47.96261464073449,23.1424591582685,0.5909859978599042,0.0,1.0,1.0,-0.017544144310087217,0.0
2023-08-22,40.07263694565332,8.340187883881656,7.783178217056578,47.96261464073449,22.88500348698161,0.5909859978599042,0.0,1.0,1.0,-0.028473787962326802,0.0
2023-08-23,39.74339459152208,8.29969107502534,7.745386037199345,47.96261464073449,22.69697711795144,0.5909859978599042,0.0,1.0,1.0,-0.036455982335641735,0.0
2023-08-24,39.51863197473675,8.271951599848308,7.719499176860418,47.96261464073449,22.56861787681013,0.5909859978599042,0.0,1.0,1.0,-0.04190515639397174,0.0
2023-08-25,39.024284339529686,8.210798886022848,7.66243062195651,47.96261464073449,22.286301857256998,0.5909859978599042,0.0,1.0,1.0,-0.05389018463441042,0.0
2023-08-28,39.30002056411749,8.24508525413522,7.694427132964365,47.96261464073449,22.443771515910527,0.5909859978599042,0.0,1.0,1.0,-0.04720519981150839,0.0
2023-08-29,40.323296289134696,8.37195913834355,7.812827589360802,47.96261464073449,23.02815203888239,0.5909859978599042,0.0,1.0,1.0,-0.022396770300260438,1.0
2023-08-30,40.68741906910104,8.41663738425077,7.854521943872097,47.96261464073449,23.23609820175957,0.5909859978599042,0.0,1.0,1.0,-0.013568930355085551,1.0
2023-08-31,40.707061969007405,8.41903876635419,7.856431923428503,47.96261464073449,23.247316026867047,0.503690198501933,0.0,1.0,1.0,-0.01309270533986262,1.0
2023-09-01,40.79691220273031,8.428398758018147,7.865166428560564,47.96261464073449,23.301805866694487,0.503690198501933,0.0,1.0,1.0,-0.010914364609805327,1.0
2023-09-04,40.938491492358594,8.443131412692372,7.8789145655761565,48.04645223065661,23.382671131822125,0.503690198501933,1.0,1.0,1.0,-0.0074818979333025615,1.0
2023-09-05,40.90933716943287,8.44010283880886,7.876088377789022,48.04645223065661,23.36601917616396,0.503690198501933,0.0,1.0,1.0,-0.008188719122907973,1.0
2023-09-06,41.06125616228927,8.455889884570084,7.890820445633961,48.13632217116753,23.45279012739214,0.503690198501933,1.0,1.0,1.0,-0.004505575339120438,1.0
2023-09-07,40.85562744672294,8.434560695202645,7.87091659094251,48.13632217116753,23.335342013011967,0.503690198501933,0.0,1.0,1.0,-0.009490864612478167,1.0
2023-09-08,40.89639703024032,8.43880015340572,7.874872745046205,48.13632217116753,23.358628209664964,0.503690198501933,0.0,1.0,1.0,-0.00850244153728319,1.0
2023-09-11,40.91563724593964,8.440799872944915,7.87673883223996,48.14772890461787,23.369617565154204,0.503690198501933,1.0,1.0,1.0,-0.008035979250249348,1.0
2023-09-12,40.94453705945322,8.443802855602405,7.879541138948665,48.164858418061435,23.386124153709996,0.503690198501933,1.0,1.0,1.0,-0.0073353284198705015,1.0
2023-09-13,40.923255500479456,8.44159226123788,7.87747826875443,48.164858418061435,23.37396885251261,0.503690198501933,0.0,1.0,1.0,-0.007851281298241752,1.0
2023-09-14,40.89641460222126,8.438803478112185,7.874875847577349,48.164858418061435,23.358638246181624,0.503690198501933,0.0,1.0,1.0,-0.008502015519896267,1.0
2023-09-15,40.88799343774919,8.437928229788586,7.87405908819884,48.164858418061435,23.353828364033568,0.503690198501933,0.0,1.0,1.0,-0.008706179324529217,1.0
2023-09-18,41.0615629848029,8.45596991324601,7.890895126350103,48.164858418061435,23.45296537395524,0.503690198501933,0.0,1.0,1.0,-0.004498136694270682,1.0
2023-09-19,40.84481804675784,8.433487629952433,7.869915233861057,48.164858418061435,23.329168052142816,0.503690198501933,0.0,1.0,1.0,-0.009752929108426955,1.0
2023-09-20,40.78212915673842,8.426967979279533,7.8638312623890565,48.164858418061435,23.293362294639103,0.503690198501933,0.0,1.0,1.0,-0.011272766695856196,1.0
2023-09-21,40.66988713600935,8.415285892591129,7.852929837495062,48.164858418061435,23.229253477674785,0.503690198501933,0.0,1.0,1.0,-0.013993976816823683,1.0
2023-09-22,40.8799940306208,8.437183653591736,7.873364268711166,48.164858418061435,23.34925937530648,0.503690198501933,0.0,1.0,1.0,-0.008900117989372514,1.0
2023-09-25,40.80598352912823,8.429489806945766,7.866184567550395,48.164858418061435,23.306987099176688,0.503690198501933,0.0,1.0,1.0,-0.010694438195043121,1.0
2023-09-26,40.72903263894164,8.421483087927584,7.858712901883791,48.164858418061435,23.263035373235105,0.503690198501933,0.0,1.0,1.0,-0.012560045565910505,0.0
2023-09-27,40.74654092193466,8.423306528203112,7.860414489771517,48.164858418061435,23.27303550778782,0.503690198501933,0.0,1.0,1.0,-0.012135572480234558,0.0
2023-09-28,40.85712931321904,8.434821553574968,7.871160017312272,48.164858418061435,23.33619982797003,0.503690198501933,0.0,1.0,1.0,-0.009454453166185761,0.0
2023-10-09,40.72345511365704,8.420921414611108,7.859762418941245,48.164858418061435,23.26557230833296,0.4425831389513531,0.0,1.0,1.0,-0.012695267812942612,0.0
2023-10-10,40.61347201495055,8.410855903960618,7.850367660524321,48.164858418061435,23.203967869470244,0.4425831389513531,0.0,1.0,1.0,-0.015361712335158373,0.0
2023-10-11,40.6102064665104,8.41055659406945,7.850088296245948,48.164858418061435,23.19905932103204,0.4425831389513531,0.0,1.0,1.0,-0.0154408827154503,0.0
2023-10-12,40.636091907233066,8.412929278433458,7.852302868081743,48.164858418061435,23.221564980828184,0.4425831389513531,0.0,1.0,1.0,-0.014813312730317385,0.0
2023-10-13,40.48362643155103,8.398959108724942,7.839263651889711,48.164858418061435,23.13726432659963,0.4425831389513531,0.0,1.0,1.0,-0.018509705514669905,0.0
2023-10-16,40.440989443798095,8.395044147747521,7.835609578701407,48.164858418061435,23.112173124788672,0.4425831389513531,0.0,1.0,1.0,-0.01954340218056394,0.0
2023-10-17,40.44445399036582,8.395362452028387,7.835906671608626,48.164858418061435,23.113579149899188,0.4425831389513531,0.0,1.0,1.0,-0.01945940726383466,0.0
2023-10-18,40.220389509570026,8.374777571289709,7.816693539925966,48.164858418061435,22.980507910402817,0.4425831389513531,0.0,1.0,1.0,-0.024891655622607645,0.0
2023-10-19,40.18789776290171,8.371783273896463,7.813898778525898,48.164858418061435,22.96076183116368,0.4425831389513531,0.0,1.0,1.0,-0.025679389746667503,0.0
2023-10-20,40.14522318213167,8.36784879866046,7.810226491483232,48.164858418061435,22.938081005587293,0.4425831389513531,0.0,1.0,1.0,-0.026713997822548352,0.0
2023-10-23,39.85853998837611,8.341401760237456,7.785541848502388,48.164858418061435,22.7741973505944,0.4425831389513531,0.0,1.0,1.0,-0.03366438238700653,0.0
2023-10-24,40.26007706575575,8.378592787222912,7.820254514947051,48.164858418061435,22.99864271614843,0.4425831389513531,0.0,1.0,1.0,-0.023929465358501933,0.0
2023-10-25,40.34229178063058,8.386165315456882,7.827322419977784,48.164858418061435,23.045398439537443,0.4425831389513531,0.0,1.0,1.0,-0.021936241138582835,0.0
2023-10-26,40.32482997711044,8.384558792947018,7.825822953989857,48.164858418061435,23.03466292122381,0.4425831389513531,0.0,1.0,1.0,-0.022359587369884637,0.0
2023-10-27,40.537529510301184,8.404132319116362,7.8440921264256716,48.164858418061435,23.14514385453558,0.4425831389513531,0.0,1.0,1.0,-0.017202872276160353,0.0
2023-10-30,40.59038217686754,8.408981823675113,7.84861846645483,48.164858418061435,23.181339065736918,0.4425831389513531,0.0,1.0,1.0,-0.01592150536699133,0.0
2023-10-31,40.64873691680505,8.414332285575577,7.853129726993275,48.164858418061435,23.21169727173579,0.3998081972659472,0.0,1.0,1.0,-0.014506745476774552,0.0
2023-11-01,40.65381850731022,8.41475284170053,7.853522233694299,48.164858418061435,23.21483856149186,0.3998081972659472,0.0,1.0,1.0,-0.014383546736913444,0.0
2023-11-02,40.59464781772365,8.40985619979148,7.848952178360935,48.164858418061435,23.18104990259682,0.3998081972659472,0.0,1.0,1.0,-0.015818088616342596,0.0
2023-11-03,40.7120108643126,8.419577018881954,7.858024657409685,48.164858418061435,23.2480685561867,0.3998081972659472,0.0,1.0,1.0,-0.012972723679655185,0.0
2023-11-06,40.80706672881141,8.427436580632634,7.865360017594024,48.20981966470133,23.30234898124114,0.3998081972659472,1.0,1.0,1.0,-0.010668176961311282,0.0
2023-11-07,40.81139839483938,8.42779423766945,7.865693820326382,48.21186567016002,23.304822523241224,0.3998081972659472,1.0,1.0,1.0,-0.010563159487824936,0.0
2023-11-08,40.81339853643704,8.427959374857119,7.865847943519226,48.212810350545475,23.30596467829565,0.3998081972659472,1.0,1.0,1.0,-0.01051466779528798,0.0
2023-11-09,40.793987737159455,8.426356813056907,7.8643522662289245,48.20364276860635,23.294880391797506,0.3998081972659472,1.0,1.0,1.0,-0.01098526573273717,1.0
2023-11-10,40.82213733738165,8.428681516773604,7.866521921436783,48.216941420679674,23.310954857831028,0.3998081972659472,1.0,1.0,1.0,-0.010302803170781694,0.0
2023-11-13,40.90355527770257,8.435402544861414,7.872794683633591,48.25538959516008,23.357447522233997,0.3998081972659472,1.0,1.0,1.0,-0.008328896056578716,0.0
2023-11-14,40.91830666371615,8.436618812849654,7.873929831375594,48.26234735269595,23.365871110901363,0.3998081972659472,1.0,1.0,1.0,-0.007971261539151953,0.0
2023-11-15,40.97820817856506,8.441556689919436,7.878538371648174,48.290594870287215,23.40007709813369,0.3998081972659472,1.0,1.0,1.0,-0.006519001437192529,0.0
2023-11-16,40.90822822270049,8.435793075285423,7.8731591672287236,48.257623655438664,23.36011594718684,0.3998081972659472,1.0,1.0,1.0,-0.00821560457144288,0.0
2023-11-17,40.95655003392329,8.439776991045024,7.87687737162329,48.280413961659555,23.387709494059557,0.3998081972659472,1.0,1.0,1.0,-0.007044084307384346,0.0
2023-11-20,41.06775558470243,8.44893889561757,7.885428213533571,48.33282536375099,23.451211989108455,0.3998081972659472,1.0,1.0,1.0,-0.004348002498429704,0.0
2023-11-21,40.98966294349247,8.442515524621971,7.879433255882622,48.296079960285255,23.406618193861306,0.3998081972659472,1.0,1.0,1.0,-0.006241290629321328,0.0
2023-11-22,40.92825308461942,8.437458590286811,7.874713598991609,48.26715136616038,23.371550886233965,0.3998081972659472,1.0,1.0,1.0,-0.00773011921960387,0.0
2023-11-23,41.01747128,8.44481208144894,7.881576641486555,48.30921759584248,23.4224977856534,0.3998081972659472,1.0,1.0,1.0,-0.005567101709164302,0.0
2023-11-24,40.919555238623865,8.43675223721627,7.874054356866655,48.30921759584248,23.36658409349386,0.3998081972659472,0.0,1.0,1.0,-0.00794099092700884,0.0
2023-11-27,40.902409476262754,8.435338876926592,7.872735262097263,48.30921759584248,23.356793227104387,0.3998081972659472,0.0,1.0,1.0,-0.00835667501542503,0.0
2023-11-28,41.11179044854576,8.452602921499818,7.888847863435642,48.30921759584248,23.476357529988363,0.3998081972659472,0.0,1.0,1.0,-0.003280415543138404,0.0
2023-11-29,41.09497486082112,8.4512206676068,7.887557800389747,48.30921759584248,23.466755205565285,0.3998081972659472,0.0,1.0,1.0,-0.003688094834807365,0.0
2023-11-30,41.02334930779412,8.445331547592161,7.884506976227574,48.30921759584248,23.42585435758958,0.2219194428516977,0.0,1.0,1.0,-0.005424594040282504,0.0
2023-12-01,40.93399340300625,8.441249254341844,7.8806957736205785,48.30921759584248,23.37934639544117,0.2219194428516977,0.0,1.0,1.0,-0.0075909501954687375,0.0
2023-12-04,40.877818371718575,8.438678495811855,7.878295730064009,48.30921759584248,23.347262168956867,0.2219194428516977,0.0,1.0,1.0,-0.008952864946225714,0.0
2023-12-05,40.66555020161734,8.428954002974033,7.869217006370568,48.30921759584248,23.2260257425798,0.2219194428516977,0.0,1.0,1.0,-0.01409912201721153,0.0
2023-12-06,40.76646523842378,8.433595929559528,7.8735506790440715,48.30921759584248,23.28366310961551,0.2219194428516977,0.0,1.0,1.0,-0.011652524764848016,0.0
2023-12-07,40.69499900724705,8.430314931556394,7.870487560503499,48.30921759584248,23.242845353140893,0.2219194428516977,0.0,1.0,1.0,-0.013385161350703334,0.0
2023-12-08,40.358594184821726,8.414849561264036,7.856049190704411,48.30921759584248,23.05070859298788,0.2219194428516977,0.0,1.0,1.0,-0.021541003535117675,0.0
2023-12-11,40.47834453813522,8.420390488959303,7.861222165006474,48.30921759584248,23.119103703221292,0.2219194428516977,0.0,1.0,1.0,-0.018637760424298322,0.0
2023-12-12,40.48993999348315,8.420925783298413,7.861721912343481,48.30921759584248,23.12572641810091,0.2219194428516977,0.0,1.0,1.0,-0.018356638699608685,0.0
2023-12-13,40.41700142783299,8.41755938670534,7.858579066231016,48.30921759584248,23.084067741530244,0.2219194428516977,0.0,1.0,1.0,-0.02012497075356512,0.0
2023-12-14,40.512730720564704,8.421983867385176,7.86270973281169,48.30921759584248,23.138743284004946,0.2219194428516977,0.0,1.0,1.0,-0.017804097353723236,0.0
2023-12-15,40.510197551552615,8.421867002938283,7.8626006289190125,48.30921759584248,23.137296470955736,0.2219194428516977,0.0,1.0,1.0,-0.017865511832089176,0.0
