ym,market_cap_log,circ_mv,float_ratio,mv_volatility_60d,avg_amount_20d,turnover_rate,amihud_illiquidity,amount_cv,zero_volume_ratio,log_amount_60d,turnover_rate_60d,amihud_60d,amount_cv_60d,turnover_std_20d,amount_ratio_10_60,volume_slope_20d,turnover_chg_20_60,vp_corr,volume_surge,up_down_volume_ratio,obv_factor,vr,mfi,tail_volume_ratio,vp_corr_60d,obv_slope_60d,vol_surge_5d,vwap_slope_20d,volatility_20d,volatility_60d,idiosyncratic_vol,volatility_120d,downside_vol_20d,return_skew_60d,return_kurt_60d,atr_ratio_20d,gk_vol_20d,vol_ratio_20_60,max_drawdown_20d,max_drawdown_60d,max_drawdown_120d,max_drawdown_250d,dd_current,dd_area_120d,dd_duration_120d,return_5d,return_10d,return_20d,return_60d,return_120d,return_250d,mom_3_1,mom_6_1,mom_12_1,mom_accel,price_52w_pos,rsi_14,macd_hist_norm,boll_pos_20,ma5_ma20_ratio,ma20_ma60_ratio,roe,roa,roe_ttm,roa_ttm,net_profit_margin,gross_profit_margin,revenue_growth_yoy,profit_growth_yoy,ocf_to_asset,div_yield_ttm,debt_to_asset,vp_divergence_20d,up_vol_shrink_ratio,down_vol_expand_ratio,turnover_zscore_20d,turnover_momentum_5_20,realized_vol_ratio_5_60,overnight_gap_ratio_20d,large_order_proxy_20d,vol_ma_ratio_5_20,price_level_log,shell_value_proxy,mktcap_rank_pct,microcap_liq_interact,strong_reversal_micro,gp_margin,roe_report,accrual_quality,cf_or_ratio,cf_np_ratio,ocf_stability,dupont_np_margin,dupont_asset_turn,dupont_leverage,dupont_roe_check,dupont_tax_burden,cash_to_asset,inventory_to_asset,ar_to_asset,asset_yoy,revenue_yoy,net_profit_yoy,profit_accel,revenue_accel,growth_persist,margin_trend
2018-12,-0.221768,-0.25603,-0.168343,0.195849,0.016589,0.325061,-0.090456,0.134983,-0.04721,0.018946,0.331161,-0.121565,0.226315,0.323961,0.042576,0.095449,-0.077196,-0.119298,0.035154,-0.133306,-0.084225,0.078019,0.151198,,-0.187462,-0.179592,0.110571,0.128044,0.251348,0.302387,0.319418,0.291724,-0.251356,0.077156,-0.099495,0.262916,0.267783,0.080961,-0.05581,-0.14235,-0.195754,-0.196852,-0.196852,-0.27473,0.000875,-0.022187,0.117749,0.031173,0.021124,-0.143187,-0.141465,0.037621,0.163217,0.161996,0.180223,0.19721,0.12107,-0.105175,-0.087016,-0.09073,0.028986,,,,,,,,,,,,-0.166408,0.028534,-0.186863,0.043209,0.107532,0.115784,-0.048705,-0.07669,-0.110571,0.128807,0.221768,-0.221768,-0.147919,-0.03297,-0.080606,0.046816,-0.082421,0.072332,0.082421,0.05304,-0.010157,0.033734,-0.12454,0.044999,-0.074663,0.020341,-0.03897,0.124061,-0.016608,0.006114,0.058553,0.080514,0.048617,0.085646,0.058521
2019-01,0.14515,0.137807,0.033028,-0.314909,-0.15596,-0.368558,0.023751,-0.111215,0.035665,-0.183705,-0.377716,-0.002932,-0.191526,-0.344036,0.153679,0.149227,0.079159,-0.10143,0.071355,-0.276286,-0.210267,0.272233,0.291865,,-0.000407,-0.049418,0.14238,-0.095104,-0.434579,-0.459115,-0.39109,-0.446207,0.491716,-0.021543,-0.013748,-0.474643,-0.393668,-0.137303,0.529809,0.517735,0.481346,0.503917,0.503917,0.432008,0.140261,0.520562,0.49361,0.38247,0.322343,0.357729,0.429742,-0.062354,-0.27819,-0.339882,-0.303854,-0.502995,0.375732,-0.440645,-0.367164,-0.452892,-0.216615,,,,,,,,,,,,0.036613,-0.127597,-0.101801,0.066205,0.144029,-0.01814,-0.004359,0.062161,-0.14238,0.134707,-0.14515,0.14515,0.083086,0.338571,0.019043,-0.176479,0.174483,-0.191534,-0.174483,-0.194744,-0.048801,-0.135049,0.028026,-0.176157,0.080429,-0.010621,0.001349,-0.137033,0.070754,0.025451,-0.039796,-0.065104,-0.048778,-0.032185,-0.005052
2019-02,0.083747,0.072858,0.002943,0.017784,0.142996,0.04593,0.121926,0.038669,-0.020808,0.139341,0.02825,0.128191,0.038509,0.062071,0.058238,0.014507,0.025859,-0.017033,0.002287,-0.017842,-0.059009,0.024081,-0.007384,,-0.015956,-0.028742,0.028164,0.008697,0.04499,0.009628,0.013743,0.003811,-0.028556,0.050048,0.053895,0.007904,0.014332,0.075369,-0.020535,-0.046999,-0.056158,-0.011366,-0.011366,0.001289,0.017888,0.029658,0.031964,0.001545,0.028168,-0.018444,-0.03712,-0.024205,0.035845,0.045665,0.058043,0.010837,-0.044779,-0.031903,-0.03662,-0.001677,0.01026,,,,,,,,,,,,-0.027422,0.038308,0.006614,-0.006243,0.024108,0.044518,-0.006971,-0.031059,-0.028164,0.013343,-0.083747,0.083747,0.112003,-0.093698,0.028218,-0.096577,0.019361,-0.041697,-0.019361,-0.055445,-0.055405,-0.018495,0.079765,-0.102291,0.024402,0.035967,-0.046795,-0.022515,-0.016435,-0.020899,-0.023908,0.026259,0.006441,0.006917,0.000902
2019-03,-0.055577,-0.074873,-0.057191,0.165032,0.119836,0.296375,0.020262,0.155704,-0.007903,0.113676,0.280234,0.008963,0.092424,0.299873,0.036299,0.106782,0.223181,-0.106666,-0.00425,-0.072075,-0.170892,0.032573,0.007137,,-0.039813,-0.15509,0.028128,-0.179539,0.244127,0.262715,0.260309,0.264799,-0.225211,0.005327,-0.095124,0.261544,0.271543,0.010199,-0.121796,-0.124756,-0.120357,-0.087491,-0.087491,-0.165242,-0.015411,-0.021814,0.048041,0.143308,0.096351,0.080181,0.01309,0.002851,0.005994,0.03427,0.024149,0.0856,-0.002322,0.020683,-0.010786,-0.036628,-0.148958,,,,,,,,,,,,-0.096343,0.008575,-0.128234,0.021039,0.02622,-0.030063,0.076918,-0.123094,-0.028128,0.149954,0.055577,-0.055577,-0.015679,0.136725,-0.05726,0.03295,-0.075497,0.051058,0.075497,0.073932,-0.030096,0.056577,-0.064174,0.031243,-0.060646,-0.020403,0.042367,0.109578,-0.036026,-0.001677,0.017912,0.015878,0.011425,0.054941,-0.00193
2019-04,0.187465,0.199645,0.081565,0.098001,0.229777,0.008504,0.1801,0.036141,-0.067309,0.179209,-0.048559,0.140079,0.011441,0.013937,0.137114,0.006941,0.167593,-0.038794,0.042626,-0.076775,-0.065819,0.055228,0.03034,,-6.8e-05,0.003785,-0.007232,-0.150069,0.113675,0.079936,0.054381,0.051422,-0.025644,0.07211,-0.045252,0.12153,0.125241,0.102975,0.00112,0.027175,0.035036,0.039969,0.039969,0.022714,0.068567,0.045887,0.056423,0.137883,0.14436,0.083209,0.021928,-0.069875,-0.032825,0.027621,0.014781,-0.041803,0.062854,-0.018097,-0.131193,-0.067524,-0.136145,,,,,,,,,,,,-0.012406,-0.012968,-0.032705,0.05948,0.000229,-0.072669,0.083054,-0.029546,0.007888,-0.044142,-0.187465,0.187465,0.188939,0.202306,0.000677,-0.064088,-0.020452,0.007135,0.020452,0.002959,-0.029052,-0.00755,0.129982,-0.069305,0.047279,0.023227,-0.061242,-0.018396,-0.055275,-0.079429,-0.071766,-0.036703,-0.004505,-0.071484,-0.040732
2019-05,-0.051426,-0.049086,0.004747,0.147296,0.058331,0.194103,-0.025122,0.148706,0.004872,0.044069,0.195972,-0.043076,0.166644,0.223259,0.089101,0.096615,-0.039225,-0.190045,0.109637,-0.177818,-0.153818,0.128284,0.134718,,-0.098066,-0.082517,0.105437,-0.027722,0.20375,0.216664,0.223901,0.203326,-0.13633,0.009621,-0.134622,0.18789,0.211203,0.040948,0.028787,0.006738,0.001542,-0.038002,-0.038002,-0.142202,-0.050197,0.092375,0.126814,0.162635,0.100262,0.056119,-0.007231,0.037246,0.078635,0.086191,0.091476,0.037036,0.1486,-0.156435,-0.131705,-0.140778,-0.011209,,,,,,,,,,,,-0.123468,0.03819,-0.160051,0.123926,0.111276,0.07777,0.004853,-0.167001,-0.105437,-0.054763,0.051426,-0.051426,-0.038225,0.101072,0.095105,0.089044,-0.025714,0.054765,0.025714,0.050119,0.11056,-0.017866,0.001206,0.09397,-0.003518,0.055693,0.043027,0.051098,0.011226,-0.031004,-7.8e-05,-0.005048,-0.027121,0.033714,-0.030282
2019-06,-0.04197,-0.020732,0.060711,0.149364,0.074832,0.158593,-0.02196,0.140776,0.003649,0.052311,0.149128,-0.041523,0.122175,0.185175,0.069082,0.067759,0.032925,-0.080126,0.034311,-0.01611,-0.010574,0.020657,-0.006753,,-0.095099,-0.079398,0.047771,-0.067777,0.192985,0.198403,0.18899,0.197548,-0.161003,0.085048,-0.086749,0.188457,0.193265,0.094184,-0.109921,-0.074913,-0.082042,-0.087686,-0.087686,-0.142477,-0.036314,-0.061448,-0.020474,0.027724,0.014749,0.019575,-0.000565,0.043777,0.018464,0.029536,0.000706,0.086229,-0.02762,-0.009849,0.026834,-0.021701,0.002585,,,,,,,,,,,,-0.100797,0.069063,-0.068239,0.045052,0.045277,0.051839,0.065081,-0.096806,-0.047771,-0.099312,0.04197,-0.04197,-0.033972,0.039811,0.007736,0.074586,-0.03267,0.054917,0.03267,0.085094,0.044581,0.080254,0.031344,0.085987,-0.026423,0.06849,0.024533,-0.032827,0.041082,0.010591,0.004435,0.01699,-0.005052,0.057712,-0.00839
2019-07,-0.028429,-0.011584,0.011478,-0.124556,-0.092774,-0.069561,-0.080303,0.043299,-0.008708,-0.084349,-0.057897,-0.067963,0.063022,-0.045737,-0.040908,-0.038503,-0.000285,0.022534,0.01111,0.030344,0.01407,-0.03761,-0.038216,,-0.049198,0.066897,-0.006819,0.057058,-0.078772,-0.077126,-0.094624,-0.043099,0.015944,0.013785,0.079486,-0.100101,-0.105518,-0.005765,-0.067485,-0.056451,-0.100395,-0.092359,-0.092359,-0.081306,-0.084345,-0.085682,-0.054097,-0.058438,-0.138903,-0.135627,-0.052819,0.09168,0.127023,0.029311,0.096569,0.090263,-0.054616,0.028693,0.076903,0.049621,0.069716,,,,,,,,,,,,-0.018469,0.043613,-0.010499,0.033434,-0.005824,0.012389,-0.000279,-0.01974,0.006819,-0.188456,0.028429,-0.028429,-0.064436,-0.053811,0.117478,0.01987,-0.035001,0.038604,0.035001,0.036731,0.01487,0.041125,0.096752,0.016119,0.051326,0.086356,0.004463,-0.070376,0.056804,0.032605,0.005518,0.038001,0.035261,-0.014091,-0.039086
2019-08,0.109197,0.132291,0.096214,0.032166,0.085933,-0.015597,0.073649,0.063432,-0.002371,0.088839,-0.022029,0.091845,0.040637,0.014023,0.034794,0.103336,0.016954,-0.082057,0.081778,-0.108242,-0.097902,0.087636,0.093505,,-0.045806,0.008972,0.132287,-0.024988,0.040488,0.024585,0.041834,0.042148,0.000404,0.021197,0.004786,0.010318,0.043338,0.035677,0.080492,0.032907,0.031323,0.032359,0.032359,0.015283,0.074517,0.147701,0.15048,0.119437,0.045728,0.099823,0.068372,0.063625,-0.055562,-0.032752,-0.084817,-0.031659,0.127759,-0.141573,-0.156455,-0.118114,0.011247,,,,,,,,,,,,-0.066763,0.029779,-0.089047,0.060976,0.131263,0.080798,-0.042159,-0.082592,-0.132287,-0.085551,-0.109197,0.109197,0.096702,0.117832,0.094919,0.102295,0.052036,-0.009519,-0.052036,0.000289,0.118314,0.01287,0.07545,0.096486,0.065962,0.050052,0.005952,-0.109479,0.102566,0.027162,0.027403,0.037227,-0.013291,0.035897,-0.025325
2019-09,-0.017493,-0.048139,-0.055666,0.130214,0.089567,0.163583,0.026103,0.129013,-0.013098,0.077915,0.152746,0.01114,0.117236,0.181226,0.029648,0.016995,0.080074,-0.040544,-0.03453,0.000764,-0.036964,6.1e-05,0.038126,,-0.069107,-0.046986,-0.021461,-0.033589,0.157207,0.180685,0.175619,0.161288,-0.157719,0.07484,0.043606,0.145673,0.139445,0.030856,-0.098854,-0.099289,-0.094192,-0.09629,-0.09629,-0.116603,0.000956,-0.043413,-0.05844,0.017857,-0.016877,-0.035908,-0.05252,0.072475,0.06253,0.061891,0.048392,0.096473,0.001312,0.034065,-0.044819,0.036974,-0.034041,,,,,,,,,,,,-0.043446,-0.004106,-0.060466,0.03787,-0.019604,0.049947,0.024227,-0.067734,0.021461,0.043265,0.017674,-0.017674,0.011783,0.033279,0.043518,0.018517,-0.021051,0.036653,0.021051,0.034804,0.030236,-0.007018,-0.002169,0.014252,-0.037374,0.003968,0.039163,0.04825,0.008519,0.014318,-0.003471,0.02021,0.035182,0.037594,0.018442
2019-10,-0.113116,-0.139213,-0.103779,0.058921,0.029688,0.189307,-0.033522,0.049789,0.024875,0.030227,0.188868,-0.023481,0.05921,0.178213,0.042502,0.091168,-0.032059,-0.042102,0.043189,-0.05844,-0.071035,0.04082,0.061877,,-0.041057,-0.077959,0.092986,0.009859,0.118149,0.14016,0.125687,0.190265,-0.113908,-0.011482,0.00422,0.131441,0.133246,0.032051,-0.050971,-0.050076,-0.072431,-0.026322,-0.026322,-0.021597,0.052671,-0.00778,0.023272,0.053309,0.005389,0.036815,0.082873,-0.009784,-0.019814,-0.080624,-0.030873,0.02646,0.056052,-0.049513,-0.016329,-0.070615,0.002984,,,,,,,,,,,,-0.079884,-0.005789,-0.080394,0.033196,0.097603,0.095436,0.055324,-0.037328,-0.092986,0.10075,0.113116,-0.113116,-0.070132,0.033626,-0.047597,0.084399,-0.078766,0.100684,0.078766,0.099848,0.032986,0.036279,-0.052361,0.088508,-0.032303,-0.011494,0.051805,0.074962,-0.019376,-0.012304,0.026409,-0.033249,-0.048695,0.034246,0.039509
2019-11,0.070106,0.068295,0.02793,-0.071052,-0.067434,-0.139856,-0.05216,0.03057,-0.007297,-0.088118,-0.150453,-0.046905,-0.010498,-0.110935,0.047999,0.032015,0.085401,0.039678,0.067078,-0.018449,-0.035361,0.033308,0.040482,,0.022018,-0.023734,0.079491,-0.055783,-0.073284,-0.107106,-0.06912,-0.118078,0.066797,0.00146,0.044317,-0.086917,-0.064281,0.068318,0.078628,0.092432,0.067723,0.039226,0.039226,0.037454,-0.007811,0.088501,0.045463,0.064228,0.048503,0.013527,-0.016584,-0.035702,-0.001169,0.015313,0.01088,-0.039877,0.050739,-0.024231,-0.066603,-0.065696,-0.077134,,,,,,,,,,,,0.060523,-0.01692,0.022726,0.082671,0.076531,0.037617,-0.015566,-0.035979,-0.079491,-0.068069,-0.070106,0.070106,-0.001827,0.071977,0.045732,0.031157,0.008651,-0.001754,-0.008651,0.00821,0.04996,0.017793,0.061821,0.034016,0.056933,0.041704,-0.025377,-0.025653,0.05621,0.020007,-0.036254,-0.087241,-0.032399,0.017129,-0.046954
2019-12,0.00577,0.023151,0.048898,-0.041243,-0.067117,-0.1104,-0.061453,0.0711,-0.011434,-0.080724,-0.128771,-0.091772,0.07462,-0.079024,0.039896,0.070821,0.021565,-0.043134,0.022892,0.001129,0.124775,-0.051852,0.059309,,-0.036524,0.123666,0.011917,0.04653,-0.079246,-0.09203,-0.097898,-0.119962,0.065772,0.017386,0.030595,-0.095203,-0.080163,-0.005078,0.077831,-0.008262,-0.071652,-0.184241,-0.184241,-0.184803,-0.150278,0.051913,0.056641,-0.054741,-0.093531,-0.208536,-0.183439,0.050116,0.198932,0.168225,0.221966,0.184269,0.028687,-0.079259,-0.067821,0.007542,0.068867,,,,,,,,,,,,-0.026808,0.067212,-0.006016,0.035129,0.006418,-0.050335,0.016094,-0.07716,-0.011917,-0.202808,-0.00577,0.00577,-0.036982,-0.064962,0.141543,0.053471,0.052353,-0.020269,-0.052353,0.000376,0.070637,0.055726,0.164495,0.058935,0.110476,0.062609,-0.024097,-0.235383,0.114702,0.108056,0.035492,0.061932,0.05132,0.081667,-0.039736
2020-01,-0.066773,-0.071281,-0.023736,-0.18018,-0.209471,-0.165473,-0.160882,-0.028388,-3.6e-05,-0.17706,-0.13846,-0.137254,-0.015027,-0.153682,-0.197184,-0.173747,-0.150376,0.10472,-0.102813,0.128621,0.139128,-0.150684,-0.241041,,0.057654,0.136028,-0.183943,0.193102,-0.229935,-0.177864,-0.171584,-0.15788,0.136743,-0.083368,-0.017723,-0.221574,-0.238572,-0.127777,-0.094843,-0.139345,-0.177915,-0.21104,-0.21104,-0.115638,-0.1725,-0.105814,-0.153883,-0.213891,-0.223511,-0.224076,-0.217871,0.094202,0.144459,0.155646,0.095301,0.210903,-0.277547,0.14869,0.254368,0.252866,0.211533,,,,,,,,,,,,0.068999,0.034404,0.107234,-0.103239,-0.183665,-0.13183,0.00856,0.051644,0.183943,-0.114324,0.066633,-0.066633,-0.12841,-0.205569,0.063305,0.012597,0.042032,-0.037826,-0.042032,-0.03363,0.020088,0.035472,0.071467,0.024544,0.086317,0.020237,-0.004005,-0.13837,0.077135,0.068265,0.013501,0.005514,0.023047,0.06021,0.003494
2020-02,0.222905,0.200666,0.006919,0.370024,0.453075,0.360616,0.272092,0.084737,-0.016793,0.441465,0.341392,0.291517,0.12709,0.330577,0.205161,-0.060708,0.246999,-0.154478,-0.124399,-0.115486,-0.221276,0.187472,0.036213,,-0.139705,-0.287378,-0.018301,-0.328022,0.422185,0.447326,0.425634,0.42546,-0.332824,0.249986,-0.401382,0.445064,0.432522,-0.118017,-0.316053,-0.064377,0.039632,0.178829,0.178829,0.075446,0.318985,-0.125992,0.06074,0.2517,0.376806,0.338979,0.295097,-0.30265,-0.25123,-0.237114,-0.073227,-0.17884,0.13753,0.064558,-0.102972,-0.214551,-0.331226,,,,,,,,,,,,-0.150806,0.031457,-0.172239,-0.147762,-0.019095,0.128305,-0.181871,0.019938,0.0183,0.257771,-0.222324,0.222324,0.272556,0.299633,-0.070863,-0.055914,-0.012673,0.012591,0.012673,0.001204,-0.082004,0.034069,-0.024396,-0.04011,-0.081713,0.007932,-0.056241,0.136261,-0.102284,-0.076237,-0.024637,0.033318,0.026324,-0.032169,0.037853
2020-03,-0.150254,-0.139213,-0.013568,-0.09423,-0.166312,0.028413,-0.198391,0.191921,0.016025,-0.19086,0.001092,-0.231532,0.199568,0.097789,0.027721,-0.07597,0.101684,-0.226595,0.088171,-0.146457,-0.152097,0.147538,0.108774,,-0.129234,0.061009,0.063269,-0.137739,-0.043074,-0.062225,-0.034236,-0.072224,0.111607,-0.009666,0.096598,-0.088826,-0.047976,0.018083,0.138575,0.105693,0.076099,-0.116133,-0.116133,-0.237536,-0.259557,0.098766,0.1204,0.187792,-0.059553,-0.148129,-0.227947,0.200357,0.258696,0.282628,0.16537,0.117283,0.124534,-0.150737,-0.115785,-0.156065,-0.009422,,,,,,,,,,,,-0.174559,0.060007,-0.190075,0.190785,0.06733,0.065098,0.000687,-0.155697,-0.063269,-0.195396,0.149316,-0.149316,-0.193506,0.067883,0.102776,0.174651,-0.046516,0.089833,0.046516,0.071408,0.16055,0.018278,0.041919,0.166181,0.018207,0.042678,0.00654,-0.050295,0.103349,0.098782,0.07914,0.064125,0.030786,0.094587,-0.017644
2020-04,0.11304,0.136805,0.044654,0.026912,0.151149,0.047789,0.142057,0.041027,-0.031783,0.163865,0.054155,0.14192,0.065724,0.053971,-0.013076,0.011055,-0.018941,-0.059095,0.001233,0.002132,0.009221,-0.036701,0.01685,,-0.049517,0.001357,-0.02258,0.058167,0.070381,0.089375,0.089704,0.068592,-0.070617,0.019786,-0.040003,0.055624,0.032282,0.005704,-0.022684,-0.071696,-0.035878,-0.01668,-0.01668,0.010897,0.021517,-0.011927,-0.047438,-0.005167,0.020059,0.043987,-0.029368,-0.049189,-0.035766,0.032766,0.012982,0.021536,-0.006236,0.028263,0.009963,0.034469,0.01513,,,,,,,,,,,,-0.087994,0.07719,-0.067417,0.002923,-0.019775,-0.047589,0.089645,-0.061656,0.02258,-0.151649,-0.112929,0.112929,0.138537,-0.005659,0.079456,0.040388,-0.005289,0.029415,0.005289,0.089388,0.061217,0.107716,0.149951,0.077203,-0.013894,0.103222,-0.012003,0.050255,0.06103,-0.002655,-0.015178,-0.025147,-0.024812,0.005426,0.007694
2020-05,-0.055089,-0.035503,0.015679,-0.150566,-0.196481,-0.1558,-0.176462,0.156456,0.000416,-0.184022,-0.139454,-0.171291,0.225558,-0.084757,-0.054008,-0.004391,0.005705,-0.057693,0.073065,-0.025743,0.027745,0.000172,0.035716,,-0.150208,0.116981,0.083809,0.129802,-0.144243,-0.144725,-0.098864,-0.188888,0.154181,0.077249,0.059695,-0.174639,-0.137556,-0.059184,0.107151,0.005422,0.021807,-0.069593,-0.069593,-0.040412,-0.227289,0.049349,0.138744,-0.010192,0.029305,-0.179154,-0.256372,-0.073791,0.155321,0.267775,0.208775,0.070458,0.047109,-0.173362,-0.082291,-0.095525,0.126958,,,,,,,,,,,,-0.028557,0.065846,-0.031462,0.114573,0.09538,-0.036171,0.080748,-0.098585,-0.083809,-0.279211,0.054638,-0.054638,-0.134215,0.003668,0.210897,0.103865,-0.031329,0.063027,0.031329,0.084764,0.124846,0.037724,0.133145,0.109597,0.03733,0.087812,0.004227,-0.052934,0.105622,0.085283,0.018141,-0.014309,0.028553,0.040373,0.03678
2020-06,-0.005485,-0.022319,-0.019321,0.091706,0.067732,0.117634,0.021587,0.008734,0.003699,0.04923,0.100047,0.009254,-0.000155,0.109535,0.076514,0.041324,0.086611,-0.000717,0.047741,-0.044493,-0.076199,0.040916,0.051467,,0.036402,-0.036097,0.051933,-0.056876,0.121454,0.114846,0.100031,0.127908,-0.090824,0.008627,-0.018531,0.12003,0.121991,0.053234,0.031557,0.030005,-0.02075,-0.008074,-0.008074,-0.075263,0.060421,0.066815,0.052966,0.095971,0.047866,0.050938,0.068415,0.030354,-0.021759,-0.054068,-0.047532,0.007783,0.060873,-0.058989,-0.066126,-0.072964,-0.057501,,,,,,,,,,,,0.008237,-0.038231,-0.022501,0.055811,0.047622,0.04778,0.001753,-0.009461,-0.051933,0.130806,0.006051,-0.006051,0.010228,0.094818,-0.059768,-0.038436,-0.030601,0.028096,0.030601,0.006607,-0.04069,-0.00961,-0.06141,-0.049853,-0.049056,-0.040497,-0.004524,0.077881,-0.039845,0.013855,0.020793,0.012937,0.025707,0.001499,-0.011981
2020-07,0.158771,0.142558,-0.005669,0.19,0.223634,0.164851,0.155448,0.116841,-0.012592,0.210965,0.148728,0.14338,0.074031,0.176421,0.045517,0.119541,0.082403,0.012574,0.111773,-0.0625,-0.074025,0.043019,0.00116,,-0.018864,-0.09349,0.085125,-0.128916,0.257288,0.243194,0.227976,0.1915,-0.216537,-0.005826,-0.049309,0.224977,0.225952,0.018598,-0.046277,-0.036519,0.019086,0.043352,0.043352,-0.024663,0.129207,0.130524,0.081908,0.089816,0.16031,0.110527,0.184502,-0.136082,-0.126396,-0.143179,-0.036476,-0.042682,0.00119,0.020143,-0.061977,-0.002031,-0.170051,,,,,,,,,,,,-0.001593,-0.035747,-0.039597,0.144901,0.07496,0.079096,0.070821,-0.041474,-0.085125,0.127273,-0.158339,0.158339,0.166979,0.022904,-0.040217,-0.021644,0.029169,-0.044375,-0.029169,-0.05567,-0.030047,-0.028177,-0.004982,-0.019556,0.021909,-0.048206,-0.05288,-0.050629,-0.008204,-0.005317,0.002625,0.004111,0.009545,0.036682,-0.016026
2020-08,0.029646,0.03126,0.063857,0.093539,0.112328,0.147903,0.086215,-0.032014,0.032248,0.124937,0.166248,0.088849,-0.052235,0.116201,-0.053191,-0.052861,-0.063748,0.026435,-0.069055,0.003795,0.009551,0.003271,-0.037545,,0.033676,-0.058679,-0.082818,-0.04084,0.113238,0.155865,0.156393,0.172347,-0.124152,-0.068755,-0.059664,0.131669,0.115471,0.008709,-0.062853,-0.056262,-0.02965,0.016685,0.016685,0.041155,0.12929,-0.10858,-0.02517,-0.012403,0.054875,0.121847,0.156252,-0.05102,-0.126275,-0.158013,-0.106508,-0.017472,-0.032741,0.077062,0.029662,0.044794,-0.063245,,,,,,,,,,,,-0.045799,-0.00962,-0.03954,-0.065718,-0.084485,-0.053159,0.031274,0.086211,0.082818,0.156649,-0.029725,0.029725,0.065175,-0.0196,-0.013955,-0.010125,-0.063596,0.063142,0.063596,0.019065,0.008059,-0.078735,-0.082892,-0.012605,0.014746,-0.028181,0.021189,-0.033788,-0.030358,-0.019874,-0.03051,-0.016082,-0.02009,-0.01275,-0.029035
2020-09,0.08812,0.106815,0.063619,0.022359,-0.023097,-0.0666,0.034505,-0.055379,0.015505,0.075774,0.002571,0.089086,0.077289,-0.073166,-0.177156,0.018363,-0.234043,0.031326,0.05339,0.08338,0.051258,-0.127179,-0.045273,,0.017759,0.167557,0.070235,0.220018,-0.106708,-0.008313,-0.016259,0.031657,0.096249,0.075072,-0.075138,-0.106974,-0.115908,-0.183071,0.035432,-0.153732,-0.152122,-0.138751,-0.138751,-0.031259,-0.025018,0.036097,0.040523,-0.062403,-0.153334,-0.082883,-0.022366,0.098521,0.039172,0.001484,-0.031473,0.139326,-0.079277,-0.11954,0.02927,-0.014999,0.217345,,,,,,,,,,,,0.028103,0.061553,0.082156,0.031477,0.072157,-0.049269,-0.014136,-0.030825,-0.070235,-0.006151,-0.087806,0.087806,0.05466,-0.004159,0.014455,0.042,-0.007601,0.039601,0.007601,0.042276,-0.004045,0.086005,0.036506,0.044423,0.04681,-0.011149,-0.029228,-0.086083,-0.0089,-0.022996,-0.043403,-0.038013,-0.042865,0.04139,-0.027849
2020-10,-0.056247,-0.080398,-0.071419,0.200274,0.187804,0.295488,0.0975,0.091664,0.031986,0.119475,0.24678,0.041032,-0.098933,0.277533,0.247484,0.104594,0.068025,-0.065303,-0.032823,-0.185824,-0.135208,0.208297,0.173792,,0.047025,-0.166651,0.061137,-0.161248,0.273314,0.274038,0.268378,0.267821,-0.244107,-0.08763,0.000135,0.305036,0.3178,0.069169,-0.046077,0.027127,0.028238,0.051944,0.051944,-0.003009,0.177347,0.091919,0.038305,0.136211,0.139221,0.191376,0.26953,-0.105383,-0.107634,-0.234586,-0.02413,-0.051964,0.205097,-0.022282,-0.180484,-0.118158,-0.177677,,,,,,,,,,,,-0.057654,-0.129563,-0.137394,-0.066318,0.062803,0.081266,-0.05196,-0.062611,-0.061137,0.287605,0.056755,-0.056755,0.041808,0.148137,-0.230248,-0.068929,-0.072211,0.028729,0.072211,0.014865,-0.08283,-0.00952,-0.149908,-0.06246,-0.122439,-0.038229,0.001341,0.193937,-0.045288,-0.062138,-0.035241,-0.028534,0.019373,-0.026162,-0.053566
2020-11,-0.268603,-0.295063,-0.139747,0.02537,-0.171098,0.121317,-0.20354,0.103463,-0.023782,-0.139476,0.173856,-0.200257,0.125111,0.136929,-0.164961,-0.145629,-0.132,-0.094492,-0.119966,0.073903,0.026284,-0.092623,-0.090181,,-0.088198,0.004258,-0.089923,0.086993,-0.00586,0.063461,0.074196,0.0294,-0.000773,-0.068742,0.114524,-0.021792,-0.025113,-0.127496,-0.045791,-0.140128,-0.149541,-0.169962,-0.169962,-0.178225,-0.153384,0.042238,-0.036611,-0.110918,-0.072859,-0.18232,-0.2028,0.022999,0.119117,0.146773,0.140887,0.170663,-0.115016,0.030366,0.085949,0.109146,0.090632,,,,,,,,,,,,-0.079524,0.091368,-0.020995,-0.101304,-0.08857,-0.120238,-0.009301,0.000765,0.089923,-0.024871,0.26872,-0.26872,-0.241017,-0.070556,-0.020085,0.073408,-0.077023,0.084709,0.077023,0.088209,0.030895,0.000711,-0.132352,0.057214,-0.084925,0.014003,0.025248,0.141873,0.046425,0.087223,0.077911,0.019877,0.070069,0.098218,0.024056
