date,num_target,num_held,target,held,buy_skipped_limit_up,sold_out,sell_skipped_limit_down
2009-07-01,30,27,000608|600048|000983|600748|600489|601699|600266|600547|600067|000006|000002|002146|600383|600533|600053|000425|600376|002128|000825|600736|601088|600162|600801|600581|600231|000157|600585|601666|600031|600997,000002|000006|000157|000425|000608|000825|000983|002128|002146|600031|600048|600053|600231|600266|600383|600489|600533|600547|600581|600585|600736|600748|600801|600997|601088|601666|601699,600067|600376|600162,600348|601168|002171|600123|600188|600331|600362|601588|600395|000937|601898|000933|000807|600366|000402|600459|002029|000552|000878,
2009-08-03,30,30,600961|600888|600531|000758|601168|000630|600111|600808|600456|600362|000831|601600|600219|002160|000807|000968|600282|600971|000762|600740|600549|000049|002083|600123|000960|002171|600497|600359|000983|600019,000049|000630|000758|000762|000807|000831|000960|000968|000983|002083|002160|002171|600019|600111|600123|600219|600282|600359|600362|600456|600497|600531|600549|600740|600808|600888|600961|600971|601168|601600,,601699|600266|000006|002146|600533|002128|601666|000608|600048|600748|600489|600547|000002|600383|600053|000425|000825|600736|601088|600801|600581|600231|000157|600585|600031|600997,
2009-09-01,30,30,000042|601898|000960|600508|600331|600408|000831|601666|600179|000630|600395|000758|600459|600780|601699|000825|002128|600888|000709|601918|000402|000968|600121|600219|600821|600971|000421|000039|002155|002119,000039|000042|000402|000421|000630|000709|000758|000825|000831|000960|000968|002119|002128|002155|600121|600179|600219|600331|600395|600408|600459|600508|600780|600821|600888|600971|601666|601699|601898|601918,,000983|600961|600531|601168|600111|600808|600456|600362|601600|002160|000807|600282|000762|600740|600549|000049|002083|600123|002171|600497|600359|600019,
2009-10-09,30,27,000938|600100|600635|600117|600624|000002|600283|000532|000959|600161|002022|600266|000739|600764|600325|600879|600630|000878|600267|600383|000960|600362|000807|000042|600675|000006|000712|600159|000021|000948,000002|000006|000021|000042|000532|000712|000739|000938|000948|000959|000960|002022|600100|600117|600159|600161|600266|600267|600283|600325|600383|600624|600630|600635|600675|600764|600879,000878|600362|000807,000831|000630|000758|600888|000968|600219|600971|601898|600508|600331|600408|601666|600179|600395|600459|600780|601699|000825|002128|000709|601918|000402|600121|600821|000421|000039|002155|002119,
2009-11-02,30,30,600331|000831|600508|600219|600459|600362|000960|002128|600673|601600|601958|000630|000933|002171|000807|000962|601898|002160|002182|600740|600283|601699|600188|000878|000983|002232|600159|601001|600325|600997,000630|000807|000831|000878|000933|000960|000962|000983|002128|002160|002171|002182|002232|600159|600188|600219|600283|600325|600331|600362|600459|600508|600673|600740|600997|601001|601600|601699|601898|601958,,000042|000938|600100|600635|600117|600624|000002|000532|000959|600161|002022|600266|000739|600764|600879|600630|600267|600383|600675|000006|000712|000021|000948,
2009-12-01,30,28,000949|600201|600367|000420|000755|000989|600560|600975|000860|600135|000821|600741|600573|002193|002024|000759|600199|002119|600117|000957|600288|000970|002269|600250|600231|600855|000812|600232|601001|600809,000420|000755|000759|000812|000821|000860|000949|000957|000970|000989|002024|002119|002193|002269|600117|600135|600201|600231|600232|600250|600367|600560|600573|600741|600809|600855|600975|601001,600199|600288,000960|600283|600159|600325|600331|000831|600508|600219|600459|600362|002128|600673|601600|601958|000630|000933|002171|000807|000962|601898|002160|002182|600740|601699|600188|000878|000983|002232|600997,
2010-01-04,30,30,002135|000989|000677|000807|000612|600226|002137|000056|000514|000718|600336|600307|000831|600231|600839|600405|002138|000608|600141|000735|000032|600325|600383|600748|002199|002041|002009|600232|000983|002020,000032|000056|000514|000608|000612|000677|000718|000735|000807|000831|000983|000989|002009|002020|002041|002135|002137|002138|002199|600141|600226|600231|600232|600307|600325|600336|600383|600405|600748|600839,,601001|000949|600201|600367|000420|000755|600560|600975|000860|600135|000821|600741|600573|002193|002024|000759|002119|600117|000957|000970|002269|600250|600855|000812|600809,
2010-02-01,30,30,000422|002121|002148|600202|600496|600718|002270|600380|002115|600141|002017|002208|600588|002156|600662|000417|600676|000933|002063|002273|600360|002137|002179|000983|600079|000926|002049|002056|601001|600758,000417|000422|000926|000933|000983|002017|002049|002056|002063|002115|002121|002137|002148|002156|002179|002208|002270|002273|600079|600141|600202|600360|600380|600496|600588|600662|600676|600718|600758|601001,,000989|600231|600232|002135|000677|000807|000612|600226|000056|000514|000718|600336|600307|000831|600839|600405|002138|000608|000735|000032|600325|600383|600748|002199|002041|002009|002020,
2010-03-01,30,29,600121|000937|000983|600395|601918|000552|600123|600348|601666|600997|002128|000968|601001|601699|600031|600971|600188|600176|600508|000886|600961|601958|600173|600307|000878|600239|000718|600331|600497|000042,000042|000552|000718|000886|000937|000968|000983|002128|600031|600121|600123|600173|600176|600188|600239|600307|600331|600348|600395|600497|600508|600961|600971|600997|601001|601666|601699|601918|601958,000878,600141|002137|000422|002121|002148|600202|600496|600718|002270|600380|002115|002017|002208|600588|002156|600662|000417|600676|000933|002063|002273|600360|002179|600079|000926|002049|002056|600758,
2010-04-01,30,30,600363|002017|002161|002261|600360|000701|600183|600637|002052|600188|600831|000997|600171|002146|000983|600123|600461|000055|600250|002185|600160|002008|600776|600508|002106|000411|600884|600754|000421|000937,000055|000411|000421|000701|000937|000983|000997|002008|002017|002052|002106|002146|002161|002185|002261|600123|600160|600171|600183|600188|600250|600360|600363|600461|600508|600637|600754|600776|600831|600884,,601001|600121|600395|601918|000552|600348|601666|600997|002128|000968|601699|600031|600971|600176|000886|600961|601958|600173|600307|600239|000718|600331|600497|000042,
