date,MA15_on_f0,MA15_off_f0,MA15_on_f10,MA15_off_f10,MA15_on_f18,MA15_off_f18,MA15_on_f30,MA15_off_f30,MA20_on_f0,MA20_off_f0,MA20_on_f10,MA20_off_f10,MA20_on_f18,MA20_off_f18,MA20_on_f30,MA20_off_f30,MA50_on_f0,MA50_off_f0,MA50_on_f10,MA50_off_f10,MA50_on_f18,MA50_off_f18,MA50_on_f30,MA50_off_f30,MA100_on_f0,MA100_off_f0,MA100_on_f10,MA100_off_f10,MA100_on_f18,MA100_off_f18,MA100_on_f30,MA100_off_f30,MA200_on_f0,MA200_off_f0,MA200_on_f10,MA200_off_f10,MA200_on_f18,MA200_off_f18,MA200_on_f30,MA200_off_f30
2021-12-31,12.152534937320365,28.67622794420678,12.152534937320365,32.005322394382894,12.187940335182224,34.72710206484905,12.790405237651754,38.843180711124425,11.726915807582136,24.88240985639187,11.726915807582136,28.06210140246734,11.76272982304094,30.72185535986281,12.365059276659546,34.861625852639825,10.710312109255321,23.555578985237727,10.710312109255321,26.77738948100314,10.775844918985802,29.490640329857204,11.438399856335971,33.74312614504411,12.097922748979672,30.09919823288976,12.097922748979672,33.21973843815961,12.133109791899031,35.76016530983435,12.699807174087084,39.59304045561047,13.55068867718712,50.69154710743714,13.55068867718712,52.78245081604663,13.592477702002773,54.28642372227098,14.333186205607461,56.223625777973844
2022-01-04,12.54778164249756,29.911156831299333,12.54778164249756,33.38341068013994,12.584337238323018,36.22221029935338,13.206549595895307,40.51521725252208,12.108335177747229,25.95415451514847,12.108335177747229,29.27061774453838,12.145312736281628,32.0447551575966,12.76738055130089,36.362517262008616,11.058701028930857,24.57024167643248,11.058701028930857,27.930648832003715,11.12636321386393,30.76059398036004,11.810603265534445,35.19593177369024,12.491395283227307,31.39532235427385,12.491395283227307,34.65004175660212,12.527725439366746,37.2996836578685,13.113007304223524,41.29730471746641,13.991352230640032,52.872645965474085,13.991352230640032,55.05335093458669,14.034498573749323,56.621911311230946,14.79946184813385,58.64229844280913
2022-01-05,12.493933084103087,29.74125735153295,12.493933084103087,33.19378832152062,12.530331802307233,36.016463168924474,13.149850050347741,40.28508525285891,12.056372495222497,25.80673135212036,12.056372495222497,29.10435661477713,12.093191365290908,31.862736546239525,12.71256648576203,36.15597316875754,11.011242830733773,24.430679328439577,11.011242830733773,27.771998909740283,11.078614644729527,30.58586958089785,11.75989692222078,34.99601404626935,12.43778870578583,31.216992610453733,12.43778870578583,34.45322475946847,12.473962951773938,37.08781633074823,13.056709362848853,41.0627303535652,13.931308617428153,52.57232207315287,13.931308617428153,54.74064033847244,13.974269798853644,56.3002910767006,14.735923468555997,58.30920213182618
2022-01-06,12.614978806604443,30.12264033065709,12.614978806604443,33.61944436318844,12.65173016869697,36.47831539859059,13.277304251319709,40.801675578762314,12.173178973183111,26.13766047082558,12.173178973183111,29.477572383701673,12.21035455772245,32.27132402602965,12.835782339748363,36.619614385981414,11.117923716177279,24.743962830686215,11.117923716177279,28.128129370374058,11.185948252566147,30.978083330370143,11.8738790786709,35.4447806850392,12.558290481333726,31.61729948048112,12.558290481333726,34.89503101345061,12.594815196442562,37.56340691235155,13.183260802811555,41.589292705926766,14.066280151662761,53.24647611360736,14.066280151662761,55.44259951406101,14.109657556483327,57.02225022195784,14.878750599213598,59.05692227548182
2022-01-07,12.532402491931151,29.86165642973546,12.532402491931151,33.32816399598262,12.568913283501292,36.16226564507397,13.190355777879148,40.448168039589305,12.093494633409382,25.911202613354877,12.093494633409382,29.222177380277337,12.130426870511148,31.99172383362396,12.751725240601486,36.30234041172848,11.045146965508458,24.529580031803874,11.045146965508458,27.88442600147524,11.112726220489488,30.709687833100034,11.796121151296022,35.13768552243227,12.47608524243136,31.343365785942883,12.47608524243136,34.59269890654686,12.51237087062495,37.237955877506025,13.096928187389315,41.228961216793735,13.974203772154437,52.785146266890145,13.974203772154437,54.96224235613654,14.017297233078963,56.52820689976241,14.781314807518466,58.54525046375838
2022-01-10,12.757096330036973,30.570291160000984,12.757096330036973,34.1190609965931,12.794261724736645,37.02041755039392,13.42694579783182,41.40802693810396,12.310319278727183,26.526090743153535,12.310319278727183,29.915636895303564,12.347913675068655,32.750906320466676,12.98044772389981,37.163816373927816,11.243175752544369,25.11168144236243,11.243175752544369,28.54613988679367,11.311966638111729,31.438446849042542,12.00770335465324,35.971523536774605,12.699769366801142,32.08716235367843,12.699769366801142,35.41360406686433,12.736705561163008,38.121634546872116,13.331842434840446,42.20734879819721,14.22474771072167,54.03776893954325,14.22474771072167,56.266528803824876,14.268613795661455,57.869654610242335,15.046441209271961,59.934563808392575
2022-01-11,12.717833523760243,30.445759210217286,12.717833523760243,33.980072683774736,12.754884533677139,36.86961019448004,13.385603956033131,41.239346100086784,12.272431528369186,26.418033355571097,12.272431528369186,29.79377176251517,12.309910219579747,32.617491358864754,12.940480658838425,37.012424864758806,11.208572374151121,25.00938583006364,11.208572374151121,28.429853573382566,11.277151540441304,31.310378357192352,11.970731389477523,35.824988983365245,12.660682997026397,31.95645123712361,12.660682997026397,35.26934226902169,12.697505512020593,37.966341244161434,13.290793418249105,42.03541182142685,14.180967880323555,53.817639249159164,14.180967880323555,56.03731997807875,14.224698957613413,57.633915248644364,15.000112907849351,59.69041277785674
2022-01-12,12.756566223620254,30.568487067960106,12.756566223620254,34.11704747548975,12.793730073954839,37.018232807033016,13.426387568246632,41.40558326194018,12.309807737615266,26.524525317788928,12.309807737615266,29.913871437390906,12.34740057176498,32.74897354039876,12.97990805761549,37.161623167949564,11.242708555350232,25.11019948772921,11.242708555350232,28.5444552491336,11.311496582391726,31.436591523182503,12.007204130528581,35.96940069342413,12.699241642540226,32.085268744163436,12.699241642540226,35.41151414888149,12.73617630206116,38.119384815683375,13.331288159208126,42.204857950411856,14.224156617745448,54.03457992481191,14.224156617745448,56.26320825982837,14.268020879880694,57.86623945849437,15.04581564864475,59.93102679695312
2022-01-13,12.741959509070192,30.522158976492513,12.741959509070192,34.065341360871294,12.779080805496145,36.962129799002554,13.411007402475944,41.342831001929284,12.295712577159268,26.484326055315613,12.295712577159268,29.868535449089613,12.333262366198877,32.69934081116762,12.96503934206563,37.10530284455962,11.229835260785,25.072143707734252,11.229835260785,28.50119468047233,11.298544523129323,31.3889477754145,11.993449664628404,35.91488724362026,12.68470056664071,32.03664189318984,12.68470056664071,35.35784620441148,12.721592934684512,38.06161295597363,13.316016931501997,42.14089434910059,14.207869460857877,53.95268778027743,14.207869460857877,56.17793851609762,14.251683496878599,57.77854023973491,15.028580399203667,59.8401982883317
2022-01-14,12.640996204004217,30.202052619563197,12.640996204004217,33.708075273338615,12.677823362878286,36.574483147813176,13.304697964253423,40.90924099843823,12.19828519332183,26.20656716100461,12.19828519332183,29.5552840805745,12.235537449567998,32.356400887779024,12.862265105379025,36.716154641594066,11.140853555697317,24.809195317062663,11.140853555697317,28.20228353187613,11.209018387319613,31.059750822866974,11.898377247029012,35.53822372765021,12.584190963540133,31.70065213792461,12.584190963540133,34.98702475150973,12.620791007989006,37.66243528733053,13.210460485452447,41.6989345199082,14.095290743456285,53.38684974944905,14.095290743456285,55.5887627879967,14.138757610748165,57.172577927597025,14.909448413695527,59.212613985178095
2022-01-17,12.754257369296296,30.560221537627186,12.754257369296296,34.10782243631292,12.791414493219158,37.00822330523931,13.423956048137159,41.39438744764806,12.307579743629747,26.517353249766945,12.307579743629747,29.905782911086312,12.345165773724501,32.74011841997463,12.977557394989315,37.15157489428681,11.240673699276426,25.10340984468701,11.240673699276426,28.53673700451868,11.309449276138858,31.428091262760038,12.005029624679297,35.95967478936393,12.696943163587239,32.076593085421955,12.696943163587239,35.40193909390145,12.733871138178475,38.1090775691793,13.328873861610985,42.19344601717453,14.221582139242702,54.01996930772765,14.221582139242702,56.24799503539024,14.265438462235897,57.850592784308866,15.0430908499506,59.914821817008516
2022-01-18,12.640224010472222,30.198574469318302,12.640224010472222,33.70419336002154,12.677048919706035,36.57027113119563,13.303884435254687,40.90452977935688,12.197540043432081,26.203549141695227,12.197540043432081,29.551880413947675,12.234790024070309,32.352674636948024,12.861478629377784,36.71192630970329,11.140173000548199,24.80633822288252,11.140173000548199,28.199035680459918,11.208333668223187,31.056173897772123,11.897649708910196,35.534131049476365,12.583422240038391,31.697001404897097,12.583422240038391,34.98299555090404,12.620020048720622,37.65809797919562,13.209652718698145,41.69413235758039,14.094429712239437,53.380701575122316,14.094429712239437,55.582361035395984,14.137893924294874,57.165993778551766,14.908536760633408,59.20579490005075
2022-01-19,12.7449618054365,30.529771785491924,12.7449618054365,34.073837907183105,12.782091848486806,36.971348859639384,13.414167849358464,41.35314269305687,12.298609727567356,26.490931751717778,12.298609727567356,29.87598523190613,12.336168364193957,32.70749665087064,12.968094691819806,37.114557615286635,11.232481266179514,25.078397178905796,11.232481266179514,28.508303422403877,11.301206717993637,31.396776778084032,11.996276048916005,35.92384510197594,12.687689371493827,32.044632443134326,12.687689371493827,35.36666512610021,12.724590432221232,38.07110624869472,13.319154992867244,42.15140509245893,14.211217159053348,53.96614461035923,14.211217159053348,56.19195036618442,14.255041518660569,57.79295131044091,15.032122044409428,59.85512357590415
2022-01-20,12.485328333872664,29.706586856993553,12.485328333872664,33.155093082676466,12.5217019837595,35.97447743258295,13.140786450719924,40.23812342431986,12.048069099221571,25.776647481494184,12.048069099221571,29.070428579215,12.084862611608084,31.825592964164983,12.70380428600859,36.11382480039848,11.003659230465766,24.40219957305335,11.003659230465766,27.739624053318863,11.070984644530595,30.550214490336163,11.751791354707894,34.95521788558419,12.429222622990949,31.18060179620386,12.429222622990949,34.41306134852826,12.465371955258973,37.04458167801062,13.047709960903694,41.01486199508698,13.92171392613046,52.511036553720494,13.92171392613046,54.676827129450864,13.964645519576463,56.234659724560046,14.725766659926714,58.24122891703526
2022-01-21,12.327553729693163,29.209718203945595,12.327553729693163,32.60054514618773,12.363467733020368,35.37277282639311,12.974658934492613,39.565105609002835,11.895820052786815,25.345510502484192,11.895820052786815,28.58420022988577,11.932148612895025,31.29328208022934,12.543201154636884,35.5097894875783,10.86460818325359,23.994051437704165,10.86460818325359,27.27565457389735,10.931082819487656,30.039235427099687,11.603223693533227,34.37056128698477,12.27215701549058,30.659078953802418,12.27215701549058,33.837472792299536,12.307849535855985,36.424978642169265,12.882759129658695,40.32885254766879,13.745788003683039,51.63274352974568,13.745788003683039,53.76230936342381,13.788177079144505,55.29408584555939,14.539601619582227,57.26709341290707
2022-01-24,12.289963958461458,29.091829591447024,12.289963958461458,32.46897136628519,12.325768451078027,35.230010507372604,12.935079297053173,39.40542329467723,11.859546744699687,25.243217592797638,11.859546744699687,28.468836169166163,11.895764530010736,31.166984333047843,12.504937693798567,35.3664741778044,10.831479296121108,23.897212933051005,10.831479296121108,27.165571722352663,10.897751234689135,29.917998934494964,11.56782766584283,34.23184383162868,12.234736162590892,30.535340811136606,12.234736162590892,33.70090684907166,12.270319847602186,36.27796968568315,12.843459835692979,40.16608779802934,13.703873684119914,51.42435697662261,13.703873684119914,53.54532801456859,13.74613350476858,55.07092234174888,14.495248071367785,57.035966972825165
2022-01-25,11.848656674853075,27.70917649186775,11.848656674853075,30.925812186192115,11.883175501910817,33.555626877662704,12.470411405067123,37.5325940012375,11.433694856409426,24.04347823167141,11.433694856409426,27.11579220034391,11.468612135672542,29.685704946436264,12.055721813156998,33.68560481242395,10.442543191687646,22.761445399787885,10.442543191687646,25.874468258897867,10.506435441487632,28.496080322261978,11.152275663964522,32.60490026558943,11.795411995341327,29.084081670266343,11.795411995341327,32.09919722929578,11.829717943539952,34.55377949425223,12.382083196972369,38.257106253319414,13.211795815471026,48.980301461169496,13.211795815471026,51.00046869196695,13.252538173031708,52.45355579788274,13.97453411125532,54.32520736677884
2022-01-26,11.941585191769763,27.99682042592664,11.941585191769763,31.24684743181962,11.976374748539133,33.903961752491476,12.56825755791045,37.92221305025974,11.523368845203372,24.29306921713599,11.523368845203372,27.397276319726505,11.558559979222036,29.99386686379279,12.150314201559475,34.0352889646124,10.52444361958185,22.99772783501591,10.52444361958185,26.143066419649976,10.588836973614987,28.791892962221134,11.23977937444546,32.94336581994267,11.887922916471716,29.38599824554171,11.887922916471716,32.43241317217581,11.922497924782013,34.91247601030521,12.479236303285882,38.65424633258678,13.315415375445578,49.48875708444708,13.315415375445578,51.52989530476109,13.356477273606378,52.99806664429886,14.084182009480118,54.88914748856959
2022-01-27,11.704223116143812,27.26025764139404,11.704223116143812,30.42478033269529,11.73832116326234,33.01198916077617,12.318333821808542,36.92452508373369,11.294319627417275,23.653947687076577,11.294319627417275,26.676486821931277,11.328811269661466,29.20476418141688,11.908701399938098,33.13986131137321,10.31524997047788,22.392685183944163,10.31524997047788,25.455273680855754,10.37836338219802,28.034412772342886,11.016272842909231,32.07666535570915,11.651627482237423,28.61288785783632,11.651627482237423,31.579155259606303,11.685515245461989,33.99397061741195,12.231082782700783,37.63729944791937,13.050745770817562,48.1867672096461,13.050745770817562,50.17420553017513,13.09099148442482,51.603751041723534,13.804113641090177,53.44507981589339
2022-01-28,11.815056936084876,27.601931204088924,11.815056936084876,30.806117267482588,11.84947787663921,33.425753553489756,12.43503218411788,37.38732826784662,11.401271842487011,23.950420621571872,11.401271842487011,27.01084354051166,11.436090105338888,29.570809724962167,12.021519088653701,33.55522842310137,10.41293082862028,22.673349755268145,10.41293082862028,25.774324005409714,10.47664189645494,28.38578941067078,11.12063606427642,32.478706623096684,11.761963244771326,28.97151496481315,11.761963244771326,31.97496085419689,11.796171910136161,34.42004293131992,12.346954567851151,38.109036375785294,13.174330565169633,48.79072864845027,13.174330565169633,50.80307704651945,13.21495738789724,52.250540140300224,13.934887614125007,54.114947689830146
2022-02-07,11.899885981824088,27.585897263204753,11.899885981824088,30.851312999526243,11.934550885956543,33.52956823217236,12.524287637327664,37.595375812349104,11.483167036655987,23.93696862736636,11.483167036655987,27.050981197652067,11.518232248533842,29.663194847481098,12.107844455803694,33.74252904633996,10.48781010888444,22.660775377666443,10.48781010888444,25.81279007017356,10.551973801099138,28.47463934945716,11.200571026325083,32.660160925239644,11.846415953901026,28.95448597590778,11.846415953901026,32.02169306456166,11.880867099551198,34.52678861591036,12.435586081583795,38.32098030285616,13.336091199268399,49.76484135957175,13.336091199268399,51.81697921755723,13.377212906039734,53.29304837752417,14.105973895603539,55.19428491886886
2022-02-08,11.968507175614052,27.585897263204753,11.968507175614052,30.899224598414982,12.003371976376458,33.62329582825031,12.596535493456711,37.77053087618904,11.549385203094596,23.93696862736636,11.549385203094596,27.092990941636337,11.584652619993877,29.74611449397922,12.17769000946765,33.89973388075184,10.548288507670224,22.660775377666443,10.548288507670224,25.852876923010594,10.612822202518963,28.55423654190924,11.26518286433983,32.81232305816887,11.914728810522579,28.95448597590778,11.914728810522579,32.071422245095114,11.949378620155407,34.62330381332814,12.507322252144498,38.49951592342977,13.464263085394512,50.53768143870163,13.464263085394512,52.62168867155545,13.505780008923114,54.1206809510426,14.24159390078614,56.051443393785036
2022-02-09,12.017630888020294,27.585897263204753,12.017630888020294,30.933379286240317,12.05263878837072,33.69019419666171,12.648255523999735,37.89578068823186,11.596788665269202,23.93696862736636,11.596788665269202,27.122938380767664,11.632200834259944,29.80529865416359,12.227690305148975,34.01214785001226,10.591583054218571,22.660775377666443,10.591583054218571,25.88145359288397,10.656381622089484,28.61104929000045,11.311436503058115,32.9211310944974,11.963631794236289,28.95448597590778,11.963631794236289,32.106872630311315,11.998423821044463,34.69219184102046,12.558675982638757,38.62718310261123,13.556367942731626,51.09630346090075,13.556367942731626,53.20334642277008,13.598168870686987,54.71890792495582,14.339051342148041,56.67101219402361
2022-02-10,12.000686730568685,27.585897263204753,12.000686730568685,30.921633555856296,12.035645271824858,33.66716765691241,12.630415796731905,37.852612405335535,11.580437870765,23.93696862736636,11.580437870765,27.112639514985982,11.615800110666326,29.784927358878278,12.210443763936597,33.973403536169506,10.576649540899288,22.660775377666443,10.576649540899288,25.87162613197078,10.641356746575191,28.591494239058935,11.295482291677816,32.88362959236326,11.94676377235215,28.95448597590778,11.94676377235215,32.09468131212716,11.981506744435155,34.66848045693777,12.540962602801498,38.58318165608134,13.52451179806191,50.90228540729004,13.52451179806191,53.001327704793326,13.566214497906756,54.5111344601018,14.305343826153978,56.455826383362236
2022-02-11,11.908275211921072,27.585897263204753,11.908275211921072,30.85750758091826,11.942964554258864,33.54149215202993,12.533119991080977,37.6171136238699,11.491262486533385,23.93696862736636,11.491262486533385,27.056412717042033,11.526352418827159,29.673743792091173,12.116383126306998,33.76203912492796,10.495203847980033,22.660775377666443,10.495203847980033,25.817972975324054,10.559412774575858,28.484765615182535,11.20846987122615,32.67904517382318,11.854767488479899,28.95448597590778,11.854767488479899,32.02812264452805,11.889242921639081,34.53906717129004,12.444355881398591,38.34313766208229,13.350935526652535,49.84666243303148,13.350935526652535,51.90217432211685,13.392103005762173,53.38067036740824,14.121680045130061,55.28503283481767
2022-02-14,11.897409295142003,27.585897263204753,11.897409295142003,30.849924775718037,11.93206698457454,33.52665590899235,12.521679802819003,37.589381969517405,11.480777080406718,23.93696862736636,11.480777080406718,27.04976397827037,11.515834994269833,29.660618351137654,12.10532333400326,33.73714946410471,10.48562731321223,22.660775377666443,10.48562731321223,25.811628565970086,10.54977765123494,28.472166089090496,11.198238818978446,32.65495390530132,11.843950395771452,28.95448597590778,11.843950395771452,32.0202521768856,11.878394371210602,34.52378967580707,12.432996716706677,38.31487077666767,13.330631697064334,49.72417116243234,13.330631697064334,51.7746319156796,13.371736569514022,53.24949476166889,14.100196344555554,55.14917752201413
2022-02-15,11.884376882411932,27.585897263204753,11.884376882411932,30.840824007037476,11.918996607838876,33.50885317475226,12.507958622259116,37.556115217072765,11.468201046275077,23.93696862736636,11.468201046275077,27.041784262059725,11.503220557727074,29.644868492060283,12.09205839432925,33.70729195273833,10.47414136534833,22.660775377666443,10.47414136534833,25.80401410134642,10.538221433141512,28.457047300998425,11.185967856998301,32.626054141305744,11.830976541877462,28.95448597590778,11.830976541877462,32.010806160071176,11.865382787413157,34.5054574611589,12.419372714533102,38.2809619637452,13.306294424705433,49.57748419872924,13.306294424705433,51.62189606558875,13.347324253413836,53.092408046642554,14.074444828914933,54.986486717676705
2022-02-16,11.951893180681296,27.585897263204753,11.951893180681296,30.888009633323055,11.986709584127748,33.601134924456574,12.579043153758917,37.72849473750645,11.53335300923573,23.93696862736636,11.53335300923573,27.08315746032426,11.568571469930435,29.72650901613118,12.1607793048941,33.862005686795946,10.533645978803069,22.660775377666443,10.533645978803069,25.84349354475481,10.59809009167942,28.535416623358078,11.24953932445355,32.775805081572464,11.898189467630548,28.95448597590778,11.898189467630548,32.059781827395256,11.932791178385774,34.60048381053162,12.489953799552277,38.45666847191063,13.432285007710247,50.33600629303084,13.432285007710247,52.411697108306726,13.473703327149078,53.90470752480137,14.207756659539154,55.827765087030684
2022-02-17,11.945150877095951,27.585897263204753,11.945150877095951,30.883317038381797,11.979947639908215,33.591946319177374,12.571944505292544,37.711299274381936,11.526846812588081,23.93696862736636,11.526846812588081,27.07904290942893,11.562045405840006,29.718379970541147,12.153916692507181,33.84657244796252,10.527703737019614,22.660775377666443,10.527703737019614,25.83956732715412,10.592111495674356,28.527613295273508,11.243190946115323,32.76086689886527,11.891477459391018,28.95448597590778,11.891477459391018,32.05491121346425,11.926059650624524,34.591021922148414,12.482905426293634,38.4391411300646,13.419655970341053,50.25953438975905,13.419655970341053,52.332071756063954,13.461035348266675,53.822813948347694,14.194393710175804,55.74294994641817
2022-02-18,11.9696823659559,27.585897263204753,11.9696823659559,30.900397820416014,12.004550590100736,33.62538826074232,12.5977725295207,37.773870773647936,11.550519239758135,23.93696862736636,11.550519239758135,27.094019643600856,11.585790119572806,29.747965643158526,12.1788859130338,33.90273149906483,10.5493242464299,22.660775377666443,10.5493242464299,25.853858538711,10.613864277856274,28.5560135185813,11.266289155627447,32.8152245210782,11.915898720354974,28.95448597590778,11.915898720354974,32.072639974623,11.950551932260206,34.62545847794667,12.508550527069602,38.50292028213002,13.465588715258214,50.5375071706575,13.465588715258214,52.621507217272175,13.507109726353535,54.120494327815166,14.242995730928715,56.05125011274932
2022-02-21,12.020691185813645,27.585897263204753,12.020691185813645,30.935861048402046,12.055708000949458,33.694851335958745,12.651477301195442,37.90392573918067,11.599741795307308,23.93696862736636,11.599741795307308,27.125114434071293,11.635162982030714,29.809418767773263,12.230804955521632,34.019458180399596,10.594280207971332,22.660775377666443,10.594280207971332,25.883530042780475,10.65909527684116,28.615004317424752,11.314317764280823,32.92820692946339,11.966678341124064,28.95448597590778,11.966678341124064,32.10944854097688,12.001479227745284,34.69698749072732,12.561874942037731,38.635485356019544,13.561228093711096,51.117507191710445,13.561228093711096,53.22542452547641,13.603044007894463,54.74161494905059,14.344193096296468,56.69452929420277
2022-02-22,11.961413362725068,27.585897263204753,11.961413362725068,30.894776685383587,11.996257498890847,33.614304144996375,12.589066392044126,37.75291084008444,11.542539806554208,23.93696862736636,11.542539806554208,27.08909093220131,11.577786320223623,29.738159662872487,12.170469262009034,33.883919579997816,10.542036467722845,22.660775377666443,10.542036467722845,25.849155426770498,10.60653191302637,28.546600447819753,11.258503186956407,32.797016036966134,11.907666872424144,28.95448597590778,11.907666872424144,32.066805595363824,11.942296144887,34.61404470373089,12.499906049622009,38.481555814189996,13.449770265513504,50.43864125719612,13.449770265513504,52.518564399748904,13.49124250057375,54.014619059954555,14.226257708084622,55.94159773072073
2022-02-23,12.041668768497004,27.585897263204753,12.041668768497004,30.95060164270483,12.07674669227654,33.723634301485184,12.673563487808098,37.95756238923102,11.619984769596828,23.93696862736636,11.619984769596828,27.138039249923793,11.655467770642046,29.834882701838474,12.252156757705643,34.06759804290039,10.612768528284867,22.660775377666443,10.612768528284867,25.895863257456075,10.677696707411455,28.639447953474523,11.334069618359806,32.97480259673053,11.987561664758763,28.95448597590778,11.987561664758763,32.12474833668931,12.022423283201922,34.72662650544975,12.583804706251785,38.690157213014665,13.600172888997488,51.350036417678574,13.600172888997488,53.46754248949054,13.642108889076212,54.99062993533718,14.385400758952244,56.95242792302218
2022-02-24,11.943276319921358,27.585897263204753,11.943276319921358,30.88249401856078,11.978067622064097,33.59005673988154,12.56997051440081,37.7069825049554,11.525037900033078,23.93696862736636,11.525037900033078,27.078321270978595,11.56023096955607,29.716708283078784,12.152008338486068,33.84269806940893,10.526051620376194,22.660775377666443,10.526051620376194,25.838878719902176,10.590449271496311,28.526008589582148,11.241425590206193,32.75711679978787,11.889611325206749,28.95448597590778,11.889611325206749,32.054056971439124,11.92418808944353,34.5890761438888,12.480945415922646,38.434741045410775,13.414961251899838,50.22006517495712,13.414961251899838,52.29097496107275,13.456326153707055,53.78054646157599,14.189425038875711,55.69917456147197
2022-02-25,12.003833905786788,27.585897263204753,12.003833905786788,30.924664541136018,12.038801614906205,33.672618674204664,12.633728677251293,37.86145090598675,11.583474835890406,23.93696862736636,11.583474835890406,27.115297136909987,11.618846349524775,29.789749806544087,12.21364648837019,33.98133625019366,10.57942326294312,22.660775377666443,10.57942326294312,25.87416210788637,10.644147438057415,28.596123459167277,11.298445027334612,32.891307846599844,11.949896806296374,28.95448597590778,11.949896806296374,32.09782728132179,11.984648889709694,34.67409359577952,12.544252020297312,38.5921907430247,13.528327362132405,50.90582792161786,13.528327362132405,53.00501630072348,13.570041827231734,54.51492813013657,14.309379135207507,56.45975539307668
2022-02-28,12.011623065016428,27.62010972730807,12.011623065016428,30.963017796983596,12.046613464307702,33.71437998603238,12.641929014288673,37.90840727349807,11.590991228622714,23.966655632726102,11.590991228622714,27.148925955327456,11.626385694453363,29.826695523269517,12.221574157249163,34.02348043841962,10.583542187596672,22.660775377666443,10.583542187596672,25.87737106220775,10.64829156200529,28.60250722442389,11.302845203700086,32.90354554195131,11.95765096631996,28.990395785279905,11.95765096631996,32.13763551207024,11.992425599987927,34.717096952572376,12.552394279568203,38.64005338558682,13.537105748834637,50.96896213087707,13.537105748834637,53.070753956460464,13.578847282003503,54.58253840229672,14.318667108275635,56.52977767062805
2022-03-01,12.013990646794513,27.634191253236708,12.013990646794513,30.978510275887867,12.048986079493808,33.730998957298695,12.64438755398076,37.926686087734886,11.59329766268894,23.97913903982881,11.59329766268894,27.16280473985282,11.62869731961028,29.841713703253518,12.223973290131067,34.0402240680265,10.583989554122043,22.655201295165497,10.583989554122043,25.8727416782409,10.648738420887138,28.59892544672169,11.303286102736799,32.90207784055368,11.960010768215508,29.00506142712501,11.960010768215508,32.1536126651939,11.994790416738304,34.73411894489754,12.554840262181516,38.658614920456415,13.539685384686209,50.992003232993575,13.539685384686209,53.09450805666154,13.581432511887035,54.606796710161674,14.321351419802586,56.554674947429554
2022-03-02,12.02646159543415,27.68901713131626,12.02646159543415,31.039971239659444,12.061493354634495,33.797920823018856,12.657516792917447,38.00193214246298,11.60533191708167,24.026713341584294,11.60533191708167,27.216695393185816,11.640768320103149,29.900919277326103,12.23666599394109,34.10775943236742,10.590581488176882,22.655201295165497,10.590581488176882,25.877874796731092,10.655370681914873,28.609138628405507,11.31032813035794,32.92166102963694,11.97242568382556,29.06260709390139,11.97242568382556,32.21740501690937,12.007241434857773,34.803030987700694,12.567876520118915,38.735313112523286,13.553740058607094,51.09317070797647,13.553740058607094,53.19984687402488,13.595530520807465,54.71513588865656,14.336221926095131,56.66687869115711
2022-03-03,12.066945794857066,27.8671655052359,12.066945794857066,31.23967931801531,12.102095480075347,34.01537327385633,12.700138000588575,38.246432782730466,11.644398484415046,24.181298818278428,11.644398484415046,27.391804896161943,11.679954175590863,30.093298808990067,12.277870085633216,34.327205353907424,10.61197188016723,22.655201295165497,10.61197188016723,25.894524363213243,10.67689193227711,28.64227093029653,11.333179050579936,32.98520543446014,12.012727984308027,29.249593008608645,12.012727984308027,32.42468858672527,12.04766093421847,35.02695021706624,12.610195885276607,38.98453225278882,13.59936547478664,51.421899071170344,13.59936547478664,53.542129381505525,13.64129661455809,55.06716761448955,14.38449577806216,57.03146773547222
2022-03-04,11.970194520241973,27.44011546600147,11.970194520241973,30.760947231828688,12.005062379644057,33.49410509936457,12.598279489016559,37.66032578819694,11.551035141722865,23.810732798309694,11.551035141722865,26.97203951480624,11.586305751777079,29.63213441698694,12.179398275945854,33.80115851249328,10.560920595623134,22.655201295165497,10.560920595623134,25.854842330811387,10.625528335177863,28.563263866373767,11.278641969986746,32.83356102047449,11.91641142137281,28.801357975893513,11.91641142137281,31.927796840396653,11.951064283223872,34.490180143997634,12.509058733582167,38.38711426189335,13.490327449257192,50.633884803564754,13.490327449257192,52.7216236702673,13.531922390350996,54.22329147337723,14.269128265551707,56.15748970101965
2022-03-07,11.870530002760228,27.00344689897124,11.870530002760228,30.271432573449868,11.905107550390227,32.961096304419044,12.493354205425268,37.061017796355614,11.454860568964861,23.431820450660865,11.454860568964861,26.542819679364733,11.48983751392225,29.16058313324891,12.07796166158998,33.263263419817754,10.508162101838632,22.655201295165497,10.508162101838632,25.81369820018491,10.572447084774268,28.48144634220248,11.222281192711218,32.676811854541775,11.81719470501814,28.343027261817596,11.81719470501814,31.419713508458695,11.8515590451789,33.94132029831825,12.404876528684625,37.77624051400642,13.37800621891901,49.8281219434288,13.37800621891901,51.88263755564519,13.419254838177583,53.360408552323975,14.150287249905976,55.263826896060166
