date,num_target,num_held,target,held,buy_skipped_limit_up,sold_out,sell_skipped_limit_down
2011-02-01,20,20,300011|300012|300009|002424|600650|601666|300010|300013|300005|300006|300008|300015|300016|002224|002236|002252|002245|002215|600845|002255,002215|002224|002236|002245|002252|002255|002424|300005|300006|300008|300009|300010|300011|300012|300013|300015|300016|600650|600845|601666,,300033|300025|300045|300018|000012|600066|600166|300035|300026|300020|300040|300041|300032|300036|300039|300019|300027,
2011-03-01,20,20,300043|600985|002139|002117|600987|600572|002138|600377|000848|000900|600323|600742|600350|600522|000963|000425|600750|600650|000887|600366,000425|000848|000887|000900|000963|002117|002138|002139|300043|600323|600350|600366|600377|600522|600572|600650|600742|600750|600985|600987,,300013|300015|300016|300011|300012|300009|002424|601666|300010|300005|300006|300008|002224|002236|002252|002245|002215|600845|002255,
2011-04-01,20,20,002523|002224|300043|002236|002252|002245|300037|300047|002347|300041|002331|002050|002340|002334|300025|002273|002300|300040|002255|002108,002050|002108|002224|002236|002245|002252|002255|002273|002300|002331|002334|002340|002347|002523|300025|300037|300040|300041|300043|300047,,600650|600985|002139|002117|600987|600572|002138|600377|000848|000900|600323|600742|600350|600522|000963|000425|600750|000887|600366,
2011-05-03,20,20,002236|002050|002285|002273|002108|600845|002085|002014|002003|002035|002267|600527|600987|002063|000563|002230|600971|002101|600323|002065,000563|002003|002014|002035|002050|002063|002065|002085|002101|002108|002230|002236|002267|002273|002285|600323|600527|600845|600971|600987,,300043|002523|002224|002252|002245|300037|300047|002347|300041|002331|002340|002334|300025|002300|300040|002255,
2011-06-01,20,20,002479|300182|300172|300179|002493|300171|002506|002489|002501|002497|002481|300173|300174|300138|300155|300159|300158|300154|300150|300146,002479|002481|002489|002493|002497|002501|002506|300138|300146|300150|300154|300155|300158|300159|300171|300172|300173|300174|300179|300182,,002236|002050|002273|002108|002285|600845|002085|002014|002003|002035|002267|600527|600987|002063|000563|002230|600971|002101|600323|002065,
2011-07-01,20,20,601700|002014|601616|600845|002236|000900|600323|600066|000708|600183|600195|600188|002254|000726|002001|600377|000012|000937|601666|601890,000012|000708|000726|000900|000937|002001|002014|002236|002254|600066|600183|600188|600195|600323|600377|600845|601616|601666|601700|601890,,002479|300182|300172|300179|002493|300171|002506|002489|002501|002497|002481|300173|300174|300138|300155|300159|300158|300154|300150|300146,
2011-08-01,20,19,300177|600658|300179|600572|000987|600660|300190|000937|300182|300187|002050|300003|002042|600845|002003|002014|002035|600987|002063|002065,000937|000987|002003|002014|002035|002042|002050|002063|002065|300003|300177|300182|300187|300190|600572|600658|600660|600845|600987,300179,601700|601616|002236|000900|600323|600066|000708|600183|600195|600188|002254|000726|002001|600377|000012|601666|601890,
2011-09-01,20,20,600527|002268|000937|002385|600588|601933|601877|002101|000848|002410|002293|002206|002275|000598|600066|000811|601899|002445|002440|002294,000598|000811|000848|000937|002101|002206|002268|002275|002293|002294|002385|002410|002440|002445|600066|600527|600588|601877|601899|601933,,600845|002014|300177|600658|600572|000987|600660|300190|300182|300187|002050|300003|002042|002003|002035|600987|002063|002065,
2011-10-10,20,20,300190|300171|300170|300206|300198|600572|300182|300187|300177|300130|300127|300124|300136|300133|600197|300115|300138|300160|300158|601616,300115|300124|300127|300130|300133|300136|300138|300158|300160|300170|300171|300177|300182|300187|300190|300198|300206|600197|600572|601616,,000937|600527|002268|002385|600588|601933|601877|002101|000848|002410|002293|002206|002275|000598|600066|000811|601899|002445|002440|002294,
2011-11-01,20,20,300096|300225|002195|002327|600845|002035|002042|002226|002268|600502|600572|002191|600197|601666|600104|300235|300088|601700|300148|300149,002035|002042|002191|002195|002226|002268|002327|300088|300096|300148|300149|300225|300235|600104|600197|600502|600572|600845|601666|601700,,300190|300171|300170|300206|300198|300182|300187|300177|300130|300127|300124|300136|300133|300115|300138|300160|300158|601616,
