variant,code,buy_date,sell_date,days,ret,ann_ret,exit_action,status,group,buy_price,sell_price,mv_pct,dy_pct,roe,roa,vol20_pct,turnover20_pct,amount20_pct,amt_cv60_pct,ret120,ret120_pct,dist250h,is_delisted_code,st_snapshot
full,002065,2007-06-01,2007-08-01,61.0,0.085956,0.6379,SELL_REBAL,CLOSED,normal,1.1545,1.253737,0.006914,0.982558,0.224283,0.137754,0.328947,0.388489,0.164474,0.123288,0.237885,0.088889,,0,0
full,002065,2007-09-03,2008-07-01,302.0,-0.114675,-0.136886,SELL_REBAL,CLOSED,normal,1.503925,1.331463,0.018534,0.976499,0.236814,0.144835,0.546012,0.526667,0.337423,0.993377,0.538345,0.655405,-0.026059,0,0
full,002065,2009-04-01,2009-06-01,61.0,0.292013,3.6321,SELL_REBAL,CLOSED,normal,1.775596,2.294094,0.087897,0.945363,0.195743,0.124845,0.788462,0.39604,0.600962,0.951456,1.558758,0.802885,-0.084127,0,0
full,002074,2007-06-01,2007-09-03,94.0,0.463027,3.381989,SELL_REBAL,CLOSED,normal,3.815667,5.582423,0.06828,0.784884,0.16191,0.108269,0.197368,0.446043,0.032895,0.075342,0.21374,0.074074,,0,0
full,002074,2007-10-08,2007-11-01,24.0,-0.133854,-0.887574,SELL_REBAL,CLOSED,normal,4.728051,4.095183,0.115223,0.802589,0.1822,0.120434,0.275449,0.065789,0.041916,0.901316,-0.010481,0.417219,-0.261438,0,0
full,002076,2007-06-01,2007-07-02,31.0,-0.009636,-0.107747,SELL_REBAL,CLOSED,normal,5.016589,4.968249,0.159896,0.732558,0.285055,0.240815,0.868421,0.633094,0.335526,0.246575,0.754621,0.444444,,0,0
full,002076,2008-01-02,2008-04-01,90.0,-0.238982,-0.669638,SELL_REBAL,CLOSED,normal,4.326405,3.292472,0.140081,0.814208,0.301029,0.245038,0.876404,0.818182,0.47191,0.881657,-0.249757,0.084416,-0.331775,0,0
full,002081,2007-06-01,2008-05-05,339.0,0.256212,0.278382,SELL_REBAL,CLOSED,normal,1.095329,1.375966,0.005186,0.989203,0.323575,0.138587,0.572368,0.215827,0.151316,0.643836,0.733669,0.422222,,0,0
full,002084,2008-02-01,2008-05-05,94.0,-0.272414,-0.709129,SELL_REBAL,CLOSED,deep_loser,5.217042,3.795848,0.136143,0.876562,0.318868,0.15701,0.709497,0.634615,0.327778,0.280702,-0.355844,0.01227,-0.464507,0,0
full,002085,2012-05-02,2012-06-01,30.0,-0.056751,-0.50877,SELL_REBAL,CLOSED,normal,1.488717,1.40423,0.103976,0.996296,0.151428,0.103637,0.747368,0.587571,0.468421,0.887978,-0.189349,0.307692,-0.314826,0,0
full,002085,2013-05-02,2013-08-01,91.0,0.423571,3.122888,SELL_REBAL,CLOSED,normal,1.314835,1.871761,0.07907,0.997776,0.166699,0.103537,0.185366,0.468514,0.282927,0.346341,0.242464,0.336585,-0.00733,0,0
full,002085,2013-10-08,2013-11-01,24.0,-0.040691,-0.468354,SELL_REBAL,CLOSED,normal,2.573936,2.469201,0.1208,0.994631,0.190296,0.107193,0.065854,0.525907,0.087805,0.678049,0.877955,0.941463,-0.042462,0,0
full,002085,2013-12-02,2014-01-02,31.0,0.148416,4.100574,SELL_REBAL,CLOSED,normal,2.854815,3.278515,0.139149,0.989705,0.190296,0.107193,0.973171,0.832041,0.907317,0.831707,1.292526,0.978049,-0.128511,0,0
full,002085,2014-04-01,2014-08-01,122.0,-0.038767,-0.111564,SELL_REBAL,CLOSED,normal,3.192823,3.069045,0.12452,0.987887,0.195812,0.102507,0.551163,0.3225,0.402326,0.334895,0.210797,0.729268,-0.238788,0,0
full,002085,2015-05-04,2015-06-01,28.0,0.321909,37.014626,SELL_REBAL,CLOSED,normal,7.927073,10.478873,0.344592,0.972327,0.24529,0.121075,0.141935,0.009615,0.32043,0.621978,1.36856,0.724374,-0.019003,0,0
full,002086,2007-08-01,2007-12-03,124.0,0.095537,0.308109,SELL_REBAL,CLOSED,normal,3.500738,3.835188,0.070518,0.800245,0.221303,0.114945,0.564935,0.802721,0.181818,0.886667,0.360645,0.22449,,0,0
full,002086,2008-01-02,2008-02-01,30.0,-0.022803,-0.244705,SELL_REBAL,CLOSED,normal,5.13881,5.021631,0.163563,0.749415,0.232871,0.116063,0.988764,0.939394,0.668539,0.95858,0.507916,0.909091,-0.137358,0,0
full,002088,2020-11-02,2021-03-01,119.0,0.533945,2.714674,SELL_REBAL,CLOSED,normal,5.864211,8.995377,0.260837,0.993269,0.155591,0.110267,0.802932,0.805873,0.604235,0.800659,0.460067,0.841667,-0.114428,0,0
full,002090,2007-04-02,2008-04-01,365.0,-0.381673,-0.381673,SELL_REBAL,CLOSED,deep_loser,5.779675,3.573732,0.097603,0.955139,0.282243,0.202876,0.163265,0.941606,0.398649,0.605634,,,,0,0
full,002091,2007-05-08,2008-03-03,300.0,0.326435,0.410159,SELL_REBAL,CLOSED,normal,2.16834,2.876163,0.031414,0.97653,0.253399,0.148086,0.221477,0.729508,0.246667,0.013793,,,,0,0
full,002091,2009-05-04,2009-06-01,28.0,0.110744,2.931966,SELL_REBAL,CLOSED,normal,4.031732,4.478221,0.232215,0.823529,0.214978,0.119184,0.913462,0.275132,0.552885,0.398058,2.360067,0.990385,-0.006778,0,0
full,002096,2007-05-08,2007-07-02,55.0,0.094447,0.820161,SELL_REBAL,CLOSED,normal,4.730596,5.177385,0.027051,0.928751,0.264097,0.19316,0.147651,0.336066,0.026667,0.441379,,,,0,0
full,002096,2007-08-01,2008-05-05,278.0,-0.282885,-0.353758,SELL_REBAL,CLOSED,deep_loser,5.422831,3.888791,0.023789,0.946895,0.278465,0.192002,0.103896,0.37415,0.032468,0.84,0.540592,0.387755,,0,0
full,002096,2009-05-04,2009-06-01,28.0,-0.063737,-0.576209,SELL_REBAL,CLOSED,normal,6.170957,5.77764,0.097315,0.871593,0.174751,0.109866,0.961538,0.968254,0.576923,0.475728,0.888477,0.600962,-0.218615,0,0
full,002099,2007-06-01,2008-05-05,339.0,-0.356605,-0.378003,SELL_REBAL,CLOSED,deep_loser,3.032788,1.95128,0.05618,0.921096,0.254692,0.155286,0.644737,,0.138158,0.452055,-0.017348,0.014815,,0,0
full,002099,2015-12-01,2016-01-04,34.0,0.226852,7.978619,SELL_REBAL,CLOSED,normal,8.556555,10.497625,0.421053,0.84414,0.481686,0.385108,0.600423,0.651659,0.801268,0.277056,0.448087,0.608879,-0.34225,0,0
full,002100,2007-05-08,2007-07-02,55.0,-0.120334,-0.572956,SELL_REBAL,CLOSED,normal,2.352028,2.068999,0.013089,0.808047,0.257528,0.16711,0.181208,0.803279,0.113333,0.662069,,,,0,0
full,002100,2007-11-01,2008-02-01,92.0,0.025759,0.106168,SELL_REBAL,CLOSED,normal,2.511448,2.576141,0.018288,0.8,0.260025,0.168002,0.444444,0.745342,0.122807,0.987578,0.039084,0.519737,,0,0
full,002100,2008-04-01,2008-05-05,34.0,0.227989,8.068386,SELL_REBAL,CLOSED,normal,1.89225,2.323663,0.07321,0.677795,0.141904,0.084376,0.679348,0.375,0.222826,0.320225,-0.111219,0.473684,-0.316574,0,0
full,002101,2007-05-08,2008-05-05,363.0,-0.252941,-0.25414,SELL_REBAL,CLOSED,normal,5.030159,3.757825,0.028796,0.898575,0.261997,0.167494,0.073826,0.409836,0.033333,0.172414,,,,0,0
full,002102,2007-07-02,2008-01-02,184.0,0.523004,1.303685,SELL_REBAL,CLOSED,normal,2.062778,3.141619,0.019845,0.868988,0.182276,0.10736,0.532468,0.513699,0.025974,0.246667,0.740899,0.566434,,0,0
full,002102,2008-02-01,2008-05-05,94.0,-0.369266,-0.832965,SELL_REBAL,CLOSED,deep_loser,2.378031,1.499905,0.059968,0.925781,0.217827,0.11523,0.564246,0.544872,0.361111,0.894737,-0.157035,0.122699,-0.277664,0,0
full,002104,2007-07-02,2007-08-01,30.0,0.107861,2.477265,SELL_REBAL,CLOSED,normal,3.991782,4.42234,0.130285,0.75539,0.285527,0.229878,1.0,0.931507,0.590909,0.913333,1.493686,0.867133,,0,0
full,002104,2007-09-03,2007-10-08,35.0,-0.030084,-0.272793,SELL_REBAL,CLOSED,normal,4.366391,4.235035,0.101095,0.812399,0.310324,0.243232,0.932515,0.926667,0.546012,0.84106,0.505714,0.621622,,0,0
full,002104,2007-11-01,2008-01-02,62.0,0.644866,17.723279,SELL_REBAL,CLOSED,normal,3.459058,5.689688,0.104738,0.812,0.361115,0.280478,0.900585,0.826087,0.374269,0.931677,-0.137414,0.203947,,0,0
full,002104,2008-05-05,2008-06-02,28.0,0.025075,0.381037,SELL_REBAL,CLOSED,normal,4.074488,4.176654,0.201705,0.763437,0.164521,0.127323,0.695187,0.239521,0.433155,0.774725,0.116216,0.803468,-0.379414,0,0
full,002105,2022-05-05,2022-10-10,158.0,-0.083173,-0.181764,SELL_REBAL,CLOSED,normal,6.784347,6.220069,0.403429,0.829563,0.342294,0.158277,0.172897,0.453125,0.246875,0.589825,-0.221429,0.358594,-0.305732,0,0
full,002105,2022-12-01,2023-07-03,214.0,-0.164915,-0.264634,SELL_REBAL,CLOSED,normal,7.157474,5.977101,0.360042,0.882869,0.340976,0.183991,0.082171,0.590698,0.263566,0.894488,-0.110834,0.365474,-0.329548,0,0
full,002107,2007-07-02,2008-05-05,308.0,0.067194,0.080115,SELL_REBAL,CLOSED,normal,2.938873,3.136347,0.011217,0.965174,0.24791,0.19389,0.37013,0.493151,0.090909,0.253333,0.335558,0.230769,,0,0
full,002107,2008-09-01,2008-11-03,63.0,-0.320272,-0.893191,SELL_REBAL,CLOSED,deep_loser,2.936499,1.996021,0.053315,0.919331,0.150075,0.111611,0.073892,0.352332,0.231527,0.810256,-0.033751,0.961957,-0.337778,0,0
full,002107,2021-12-01,2022-02-07,68.0,0.06,0.367203,SELL_REBAL,CLOSED,normal,5.707273,6.049709,0.45976,0.922936,0.236397,0.187108,0.254688,0.2,0.142188,0.955906,-0.041451,0.22187,-0.21041,0,0
full,002107,2022-06-01,2022-07-01,30.0,0.087179,1.764809,SELL_REBAL,CLOSED,normal,5.326788,5.791174,0.43245,0.922871,0.176665,0.133665,0.186916,0.140406,0.092044,0.758013,-0.08,0.559375,-0.296175,0,0
full,002107,2022-08-01,2022-09-01,31.0,-0.041051,-0.38954,SELL_REBAL,CLOSED,normal,5.545323,5.317682,0.407114,0.931753,0.148758,0.111211,0.174184,0.233281,0.116641,0.869291,-0.121439,0.254688,-0.335843,0,0
full,002107,2026-05-06,2026-08-14,100.0,-0.133784,-0.40798,SELL_FORCED_DELIST,CLOSED,normal,7.4,6.41,0.303193,0.940767,0.150444,0.107176,0.194745,0.489028,0.278997,0.92504,0.058342,0.655332,-0.202219,0,0
full,002108,2007-05-08,2008-02-01,269.0,-0.112126,-0.14902,SELL_REBAL,CLOSED,normal,1.064596,0.945228,0.002618,0.998324,0.219367,0.144497,0.053691,0.614754,0.046667,0.696552,,,,0,0
full,002108,2008-03-03,2008-05-05,63.0,-0.189234,-0.703399,SELL_REBAL,CLOSED,normal,0.973314,0.78913,0.00485,1.0,0.18761,0.121177,0.076087,0.099415,0.048913,0.1875,-0.220732,0.365269,-0.444485,0,0
full,002108,2009-05-04,2009-06-01,28.0,0.037286,0.611575,SELL_REBAL,CLOSED,normal,1.072728,1.112727,0.004698,0.243544,0.153572,0.10664,0.673077,0.703704,0.201923,0.616505,1.156863,0.788462,-0.111311,0,0
full,002108,2009-07-01,2010-06-01,335.0,0.249045,0.274169,SELL_REBAL,CLOSED,normal,1.111854,1.388755,0.005992,0.992176,0.153572,0.10664,0.418269,0.581281,0.149038,0.626214,0.710654,0.730769,-0.027737,0,0
full,002109,2007-04-02,2007-10-08,189.0,0.033333,0.065372,SELL_REBAL,CLOSED,normal,4.578459,4.731074,0.115582,0.918434,0.28732,0.188712,0.034014,0.583942,0.182432,0.077465,,,,0,0
full,002109,2007-11-01,2008-02-01,92.0,0.018286,0.074539,SELL_REBAL,CLOSED,normal,4.526725,4.609499,0.101413,0.9424,0.260205,0.172854,0.19883,0.360248,0.157895,0.770186,-0.075558,0.289474,,0,0
full,002111,2008-05-05,2008-06-02,28.0,-0.160342,-0.897524,SELL_REBAL,CLOSED,normal,6.552697,5.502027,0.161222,0.831945,0.188059,0.115167,0.208556,0.11976,0.112299,0.252747,-0.413248,0.046243,-0.459186,0,0
full,002115,2007-06-01,2008-05-05,339.0,0.136782,0.148015,SELL_REBAL,CLOSED,normal,3.19117,3.627665,0.031979,0.893688,0.263898,0.193438,0.888158,0.971223,0.309211,0.890411,,,,0,0
full,002116,2007-07-02,2007-11-01,122.0,0.220705,0.816026,SELL_REBAL,CLOSED,normal,3.795803,4.633555,0.056946,0.856551,0.191846,0.110542,0.064935,0.90411,0.12987,0.7,,,,0,0
full,002117,2007-07-02,2008-05-05,308.0,-0.134216,-0.157003,SELL_REBAL,CLOSED,normal,2.484213,2.150792,0.018982,0.976783,0.28669,0.218888,0.032468,0.253425,0.045455,0.446667,,,,0,0
full,002120,2007-06-01,2008-05-05,339.0,-0.496409,-0.522219,SELL_REBAL,CLOSED,deep_loser,6.217662,3.131161,0.105445,0.909468,0.296009,0.1446,0.723684,0.647482,0.230263,0.90411,,,,0,0
full,002124,2008-09-01,2009-09-01,365.0,0.236812,0.236812,SELL_REBAL,CLOSED,normal,1.190296,1.472173,0.043062,0.980378,0.405698,0.187676,0.916256,0.84456,0.566502,0.476923,-0.319045,0.76087,-0.585457,0,0
full,002124,2016-11-01,2017-02-03,94.0,-0.135994,-0.433114,SELL_REBAL,CLOSED,normal,5.965837,5.154518,0.137415,0.942889,0.62469,0.380561,0.9,0.987041,0.985714,0.879668,0.224951,0.756757,-0.200128,0,0
full,002124,2017-03-01,2017-06-01,92.0,-0.33665,-0.803762,SELL_REBAL,CLOSED,deep_loser,5.317664,3.527472,0.191568,0.95331,0.62469,0.380561,0.114068,0.528942,0.353612,0.084813,0.02881,0.618852,-0.289929,0,0
full,002130,2008-06-02,2008-11-03,154.0,-0.655272,-0.919877,SELL_REBAL,CLOSED,deep_loser,1.627238,0.560954,0.01532,0.975167,0.167993,0.126398,0.42487,0.438596,0.098446,0.878453,-0.469348,0.460674,-0.56331,0,0
full,002131,2008-09-01,2009-05-04,245.0,1.068724,1.953468,SELL_REBAL,CLOSED,winner,0.31479,0.651212,0.005468,0.960756,0.180111,0.102465,0.118227,0.38342,0.187192,0.825641,-0.450285,0.48913,-0.634387,0,0
full,002131,2009-06-01,2010-06-01,365.0,0.544598,0.544598,SELL_REBAL,CLOSED,winner,0.621515,0.959991,0.00334,0.997859,0.177859,0.133661,0.432692,0.543147,0.134615,0.592233,1.306567,0.894231,-0.026247,0,0
full,002136,2024-02-01,2024-05-06,95.0,0.279148,1.575141,SELL_REBAL,CLOSED,normal,8.828133,11.292488,0.29258,0.763131,0.152401,0.109744,0.808346,0.534776,0.108192,0.516381,-0.149186,0.417311,-0.373136,0,0
full,002138,2007-10-08,2008-10-06,364.0,-0.698774,-0.699765,SELL_REBAL,CLOSED,deep_loser,4.011932,1.208498,0.036165,0.970874,0.455349,0.370426,0.173653,0.394737,0.149701,0.243421,,,,0,0
full,002139,2008-09-01,2009-05-04,245.0,1.056107,1.926674,SELL_REBAL,CLOSED,winner,1.144609,2.35344,0.042379,0.750727,0.17094,0.107914,0.847291,0.720207,0.453202,0.076923,-0.108205,0.945652,-0.499118,0,0
full,002139,2016-02-01,2016-04-01,60.0,0.163799,1.516267,SELL_REBAL,CLOSED,normal,4.259631,4.957353,0.083816,0.816519,0.157102,0.102116,0.626582,0.80285,0.537975,0.358974,0.019476,0.509514,-0.56304,0,0
full,002146,2008-05-05,2008-06-02,28.0,-0.244495,-0.974134,SELL_REBAL,CLOSED,normal,2.197691,1.660366,0.145597,0.907646,0.374524,0.142394,0.780749,0.802395,0.684492,0.076923,-0.358936,0.098266,,0,0
full,002148,2008-06-02,2008-09-01,91.0,-0.519081,-0.946937,SELL_REBAL,CLOSED,deep_loser,3.275834,1.575412,0.022981,0.931801,0.172696,0.165719,0.419689,0.491228,0.119171,0.513812,-0.521804,0.303371,,0,0
full,002148,2008-11-03,2009-01-05,63.0,0.580023,13.157479,SELL_REBAL,CLOSED,normal,1.251522,1.977433,0.064891,0.925872,0.170786,0.162879,0.8125,0.487437,0.389423,0.776119,-0.546256,0.253886,-0.704125,0,0
full,002148,2009-04-01,2009-05-04,33.0,0.244357,10.224006,SELL_REBAL,CLOSED,normal,2.51725,3.132357,0.063556,0.90151,0.099765,0.09742,0.725962,0.381188,0.269231,0.825243,1.402951,0.721154,-0.211604,0,0
full,002150,2008-07-01,2008-09-01,62.0,-0.025072,-0.138849,SELL_REBAL,CLOSED,normal,2.59193,2.526944,0.044077,0.948718,0.238649,0.199009,0.833333,0.590426,0.106061,0.740541,-0.415004,0.254144,,0,0
full,002150,2008-10-06,2009-05-04,210.0,0.442809,0.891124,SELL_REBAL,CLOSED,normal,2.207014,3.184299,0.047847,0.945131,0.291663,0.243626,0.485577,0.390863,0.096154,0.666667,-0.574231,0.553191,-0.759285,0,0
full,002151,2009-05-04,2009-06-01,28.0,0.00486,0.065243,SELL_REBAL,CLOSED,normal,8.896972,8.940213,0.096644,0.606169,0.175877,0.127405,0.576923,0.820106,0.451923,0.839806,1.376444,0.879808,-0.099453,0,0
full,002151,2009-10-09,2010-02-01,115.0,0.301205,1.306339,SELL_REBAL,CLOSED,normal,8.78732,11.434103,0.07732,0.807138,0.156794,0.10709,0.219048,0.631579,0.12381,0.942029,-0.005162,0.177885,-0.158322,0,0
full,002153,2008-04-01,2008-09-01,153.0,-0.211045,-0.431925,SELL_REBAL,CLOSED,normal,3.022973,2.38499,0.051488,0.986801,0.388965,0.317629,0.206522,0.327381,0.554348,0.702247,0.213995,0.859649,,0,0
full,002153,2009-01-05,2009-04-01,86.0,0.170409,0.950014,SELL_REBAL,CLOSED,normal,2.250536,2.634047,0.054348,0.986272,0.484345,0.406995,0.076923,0.011173,0.028846,0.631068,-0.327542,0.233831,-0.468988,0,0
full,002153,2009-09-01,2010-05-04,245.0,0.434015,0.710932,SELL_REBAL,CLOSED,normal,2.616113,3.751544,0.072882,0.971989,0.275886,0.238697,0.870813,0.348259,0.521531,0.801932,-0.044514,0.221154,-0.187966,0,0
full,002153,2013-05-02,2013-06-03,32.0,0.204019,7.312318,SELL_REBAL,CLOSED,normal,2.477454,2.9829,0.224947,0.172375,0.256054,0.223715,0.573171,0.163728,0.390244,0.953659,0.186366,0.258537,-0.105068,0,0
full,002154,2008-05-05,2008-07-01,57.0,-0.080739,-0.416715,SELL_REBAL,CLOSED,normal,2.383228,2.190809,0.059659,0.858441,0.28063,0.216646,0.84492,0.874251,0.668449,0.648352,0.464153,0.930636,,0,0
full,002154,2009-01-05,2009-05-04,119.0,0.506108,2.511763,SELL_REBAL,CLOSED,normal,1.441255,2.170687,0.061821,0.828757,0.37661,0.199189,0.466346,0.608939,0.418269,0.68932,-0.279474,0.353234,-0.362663,0,0
full,002154,2009-06-01,2010-01-04,217.0,0.906801,1.961293,SELL_REBAL,CLOSED,normal,1.971963,3.76014,0.040748,0.95646,0.216044,0.123145,0.259615,0.370558,0.110577,0.349515,0.469289,0.341346,-0.170586,0,0
full,002154,2024-05-06,2024-11-01,179.0,-0.30378,-0.522093,SELL_REBAL,CLOSED,deep_loser,5.372757,3.740622,0.674839,0.936735,0.168142,0.113008,0.190108,0.477589,0.540958,0.074132,-0.007302,0.738794,-0.142472,0,0
full,002157,2017-05-02,2017-06-01,30.0,-0.14266,-0.846293,SELL_REBAL,CLOSED,normal,4.58647,3.932163,0.64593,0.927347,0.257111,0.130972,0.472015,0.386,0.491589,0.154143,-0.40842,0.070423,-0.543357,0,0
full,002158,2008-07-01,2008-08-01,31.0,0.096352,1.953779,SELL_REBAL,CLOSED,normal,2.404822,2.636531,0.066804,0.952381,0.198217,0.16234,0.277778,0.718085,0.207071,0.945946,-0.364982,0.359116,,0,0
full,002158,2009-03-02,2009-05-04,63.0,0.195652,1.815888,SELL_REBAL,CLOSED,normal,2.276595,2.722016,0.054164,0.951764,0.216513,0.172236,0.134615,0.487805,0.110577,0.131068,0.440781,0.524038,-0.291152,0,0
full,002158,2015-11-02,2015-12-01,29.0,0.277001,20.704161,SELL_REBAL,CLOSED,normal,8.019431,10.240817,0.285885,0.937266,0.178508,0.142467,0.465116,0.131387,0.154334,0.163043,-0.265176,0.582627,-0.291872,0,0
full,002158,2016-01-04,2016-02-01,28.0,-0.208417,-0.952485,SELL_REBAL,CLOSED,normal,8.957349,7.090487,0.246528,0.951024,0.178508,0.142467,0.238397,0.07243,0.078059,0.195699,-0.201531,0.503171,-0.518165,0,0
full,002158,2016-04-01,2016-05-03,32.0,0.015764,0.195304,SELL_REBAL,CLOSED,normal,9.10993,9.253534,0.262895,0.939527,0.105018,0.086797,0.5,0.138824,0.195378,0.74569,0.039175,0.737844,-0.37931,0,0
full,002161,2008-05-05,2008-06-02,28.0,-0.060707,-0.557978,SELL_REBAL,CLOSED,normal,6.193954,5.817939,0.105824,0.944739,0.2344,0.191177,0.588235,0.772455,0.582888,0.038462,0.637144,0.976879,,0,0
full,002165,2008-05-05,2008-09-01,119.0,-0.206673,-0.508416,SELL_REBAL,CLOSED,normal,4.043963,3.208185,0.056108,0.936412,0.256023,0.14409,0.663102,0.766467,0.406417,0.071429,-0.308698,0.150289,,0,0
full,002165,2009-05-04,2009-06-01,28.0,0.059038,1.112232,SELL_REBAL,CLOSED,normal,4.369394,4.627356,0.208054,0.903874,0.185293,0.124739,0.543269,0.328042,0.447115,0.349515,1.778044,0.956731,-0.030437,0,0
full,002167,2008-09-01,2009-04-01,212.0,0.825071,1.817376,SELL_REBAL,CLOSED,normal,1.800399,3.285855,0.03691,0.668605,0.157052,0.100356,0.605911,0.435233,0.216749,0.805128,-0.507762,0.271739,-0.736619,0,0
full,002170,2008-06-02,2008-07-01,29.0,-0.215813,-0.953103,SELL_REBAL,CLOSED,normal,3.072314,2.409267,0.08078,0.802076,0.255539,0.151024,0.585492,0.74269,0.471503,0.176796,-0.332437,0.747191,,0,0
full,002170,2009-01-05,2009-02-02,28.0,0.183432,7.98411,SELL_REBAL,CLOSED,normal,2.019006,2.389356,0.075408,0.778179,0.359067,0.207253,0.298077,0.664804,0.307692,0.262136,-0.301863,0.308458,-0.470256,0,0
full,002170,2009-03-02,2009-05-04,63.0,0.443093,7.37328,SELL_REBAL,CLOSED,normal,2.291791,3.307267,0.062965,0.794096,0.359067,0.207253,0.711538,0.84878,0.548077,0.786408,0.523344,0.605769,-0.254912,0,0
full,002170,2025-08-01,2025-09-01,31.0,0.107527,2.328402,SELL_REBAL,CLOSED,normal,9.642716,10.679567,0.623703,0.882883,0.273413,0.157213,0.420402,0.553323,0.591963,0.208791,0.203962,0.675425,-0.01875,0,0
full,002174,2008-07-01,2008-09-01,62.0,-0.052813,-0.273434,SELL_REBAL,CLOSED,normal,2.830079,2.680615,0.03719,0.887179,0.172245,0.100505,0.166667,0.781915,0.10101,0.821622,-0.393081,0.303867,,0,0
full,002175,2008-10-06,2009-05-04,210.0,0.556575,1.157793,SELL_REBAL,CLOSED,normal,1.531563,2.383993,0.063568,0.93532,0.153969,0.101635,0.581731,0.248731,0.038462,0.494949,-0.633471,0.303191,-0.804422,0,0
full,002176,2008-06-02,2009-05-04,336.0,-0.006805,-0.00739,SELL_REBAL,CLOSED,normal,1.415095,1.405465,0.006267,0.95404,0.181966,0.115039,0.860104,0.976608,0.715026,0.751381,-0.572774,0.151685,,0,0
full,002178,2008-08-01,2008-11-03,94.0,-0.543941,-0.952577,SELL_REBAL,CLOSED,deep_loser,1.661497,0.757741,0.011692,0.752012,0.151937,0.100522,0.383085,0.880829,0.144279,0.963158,-0.562752,0.331522,,0,0
full,002179,2008-06-02,2008-12-01,182.0,-0.447549,-0.695791,SELL_REBAL,CLOSED,deep_loser,1.875052,1.035875,0.037604,0.90808,0.220858,0.137727,0.725389,0.812865,0.61658,0.209945,-0.551937,0.207865,,0,0
full,002180,2008-06-02,2009-05-04,336.0,-0.050765,-0.055024,SELL_REBAL,CLOSED,normal,4.529211,4.299286,0.041783,0.971831,0.326955,0.297562,0.772021,0.836257,0.398964,0.508287,-0.569489,0.174157,,0,0
full,002182,2020-05-06,2020-08-03,89.0,0.425365,3.278284,SELL_REBAL,CLOSED,normal,6.170095,8.794636,0.458433,0.818257,0.402394,0.209688,0.555,0.570458,0.621667,0.368067,0.06362,0.51602,-0.312957,0,0
full,002182,2020-10-09,2020-11-02,24.0,0.043933,0.923003,SELL_REBAL,CLOSED,normal,6.620214,6.91106,0.489292,0.811768,0.252003,0.125825,0.610475,0.635468,0.503268,0.852649,0.096847,0.402337,-0.233071,0,0
full,002192,2008-06-02,2009-01-05,217.0,-0.115599,-0.186678,SELL_REBAL,CLOSED,normal,4.632809,4.097261,0.032033,0.865085,0.338,0.190564,0.963731,0.947368,0.497409,0.58011,-0.527248,0.269663,,0,0
full,002195,2008-06-02,2009-05-04,336.0,0.262853,0.288548,SELL_REBAL,CLOSED,normal,0.670123,0.846267,0.000696,0.975167,0.319641,0.288348,0.735751,0.865497,0.404145,0.624309,-0.456095,0.5,,0,0
full,002195,2011-05-03,2011-06-01,29.0,0.017623,0.245917,SELL_REBAL,CLOSED,normal,1.175499,1.196214,0.043988,0.928683,0.188928,0.176081,0.996875,0.944444,0.871875,0.880645,0.11692,0.911661,-0.240328,0,0
full,002195,2012-05-02,2012-07-02,61.0,-0.00544,-0.032113,SELL_REBAL,CLOSED,normal,1.074299,1.068455,0.051114,0.91713,0.199708,0.179957,0.478947,0.471751,0.507895,0.29235,-0.137594,0.458689,-0.252006,0,0
full,002196,2008-06-02,2008-08-01,60.0,-0.159652,-0.652895,SELL_REBAL,CLOSED,normal,5.033117,4.229572,0.058496,0.89659,0.222215,0.110885,0.974093,0.988304,0.725389,0.867403,-0.510503,0.353933,,0,0
full,002196,2008-09-01,2008-11-03,63.0,-0.380215,-0.937437,SELL_REBAL,CLOSED,deep_loser,3.064431,1.89929,0.04853,0.923692,0.206423,0.108537,0.610837,0.787565,0.147783,0.405128,-0.503894,0.298913,,0,0
full,002197,2008-06-02,2008-07-01,29.0,-0.061633,-0.55097,SELL_REBAL,CLOSED,normal,4.823128,4.525863,0.071031,0.851742,0.448293,0.364418,0.80829,0.906433,0.637306,0.497238,-0.406056,0.623596,,0,0
full,002197,2009-05-04,2009-06-01,28.0,0.035924,0.5842,SELL_REBAL,CLOSED,normal,7.171523,7.429153,0.105369,0.243544,0.206017,0.149857,0.721154,0.640212,0.355769,0.135922,1.269202,0.841346,-0.035241,0,0
full,002199,2008-06-02,2008-10-06,126.0,-0.401365,-0.773808,SELL_REBAL,CLOSED,deep_loser,6.175927,3.697127,0.053621,0.728688,0.237425,0.122796,0.787565,0.94152,0.559585,0.403315,-0.523452,0.292135,,0,0
full,002199,2008-11-03,2009-05-04,182.0,1.294574,4.28915,SELL_REBAL,CLOSED,winner,2.965364,6.804247,0.043716,0.720203,0.24655,0.134099,0.475962,0.974874,0.399038,0.562189,-0.507747,0.367876,,0,0
full,002206,2008-06-02,2008-11-03,154.0,-0.572872,-0.86684,SELL_REBAL,CLOSED,deep_loser,1.47988,0.632098,0.017409,0.978503,0.28013,0.23234,0.606218,0.789474,0.523316,0.823204,,,,0,0
