date,micro_turnover_share,micro_turnover_share_roll20,micro_turnover_share_monthly,micro_turnover_mean,micro_turnover_pct60,excess_slope_60d,excess_slope_tstat_60d,snowball_dist_zz500_12m
2019-01-28,0.0994610790119806,0.1098465441890852,0.1064877391572403,,,0.000539281778811,3.593851509223379,-0.1390210663807838
2019-01-29,0.1059769975474447,0.1089437074466452,0.1064877391572403,,,0.0003397981325325,2.149086264897303,-0.1560470156716261
2019-01-30,0.1087374596848449,0.1086587531170582,0.1064877391572403,,,0.0001513749042463,0.8939053072420957,-0.1600217632023182
2019-01-31,0.0949859036677454,0.1075442605775458,0.1082998869220679,,,-0.0001081146423847,-0.568090070856992,-0.1695947589242923
2019-02-01,0.0878507167903586,0.1070921115574467,0.1082998869220679,,,-0.0003291950480915,-1.654302682992012,-0.1442104113590057
2019-02-11,0.0842426812287752,0.1063261655732535,0.1082998869220679,,,-0.0005279187070685,-2.6333683260789664,-0.1329713903029757
2019-02-12,0.0921394433220125,0.1056545540958475,0.1082998869220679,,,-0.0006886517776114,-3.4247451460036133,-0.1267729352550545
2019-02-13,0.0848691586004031,0.1047248600432146,0.1082998869220679,,,-0.0008173961970919,-4.020244068326895,-0.1178844830552212
2019-02-14,0.0912946115143498,0.103939557051029,0.1082998869220679,,,-0.0009320921291217,-4.565105549701044,-0.1124136476675998
2019-02-15,0.0871575736872344,0.1018286546689327,0.1082998869220679,,,-0.0009901652019038,-4.86428436400217,-0.1183044962968569
2019-02-18,0.091392941683508,0.1003598417456574,0.1082998869220679,,,-0.0010073115969599,-4.943181849292577,-0.0766472489827072
2019-02-19,0.0891898562305945,0.0998345509655983,0.1082998869220679,,,-0.0010115998889268,-4.963242412261457,-0.0759232444045578
2019-02-20,0.0910045112076601,0.0989876454507247,0.1082998869220679,,,-0.0010293981171683,-5.051172822699165,-0.0573261353672387
2019-02-21,0.0885011398283755,0.0979696372301108,0.1082998869220679,,,-0.0010511438706393,-5.162238468290699,-0.0268707027185629
2019-02-22,0.0788952956370735,0.0972097501357033,0.1082998869220679,,,-0.0010632407395351,-5.219389484900884,-0.0055332781890103
2019-02-25,0.074068053072397,0.0959795300926186,0.1082998869220679,,,-0.0010855633316838,-5.309827912161524,0.0512167851684097
2019-02-26,0.0714936279120279,0.093688461045137,0.1082998869220679,,,-0.0011369452501175,-5.591800566766921,0.1041179019764861
2019-02-27,0.0720175961577558,0.0907845301060497,0.1082998869220679,,,-0.0012037841032561,-5.990507942455786,0.0982297999836112
2019-02-28,0.0754096678961003,0.0887392773340923,0.0839684583179084,,,-0.0012291280076068,-6.148073724388217,0.0893324437091604
2019-03-01,0.0688044807506491,0.0868746397715645,0.0839684583179084,,,-0.0012808482113311,-6.433445154174744,0.1402607915142262
2019-03-04,0.0689485054495376,0.0853490110934424,0.0839684583179084,,,-0.001354127967074,-6.935662227064912,0.1313735524463695
2019-03-05,0.0747876157514146,0.0837895420036409,0.0839684583179084,,,-0.0013965917086743,-7.293574824812012,0.1537679160934091
2019-03-06,0.0768865143987652,0.0821969947393369,0.0839684583179084,,,-0.0014072247830264,-7.39000413416545,0.1707611809480518
2019-03-07,0.0832343642548203,0.0816094177686906,0.0839684583179084,,,-0.0013572992033872,-6.8907000915763925,0.1612637465968038
2019-03-08,0.0730424358138778,0.0808690037198666,0.0839684583179084,,,-0.0013298171798773,-6.642422198109748,0.1118148721945946
2019-03-11,0.0716080204309824,0.080237270679977,0.0839684583179084,,,-0.0012578786102057,-5.982396295893802,0.1311506166164704
2019-03-12,0.0760980610280132,0.079435201565277,0.0839684583179084,,,-0.0011632348061638,-5.21907190633104,0.1544277427200173
2019-03-13,0.073107258274575,0.0788471065489856,0.0839684583179084,,,-0.0010935195359951,-4.745010923812966,0.1257376516038293
2019-03-14,0.0725704601519852,0.0779108989808674,0.0839684583179084,,,-0.0010520255454386,-4.511113163574285,0.0875012827933285
2019-03-15,0.0682096068539668,0.076963500639204,0.0839684583179084,,,-0.0010043690271515,-4.248634137212042,0.1060750850142866
2019-03-18,0.065049625953806,0.0756463348527189,0.0839684583179084,,,-0.0009737316393035,-4.083819598846837,0.1339656367690627
2019-03-19,0.0726727162679533,0.0748204778545868,0.0839684583179084,,,-0.0009446672964608,-3.919639987436483,0.1232021012835735
2019-03-20,0.0730967175898616,0.0739250881736969,0.0839684583179084,,,-0.0009067514102136,-3.7174075469810313,0.1327934324019748
2019-03-21,0.0678475865161797,0.0728924105080871,0.0839684583179084,,,-0.0008514133610347,-3.4318164791626726,0.1394979282441497
2019-03-22,0.0688728746983473,0.0723912894611508,0.0839684583179084,,,-0.0007896233888012,-3.12348777229824,0.13222221774697
2019-03-25,0.0680633309647174,0.0720910533557668,0.0839684583179084,,,-0.0006711729302675,-2.570866242771592,0.1018636219383848
2019-03-26,0.0737066625989965,0.0722017050901153,0.0839684583179084,,,-0.0005562072175385,-2.095604631976578,0.0782605250980708
2019-03-27,0.0753102715052014,0.0723663388574875,0.0839684583179084,,,-0.0004203391420475,-1.5752728020680444,0.1002587199847735
2019-03-28,0.0788880485554329,0.0725402578904542,0.0839684583179084,,,-0.0002920854958397,-1.0968209818087025,0.0861704182983118
2019-03-29,0.0699236669956139,0.0725962172027024,0.0839684583179084,,,-0.0001818595931032,-0.6928284307607887,0.1282500415696843
2019-04-01,0.0705219383799948,0.0726748888492253,0.0839684583179084,,,-8.04804869446851e-05,-0.3085396808140601,0.1695631536372281
2019-04-02,0.0721836727289888,0.072544691698104,0.0839684583179084,,,8.557411015597496e-06,0.032810732089114,0.1693862414390856
2019-04-03,0.070043113659605,0.072202521661146,0.0839684583179084,,,0.0001159265511915,0.4495946065443216,0.1902110371917789
2019-04-04,0.0703923614220522,0.0715604215195076,0.0839684583179084,,,0.0001918928713005,0.7504887804942868,0.2029459479304822
2019-04-08,0.0686003488142344,0.0713383171695254,0.0839684583179084,,,0.0002570304075296,1.0149973356714614,0.2630629884958957
2019-04-09,0.0739632952640581,0.0714560809111792,0.0839684583179084,,,0.0003455847478149,1.3935921653493326,0.2404893037542699
2019-04-10,0.0670481439013651,0.0710035850548468,0.0839684583179084,,,0.0004229209413641,1.7450716574751208,0.2118846601571724
2019-04-11,0.0705612825287407,0.0708762862675551,0.0839684583179084,,,0.0004911048940146,2.0640792683671254,0.1984865337505426
2019-04-12,0.0714019392251234,0.070817860221212,0.0839684583179084,,,0.0005630694905953,2.418318070833761,0.1836171097343317
2019-04-15,0.0651941706266102,0.0706670884098441,0.0839684583179084,,,0.0006420741172669,2.8433279020295994,0.1562194079288432
2019-04-16,0.066997421525567,0.0707644781884322,0.0839684583179084,,,0.0007012042860374,3.1924282641675066,0.1795665165623319
2019-04-17,0.0684053165601923,0.0705511082030441,0.0839684583179084,,,0.0007610164672925,3.5549634261346963,0.1980214313921675
2019-04-18,0.0708026228928136,0.0704364034681917,0.0839684583179084,,,0.0008191255878081,3.938877737492823,0.1996245317552296
2019-04-19,0.0676854151986996,0.0704282949023177,0.0839684583179084,,,0.0008569621868771,4.2012789502757455,0.2053017027709378
2019-04-22,0.0634173015745664,0.0701555162461287,0.0839684583179084,,,0.0008958021256896,4.455606299714254,0.1797669656789486
2019-04-23,0.0662474125008198,0.0700647203229338,0.0839684583179084,,,0.0009075872046944,4.542552164780029,0.1558279621194904
2019-04-24,0.0685637420588106,0.0698075742959245,0.0839684583179084,,,0.000949751771765,4.872144285527458,0.1732382193350723
