ym,ver,Q1,Q2,Q3,Q4,Q5
2016-09,v1,,,0.029973553159049496,,
2016-09,v1,,,,0.027661015339639362,
2016-09,v1,,,,,0.03211167072145624
2016-09,v2,0.04203974617288242,,,,
2016-09,v2,,0.03652625728952252,,,
2016-09,v2,,,0.03182337942563477,,
2016-09,v2,,,,0.030386637112672584,
2016-09,v2,,,,,0.031155868986614373
2016-09,v3,0.03511883816241773,,,,
2016-09,v3,,0.04038201782828584,,,
2016-09,v3,,,0.032502514593424625,,
2016-09,v3,,,,0.03185408791591398,
2016-09,v3,,,,,0.032074430487284485
2016-10,v1,0.032654600889293554,,,,
2016-10,v1,,0.033376323574420205,,,
2016-10,v1,,,0.0338901410830996,,
2016-10,v1,,,,0.03327436364091774,
2016-10,v1,,,,,0.018484222129376227
2016-10,v2,0.0352446561126825,,,,
2016-10,v2,,0.03486297813167092,,,
2016-10,v2,,,0.0336823946712607,,
2016-10,v2,,,,0.029812455343385155,
2016-10,v2,,,,,0.01807716705810805
2016-10,v3,0.030020066992432592,,,,
2016-10,v3,,0.035620815678835994,,,
2016-10,v3,,,0.03528833740935945,,
2016-10,v3,,,,0.028608404294679726,
2016-10,v3,,,,,0.022142026941799564
2016-11,v1,-0.061400056469905706,,,,
2016-11,v1,,-0.046759763208890755,,,
2016-11,v1,,,-0.04625167058653457,,
2016-11,v1,,,,-0.05191546670192176,
2016-11,v1,,,,,-0.030210782800352734
2016-11,v2,-0.056228856370337796,,,,
2016-11,v2,,-0.04807956562187518,,,
2016-11,v2,,,-0.04541523969934898,,
2016-11,v2,,,,-0.05486763913526477,
2016-11,v2,,,,,-0.031944524911288685
2016-11,v3,-0.049846784855554056,,,,
2016-11,v3,,-0.04127877114292938,,,
2016-11,v3,,,-0.0550466476243293,,
2016-11,v3,,,,-0.05425891722324412,
2016-11,v3,,,,,-0.036126744727127146
2016-12,v1,-0.03671896824973358,,,,
2016-12,v1,,-0.015706383366885377,,,
2016-12,v1,,,-0.010382445190899842,,
2016-12,v1,,,,-0.010346717166151584,
2016-12,v1,,,,,-0.024749254385103274
2016-12,v2,-0.03572786469085428,,,,
2016-12,v2,,-0.017076602014443238,,,
2016-12,v2,,,-0.007369897478415147,,
2016-12,v2,,,,-0.013026505066285875,
2016-12,v2,,,,,-0.024705566098068708
2016-12,v3,-0.02972354277190435,,,,
2016-12,v3,,-0.016387201473813923,,,
2016-12,v3,,,-0.017696325081093044,,
2016-12,v3,,,,-0.014195795849112779,
2016-12,v3,,,,,-0.019931349909533578
2017-01,v1,0.04651490503262049,,,,
2017-01,v1,,0.048430431258214605,,,
2017-01,v1,,,0.04622380682116913,,
2017-01,v1,,,,0.03665633150715464,
2017-01,v1,,,,,0.02620240653908729
2017-01,v2,0.04643276336392834,,,,
2017-01,v2,,0.04862089830085864,,,
2017-01,v2,,,0.04582375689140972,,
2017-01,v2,,,,0.03654232618959867,
2017-01,v2,,,,,0.026608357400095553
2017-01,v3,0.045382731178151677,,,,
2017-01,v3,,0.0470009526374993,,,
2017-01,v3,,,0.04731579555315677,,
2017-01,v3,,,,0.03770287913137225,
2017-01,v3,,,,,0.026624415921082046
2017-02,v1,-0.016840239709913035,,,,
2017-02,v1,,-0.020396295394781473,,,
2017-02,v1,,,-0.023343891025537838,,
2017-02,v1,,,,-0.023613817964748724,
2017-02,v1,,,,,-0.027687985392062804
2017-02,v2,-0.01621880364454432,,,,
2017-02,v2,,-0.01692219782401631,,,
2017-02,v2,,,-0.019732844019650347,,
2017-02,v2,,,,-0.02961174853747296,
2017-02,v2,,,,,-0.02939663546135993
2017-02,v3,-0.017785822169406114,,,,
2017-02,v3,,-0.017290533890662093,,,
2017-02,v3,,,-0.021836442004569984,,
2017-02,v3,,,,-0.0238940177757357,
2017-02,v3,,,,,-0.031075413646669978
2017-03,v1,-0.06547803439305049,,,,
2017-03,v1,,-0.060649112113910775,,,
2017-03,v1,,,-0.04744659333655949,,
2017-03,v1,,,,-0.04365708536141332,
2017-03,v1,,,,,-0.05831131573423166
2017-03,v2,-0.056359995827967475,,,,
2017-03,v2,,-0.062222340700885635,,,
2017-03,v2,,,-0.046746369709713034,,
2017-03,v2,,,,-0.047900812571405736,
2017-03,v2,,,,,-0.062312622129193855
2017-03,v3,-0.05651771005405177,,,,
2017-03,v3,,-0.05699032865617085,,,
2017-03,v3,,,-0.0484428528543457,,
2017-03,v3,,,,-0.053322726966702004,
2017-03,v3,,,,,-0.06026852240789542
2017-04,v1,-0.086785929073429,,,,
2017-04,v1,,-0.07752166159479301,,,
2017-04,v1,,,-0.06545231035907126,,
2017-04,v1,,,,-0.05768863370704367,
2017-04,v1,,,,,-0.06125560036828664
2017-04,v2,-0.08811125398890979,,,,
2017-04,v2,,-0.07274596722285645,,,
2017-04,v2,,,-0.06535561800758494,,
2017-04,v2,,,,-0.05958428076406811,
2017-04,v2,,,,,-0.06289826000253841
2017-04,v3,-0.08324514349917392,,,,
2017-04,v3,,-0.0654777441143842,,,
2017-04,v3,,,-0.06329030447728491,,
2017-04,v3,,,,-0.06992767569099954,
2017-04,v3,,,,,-0.06675748237555086
2017-05,v1,0.045703909823246354,,,,
2017-05,v1,,0.047835105402463884,,,
2017-05,v1,,,0.04874577374467344,,
2017-05,v1,,,,0.035348121642370466,
2017-05,v1,,,,,0.004088265598789186
2017-05,v2,0.044892039218715214,,,,
2017-05,v2,,0.04935527693319239,,,
2017-05,v2,,,0.04533572693705084,,
2017-05,v2,,,,0.03691157219089696,
2017-05,v2,,,,,0.005225710867291139
2017-05,v3,0.04668099178026081,,,,
2017-05,v3,,0.048144878203403886,,,
2017-05,v3,,,0.043558969406409485,,
2017-05,v3,,,,0.03577183100619154,
2017-05,v3,,,,,0.0075529086221174544
2017-06,v1,-0.02316287617780224,,,,
2017-06,v1,,0.01933194338541912,,,
2017-06,v1,,,0.02198661738926029,,
2017-06,v1,,,,0.014016003539875645,
2017-06,v1,,,,,-0.01601694720654691
2017-06,v2,-0.018091096128423866,,,,
2017-06,v2,,0.01671751005473115,,,
2017-06,v2,,,0.024449744220808152,,
2017-06,v2,,,,0.01084952560508857,
2017-06,v2,,,,,-0.017779034979154017
2017-06,v3,-0.016139125446048463,,,,
2017-06,v3,,0.01332543708936858,,,
2017-06,v3,,,0.010830208655432836,,
2017-06,v3,,,,0.01383826122618257,
2017-06,v3,,,,,-0.005742334880933443
2017-07,v1,0.06883030811711185,,,,
2017-07,v1,,0.04445689425867497,,,
2017-07,v1,,,0.029993802001141382,,
2017-07,v1,,,,0.01820928576548456,
2017-07,v1,,,,,0.020885435677179105
2017-07,v2,0.06709441914658011,,,,
2017-07,v2,,0.04506899979040411,,,
2017-07,v2,,,0.031225257754405097,,
2017-07,v2,,,,0.01741811245183928,
2017-07,v2,,,,,0.021573139797357272
2017-07,v3,0.06313439989875645,,,,
2017-07,v3,,0.04537215044308872,,,
2017-07,v3,,,0.033128467661056475,,
2017-07,v3,,,,0.026426682295039725,
2017-07,v3,,,,,0.014327817066973373
2017-08,v1,0.019560084186945766,,,,
2017-08,v1,,0.008108747894639636,,,
2017-08,v1,,,0.020635765833275314,,
2017-08,v1,,,,0.015081789122236625,
2017-08,v1,,,,,0.017197221899234727
2017-08,v2,0.019264975337887496,,,,
2017-08,v2,,0.0094547367346295,,,
2017-08,v2,,,0.020061169670851354,,
2017-08,v2,,,,0.014436845942155845,
2017-08,v2,,,,,0.017365881250807867
2017-08,v3,0.016211076695029563,,,,
2017-08,v3,,0.017472008701628728,,,
2017-08,v3,,,0.012777487605626825,,
2017-08,v3,,,,0.019189128605057764,
2017-08,v3,,,,,0.014933907328989181
2017-09,v1,-0.04250872258350359,,,,
2017-09,v1,,-0.022756278679277226,,,
2017-09,v1,,,-0.021785918686417285,,
2017-09,v1,,,,-0.01067147694822767,
2017-09,v1,,,,,-0.03676434486086005
2017-09,v2,-0.04109805299126634,,,,
2017-09,v2,,-0.019522951539889265,,,
2017-09,v2,,,-0.023857229297721924,,
2017-09,v2,,,,-0.011463847730529447,
2017-09,v2,,,,,-0.038549421832468046
2017-09,v3,-0.0320188646179259,,,,
2017-09,v3,,-0.019460372598635714,,,
2017-09,v3,,,-0.025636311130845392,,
2017-09,v3,,,,-0.01892551223195345,
2017-09,v3,,,,,-0.03845453265580911
2017-10,v1,-0.07044824704903314,,,,
2017-10,v1,,-0.07514942328684132,,,
2017-10,v1,,,-0.06684901923478198,,
2017-10,v1,,,,-0.05924756121631855,
2017-10,v1,,,,,-0.06366587360433257
2017-10,v2,-0.07157281676044175,,,,
2017-10,v2,,-0.06604960015299675,,,
2017-10,v2,,,-0.0687232863682148,,
2017-10,v2,,,,-0.06819061052991035,
2017-10,v2,,,,,-0.060828359771815346
2017-10,v3,-0.07609275407606704,,,,
2017-10,v3,,-0.06536138461802346,,,
2017-10,v3,,,-0.0633192764842312,,
2017-10,v3,,,,-0.06581776898111928,
2017-10,v3,,,,,-0.06476037289509341
2017-11,v1,-0.01817864748468156,,,,
2017-11,v1,,-0.018107583342247137,,,
2017-11,v1,,,-0.02066942031057213,,
2017-11,v1,,,,-0.018679490828404127,
2017-11,v1,,,,,-0.027019653468542792
2017-11,v2,-0.017343548753939036,,,,
2017-11,v2,,-0.016544238932708278,,,
2017-11,v2,,,-0.020132086346751198,,
2017-11,v2,,,,-0.022164624982007886,
2017-11,v2,,,,,-0.02647466412300514
2017-11,v3,-0.01103134123255472,,,,
2017-11,v3,,-0.02521033959931182,,,
2017-11,v3,,,-0.017790167576469923,,
2017-11,v3,,,,-0.022789512016423364,
2017-11,v3,,,,,-0.02585891859479039
2017-12,v1,-0.03210202104511361,,,,
2017-12,v1,,-0.02285042004132383,,,
2017-12,v1,,,-0.014270634573488553,,
2017-12,v1,,,,-0.025909978349527185,
2017-12,v1,,,,,-0.036210355078930195
2017-12,v2,-0.027829111849775778,,,,
2017-12,v2,,-0.017178845710158364,,,
2017-12,v2,,,-0.02339453296817383,,
2017-12,v2,,,,-0.025874959987420933,
2017-12,v2,,,,,-0.037075942005553864
2017-12,v3,-0.03138054194528168,,,,
2017-12,v3,,-0.01907329358550551,,,
2017-12,v3,,,-0.021304460025292044,,
2017-12,v3,,,,-0.024781668497919924,
2017-12,v3,,,,,-0.0348051307332156
2018-01,v1,-0.04757419441137413,,,,
2018-01,v1,,-0.05029203670855922,,,
2018-01,v1,,,-0.055189046707084875,,
2018-01,v1,,,,-0.04545257819055277,
2018-01,v1,,,,,-0.04464745936239489
2018-01,v2,-0.05171925532288018,,,,
2018-01,v2,,-0.052079923252839874,,,
2018-01,v2,,,-0.04920728442133707,,
2018-01,v2,,,,-0.04893819412768375,
2018-01,v2,,,,,-0.04120903007176676
2018-01,v3,-0.048889387685937126,,,,
2018-01,v3,,-0.05292657379342368,,,
2018-01,v3,,,-0.05007970101612812,,
2018-01,v3,,,,-0.049973118685291064,
2018-01,v3,,,,,-0.041291237031113814
2018-02,v1,0.08243043193544883,,,,
2018-02,v1,,0.05157251451707785,,,
2018-02,v1,,,0.041267581046669576,,
2018-02,v1,,,,0.0573710754813008,
2018-02,v1,,,,,0.04608886530800701
2018-02,v2,0.08118496303880934,,,,
2018-02,v2,,0.05226673054849638,,,
2018-02,v2,,,0.04256415227502274,,
2018-02,v2,,,,0.05514912388507501,
2018-02,v2,,,,,0.047561347085761436
2018-02,v3,0.09405059456894023,,,,
2018-02,v3,,0.059442011465314,,,
2018-02,v3,,,0.04902269786413124,,
2018-02,v3,,,,0.03531897909969131,
2018-02,v3,,,,,0.040857645618054
2018-03,v1,-0.021872733021862087,,,,
2018-03,v1,,-0.0439971692937038,,,
2018-03,v1,,,-0.038094115114481,,
2018-03,v1,,,,-0.03628898419994758,
2018-03,v1,,,,,-0.0591752224128799
2018-03,v2,-0.021782978103378255,,,,
2018-03,v2,,-0.04361440275321998,,,
2018-03,v2,,,-0.038974901077888986,,
2018-03,v2,,,,-0.037014084398448256,
2018-03,v2,,,,,-0.058044374416978864
2018-03,v3,-0.02404558925153805,,,,
2018-03,v3,,-0.036847417507511485,,,
2018-03,v3,,,-0.040422555945072235,,
2018-03,v3,,,,-0.03898415270293199,
2018-03,v3,,,,,-0.05912413385711154
2018-04,v1,-0.033985705060482645,,,,
2018-04,v1,,-0.0021656370146715385,,,
2018-04,v1,,,-0.00533080803429162,,
2018-04,v1,,,,0.0025830500881073603,
2018-04,v1,,,,,-0.005468989972029832
2018-04,v2,-0.029607209201163956,,,,
2018-04,v2,,-0.007449715891926408,,,
2018-04,v2,,,0.0029318720644463782,,
2018-04,v2,,,,-0.004851291705678506,
2018-04,v2,,,,,-0.005374423078545287
2018-04,v3,-0.031161182663055783,,,,
2018-04,v3,,-0.0035266054408812962,,,
2018-04,v3,,,0.0033362084853073557,,
2018-04,v3,,,,-0.006070041510914176,
2018-04,v3,,,,,-0.006928299017871341
2018-05,v1,-0.08839712113186712,,,,
2018-05,v1,,-0.09846546248591807,,,
2018-05,v1,,,-0.10356410827032655,,
2018-05,v1,,,,-0.10699553249647162,
2018-05,v1,,,,,-0.10297381407811401
2018-05,v2,-0.08797488472159937,,,,
2018-05,v2,,-0.10341808711102851,,,
2018-05,v2,,,-0.09932076811493978,,
2018-05,v2,,,,-0.10548247278471991,
2018-05,v2,,,,,-0.10419982573040981
2018-05,v3,-0.08498876034628995,,,,
2018-05,v3,,-0.10865007265055084,,,
2018-05,v3,,,-0.09825899281011997,,
2018-05,v3,,,,-0.10650060836651805,
2018-05,v3,,,,,-0.10199760428921856
2018-06,v1,0.019590306235205485,,,,
2018-06,v1,,0.017111309022119926,,,
2018-06,v1,,,0.011126816519874615,,
2018-06,v1,,,,0.00261148957334303,
2018-06,v1,,,,,-0.02252902061146069
2018-06,v2,0.01979525178710854,,,,
2018-06,v2,,0.01747817763055704,,,
2018-06,v2,,,0.010250385436551856,,
2018-06,v2,,,,0.0019182107930264577,
2018-06,v2,,,,,-0.02153173161851819
2018-06,v3,0.006689034884772609,,,,
2018-06,v3,,0.020063198150020556,,,
2018-06,v3,,,0.013305057970919458,,
2018-06,v3,,,,0.0064266648971715,
2018-06,v3,,,,,-0.018560476977088514
2018-07,v1,-0.07817345637738846,,,,
2018-07,v1,,-0.07730692828142574,,,
2018-07,v1,,,-0.07540165581378971,,
2018-07,v1,,,,-0.07453322942259165,
2018-07,v1,,,,,-0.08434186365705554
2018-07,v2,-0.07383756624145585,,,,
2018-07,v2,,-0.0724459255136628,,,
2018-07,v2,,,-0.07773405579507141,,
2018-07,v2,,,,-0.08074400748061743,
2018-07,v2,,,,,-0.0849979341502224
2018-07,v3,-0.07402813142640668,,,,
2018-07,v3,,-0.0753962783568583,,,
2018-07,v3,,,-0.0735002122761586,,
2018-07,v3,,,,-0.08277704285436184,
2018-07,v3,,,,,-0.08406652127983945
2018-08,v1,-0.013598609636263926,,,,
2018-08,v1,,-0.0006161937647250582,,,
2018-08,v1,,,0.0027667307802455216,,
2018-08,v1,,,,-0.007222428008439752,
2018-08,v1,,,,,-0.009459998559415048
2018-08,v2,-0.008856326697475244,,,,
2018-08,v2,,-0.000819468589929702,,,
2018-08,v2,,,0.002283829612387855,,
2018-08,v2,,,,-0.01084406312114192,
2018-08,v2,,,,,-0.00989530011953179
2018-08,v3,-0.007776403348028706,,,,
2018-08,v3,,0.0014924865044791318,,,
2018-08,v3,,,-0.002313594060681303,,
2018-08,v3,,,,-0.00784775234701724,
2018-08,v3,,,,,-0.011693965017832835
2018-09,v1,-0.09936743195617828,,,,
2018-09,v1,,-0.09349175027393752,,,
2018-09,v1,,,-0.08854891068741952,,
2018-09,v1,,,,-0.08698817812174546,
2018-09,v1,,,,,-0.09420886558208902
2018-09,v2,-0.09407212633156091,,,,
2018-09,v2,,-0.09719956679791579,,,
2018-09,v2,,,-0.08758603880631707,,
2018-09,v2,,,,-0.08979151060278547,
2018-09,v2,,,,,-0.09395589408279054
2018-09,v3,-0.09770437189254948,,,,
2018-09,v3,,-0.09103306850959393,,,
2018-09,v3,,,-0.09107226681736495,,
2018-09,v3,,,,-0.08713496499125514,
2018-09,v3,,,,,-0.0956604644106063
2018-10,v1,0.0769692432773545,,,,
2018-10,v1,,0.07126493998414497,,,
2018-10,v1,,,0.05585265208540757,,
2018-10,v1,,,,0.04909986593620005,
2018-10,v1,,,,,0.0337568871469691
2018-10,v2,0.07734079357427118,,,,
2018-10,v2,,0.06966427412461783,,,
2018-10,v2,,,0.05472317133805288,,
2018-10,v2,,,,0.05235342593371073,
2018-10,v2,,,,,0.03286286485041389
2018-10,v3,0.0706018362794625,,,,
2018-10,v3,,0.06779882425080756,,,
2018-10,v3,,,0.06041077397321007,,
2018-10,v3,,,,0.048976825063503406,
2018-10,v3,,,,,0.039157071606405185
2018-11,v1,-0.04173022799494743,,,,
2018-11,v1,,-0.038562773492261726,,,
2018-11,v1,,,-0.03748383670413955,,
2018-11,v1,,,,-0.03607999725900531,
2018-11,v1,,,,,-0.04186223521246465
2018-11,v2,-0.03949938345619773,,,,
2018-11,v2,,-0.04299650659743538,,,
2018-11,v2,,,-0.03551099011045692,,
2018-11,v2,,,,-0.03592434445665108,
2018-11,v2,,,,,-0.041784568888267454
2018-11,v3,-0.03758089804487602,,,,
2018-11,v3,,-0.042387788536164546,,,
2018-11,v3,,,-0.03767728189087945,,
2018-11,v3,,,,-0.03690225996378043,
2018-11,v3,,,,,-0.04117116356463774
2018-12,v1,-0.028091743113349433,,,,
2018-12,v1,,-0.0074365615729153015,,,
2018-12,v1,,,-0.008836615024427587,,
2018-12,v1,,,,-0.004521261196281934,
2018-12,v1,,,,,-0.029740910272592444
2018-12,v2,-0.01898569256452506,,,,
2018-12,v2,,-0.0065427914721694225,,,
2018-12,v2,,,-0.011927661179196736,,
2018-12,v2,,,,-0.009993310462670551,
2018-12,v2,,,,,-0.03119010594868039
2018-12,v3,-0.021127703215136857,,,,
2018-12,v3,,-0.010392616819402749,,,
2018-12,v3,,,-0.00871912424846384,,
2018-12,v3,,,,-0.012170180636096248,
2018-12,v3,,,,,-0.0262345190798334
2019-01,v1,0.26789910238194187,,,,
2019-01,v1,,0.2305845373415608,,,
2019-01,v1,,,0.21460997332631943,,
2019-01,v1,,,,0.20477068620884042,
2019-01,v1,,,,,0.1947351431561791
2019-01,v2,0.25677062043906007,,,,
2019-01,v2,,0.2306535807470128,,,
2019-01,v2,,,0.2079805253003802,,
2019-01,v2,,,,0.20764144502341245,
2019-01,v2,,,,,0.20954250881402495
2019-01,v3,0.2568288110112271,,,,
2019-01,v3,,0.22169634230919247,,,
2019-01,v3,,,0.21247707060426038,,
2019-01,v3,,,,0.20847924695499032,
2019-01,v3,,,,,0.2131145090307525
2019-02,v1,0.10846992460512143,,,,
2019-02,v1,,0.10511728767899428,,,
2019-02,v1,,,0.10613064686762613,,
2019-02,v1,,,,0.10116417539173783,
2019-02,v1,,,,,0.11065647151114855
2019-02,v2,0.10687966786554709,,,,
2019-02,v2,,0.10676017082261681,,,
2019-02,v2,,,0.10251892212903992,,
2019-02,v2,,,,0.10039010608939103,
2019-02,v2,,,,,0.11499107047231882
2019-02,v3,0.10435776099779288,,,,
2019-02,v3,,0.103737631558282,,,
2019-02,v3,,,0.10148001848891457,,
2019-02,v3,,,,0.10608703260508634,
2019-02,v3,,,,,0.11588189963864241
2019-03,v1,-0.03809316806986011,,,,
2019-03,v1,,-0.028783496805051538,,,
2019-03,v1,,,-0.02661619673073586,,
2019-03,v1,,,,-0.03427787233583534,
2019-03,v1,,,,,-0.050210143296999916
2019-03,v2,-0.029706529419793924,,,,
2019-03,v2,,-0.029844042422879826,,,
2019-03,v2,,,-0.03273709478774638,,
2019-03,v2,,,,-0.032885684881060126,
2019-03,v2,,,,,-0.05280752572700251
2019-03,v3,-0.030981117829625385,,,,
2019-03,v3,,-0.02621331467489612,,,
2019-03,v3,,,-0.028044639405085815,,
2019-03,v3,,,,-0.039277836363153414,
2019-03,v3,,,,,-0.05346396896572203
2019-04,v1,-0.03275269294949776,,,,
2019-04,v1,,-0.040746533104756316,,,
2019-04,v1,,,-0.0447398485054594,,
2019-04,v1,,,,-0.05134087914161539,
2019-04,v1,,,,,-0.05852317965400979
2019-04,v2,-0.03694259109482405,,,,
2019-04,v2,,-0.03903601070125924,,,
2019-04,v2,,,-0.041919167157496884,,
2019-04,v2,,,,-0.05256296304896135,
2019-04,v2,,,,,-0.05764163935826336
2019-04,v3,-0.029986308090143816,,,,
2019-04,v3,,-0.04272250079059668,,,
2019-04,v3,,,-0.04107003567569794,,
2019-04,v3,,,,-0.0533667442245209,
2019-04,v3,,,,,-0.06096378768322292
2019-05,v1,0.013871037478231341,,,,
2019-05,v1,,0.01154088637437224,,,
2019-05,v1,,,0.01362324609554098,,
2019-05,v1,,,,0.00645775253190567,
2019-05,v1,,,,,-0.0011836387073283073
2019-05,v2,0.014486774716904393,,,,
2019-05,v2,,0.012163761349453702,,,
2019-05,v2,,,0.01526904879078914,,
2019-05,v2,,,,0.003337062535013105,
2019-05,v2,,,,,-0.0009483425339673095
2019-05,v3,0.01128381235301738,,,,
2019-05,v3,,0.01610958199273963,,,
2019-05,v3,,,0.007935047889897384,,
2019-05,v3,,,,0.0064135421676379135,
2019-05,v3,,,,,0.0025714126049227993
2019-06,v1,-0.015288441682175772,,,,
2019-06,v1,,-0.011588986629977918,,,
2019-06,v1,,,-0.010294020632307872,,
2019-06,v1,,,,-0.012003296638371495,
2019-06,v1,,,,,-0.019714854805006572
2019-06,v2,-0.010863493885941801,,,,
2019-06,v2,,-0.009972282859190018,,,
2019-06,v2,,,-0.014304217346026203,,
2019-06,v2,,,,-0.01163367963036839,
2019-06,v2,,,,,-0.022123052186113913
2019-06,v3,-0.008380759440537936,,,,
2019-06,v3,,-0.011035655164828682,,,
2019-06,v3,,,-0.01274814431245921,,
2019-06,v3,,,,-0.014744508988731777,
2019-06,v3,,,,,-0.021991655963152616
2019-07,v1,-0.0012008225570022206,,,,
2019-07,v1,,-0.010972284199824009,,,
2019-07,v1,,,-0.014217413838369655,,
2019-07,v1,,,,-0.021955588610219807,
2019-07,v1,,,,,-0.01156988251932885
2019-07,v2,0.005788269144072016,,,,
2019-07,v2,,-0.015117164841987284,,,
2019-07,v2,,,-0.025102618377006215,,
2019-07,v2,,,,-0.013448959088554535,
2019-07,v2,,,,,-0.012035518561268523
2019-07,v3,0.00678472064033811,,,,
2019-07,v3,,-0.014058184233674137,,,
2019-07,v3,,,-0.02413303066871252,,
2019-07,v3,,,,-0.01572404428392653,
2019-07,v3,,,,,-0.012785453178769463
2019-08,v1,0.022149577753049404,,,,
2019-08,v1,,0.01950572417935868,,,
2019-08,v1,,,0.017795583725372113,,
2019-08,v1,,,,0.009769251619201549,
2019-08,v1,,,,,0.0095675805749355
2019-08,v2,0.02386343432027015,,,,
2019-08,v2,,0.01725032682127718,,,
2019-08,v2,,,0.021285572946981027,,
2019-08,v2,,,,0.0070658885954560215,
2019-08,v2,,,,,0.00932789762802823
2019-08,v3,0.0210572681854305,,,,
2019-08,v3,,0.02187636786314968,,,
2019-08,v3,,,0.014458349632889599,,
2019-08,v3,,,,0.011366607160868476,
2019-08,v3,,,,,0.0100239590125318
2019-09,v1,0.002291768702944108,,,,
2019-09,v1,,-0.0037332638088172763,,,
2019-09,v1,,,0.004468061079685699,,
2019-09,v1,,,,-0.00019594415225043316,
2019-09,v1,,,,,-0.013051445788800053
2019-09,v2,0.0006080131819203232,,,,
2019-09,v2,,0.00011487746287527743,,,
2019-09,v2,,,0.0054080806616520994,,
2019-09,v2,,,,-0.004400613111912807,
2019-09,v2,,,,,-0.011951182161772848
2019-09,v3,0.0036324048175888726,,,,
2019-09,v3,,-0.0004280502982671157,,,
2019-09,v3,,,0.0023999769784499433,,
2019-09,v3,,,,-0.004185598473619646,
2019-09,v3,,,,,-0.01163955699139001
2019-10,v1,-0.027925793736150038,,,,
2019-10,v1,,-0.02845302005679227,,,
2019-10,v1,,,-0.01768328175089697,,
2019-10,v1,,,,-0.013586884995687125,
2019-10,v1,,,,,-0.017760398258605845
2019-10,v2,-0.025799287744898897,,,,
2019-10,v2,,-0.02384798438119167,,,
2019-10,v2,,,-0.015030260813751611,,
2019-10,v2,,,,-0.019027184406259192,
2019-10,v2,,,,,-0.02170466145203087
2019-10,v3,-0.026808711973987404,,,,
2019-10,v3,,-0.020339752099546554,,,
2019-10,v3,,,-0.016377213887479015,,
2019-10,v3,,,,-0.019733271260882188,
2019-10,v3,,,,,-0.022150429576237085
2019-11,v1,0.09477653716858306,,,,
2019-11,v1,,0.0927729458802454,,,
2019-11,v1,,,0.08136842072152033,,
2019-11,v1,,,,0.08064250980791403,
2019-11,v1,,,,,0.08377565098235262
2019-11,v2,0.09162876583477536,,,,
2019-11,v2,,0.0874664126824212,,,
2019-11,v2,,,0.08410394256603214,,
2019-11,v2,,,,0.08313312470453592,
2019-11,v2,,,,,0.08700368204418296
2019-11,v3,0.08749366064503192,,,,
2019-11,v3,,0.09130118753940533,,,
2019-11,v3,,,0.082502906375593,,
2019-11,v3,,,,0.0779798282552509,
2019-11,v3,,,,,0.09405337978234203
2019-12,v1,0.028360002716247276,,,,
2019-12,v1,,0.002718643143041117,,,
2019-12,v1,,,-0.0006918513278075243,,
2019-12,v1,,,,0.0009832636276408313,
2019-12,v1,,,,,0.004307923928826241
2019-12,v2,0.02055592669463291,,,,
2019-12,v2,,0.0031844615480940675,,,
2019-12,v2,,,-0.001991404429782105,,
2019-12,v2,,,,0.006007382082134528,
2019-12,v2,,,,,0.00793577967022174
2019-12,v3,0.019110738119680417,,,,
2019-12,v3,,0.000638766492791424,,,
2019-12,v3,,,0.0033113345721356314,,
2019-12,v3,,,,0.005154339762817137,
2019-12,v3,,,,,0.007479589464655031
2020-01,v1,0.023091138556460535,,,,
2020-01,v1,,-0.009434903702532473,,,
2020-01,v1,,,-0.016970037453513498,,
2020-01,v1,,,,-0.005137118096223902,
2020-01,v1,,,,,0.020314271336154197
2020-01,v2,0.01439469634105461,,,,
2020-01,v2,,-0.00583812531496688,,,
2020-01,v2,,,-0.015231612846520868,,
2020-01,v2,,,,0.0007731823374045095,
2020-01,v2,,,,,0.017765210123373485
2020-01,v3,0.013048697946536812,,,,
2020-01,v3,,-0.007841947815434989,,,
2020-01,v3,,,-0.01646116578128859,,
2020-01,v3,,,,-0.0022757046966773707,
2020-01,v3,,,,,0.025393470987208996
2020-02,v1,-0.05355138264962503,,,,
2020-02,v1,,-0.021436709773552477,,,
2020-02,v1,,,-0.02790092080188619,,
2020-02,v1,,,,-0.041922579115686656,
2020-02,v1,,,,,-0.04117139724038699
2020-02,v2,-0.035903841158770676,,,,
2020-02,v2,,-0.0250716781250518,,,
2020-02,v2,,,-0.029911773379097204,,
2020-02,v2,,,,-0.047357179840376205,
2020-02,v2,,,,,-0.04775986663786728
2020-02,v3,-0.030900258573362857,,,,
2020-02,v3,,-0.023117680287769077,,,
2020-02,v3,,,-0.0254917109713858,,
2020-02,v3,,,,-0.049448039953071204,
2020-02,v3,,,,,-0.057038396561485
2020-03,v1,0.06228959651742168,,,,
2020-03,v1,,0.028650950629021156,,,
2020-03,v1,,,0.01828984960262654,,
2020-03,v1,,,,0.017370195680233954,
2020-03,v1,,,,,-0.00236877027555498
2020-03,v2,0.05634397098697442,,,,
2020-03,v2,,0.026522948991091342,,,
2020-03,v2,,,0.024082686946150178,,
2020-03,v2,,,,0.014876132346834986,
2020-03,v2,,,,,0.0024153152204776217
2020-03,v3,0.05308118301834133,,,,
2020-03,v3,,0.020824550066832252,,,
2020-03,v3,,,0.029693352366724268,,
2020-03,v3,,,,0.020065022745849502,
2020-03,v3,,,,,0.0005820127347262754
2020-04,v1,0.010725717416137986,,,,
2020-04,v1,,0.024247749907965577,,,
