m,px1000,pe1000,px300,pe300,spread,s1_pct,m,ret1000,ret300,fwd_ret1000,fwd_ret300,diff_bm,s1,c_pct,s2,scomb,retdiv,fwd_retdiv,diff_div,a13,fwd3_ret1000,fwd3_ret300,diff_bm_3m,switch_ret
2017-03,8339.15,50.25,3456.05,12.85,1.3636667355979564,,2017-03,-0.01985639550122298,0.0009383661423594258,-0.05960679445746864,-0.0047163669507096495,0.05489042750675899,False,,False,False,0.011350905055163896,-0.0048844115116698505,0.054722382945798786,0.03948081791959934,-0.10473369588027548,0.06098002054368434,0.16571371642395982,-0.05960679445746864
2017-04,7842.08,44.87,3439.75,12.69,1.2629551382615956,,2017-04,-0.05960679445746864,-0.0047163669507096495,-0.08025676861240894,0.015445889962933279,0.09570265857534221,False,,False,False,-0.0048844115116698505,0.00824339273596042,0.08850016134836935,-0.06550316119529365,-0.050639626221614664,0.08666908932335193,0.1373087155449666,-0.08025676861240894
2017-05,7212.7,40.74,3492.88,12.85,1.153866599457431,,2017-05,-0.08025676861240894,0.015445889962933279,0.035085335588614486,0.04979272119282663,0.014707385604212142,False,,False,False,0.00824339273596042,0.04354921616942997,0.008463880580815486,-0.033958088569276734,0.06477047430227234,0.09425173495797168,0.029481260655699337,0.035085335588614486
2017-06,7465.76,41.31,3666.8,13.39,1.126596441705592,,2017-06,0.035085335588614486,0.04979272119282663,-0.0027860525921005186,0.01938202247191012,0.02216807506401064,False,,False,False,0.04354921616942997,0.016047304759633008,0.018833357351733526,0.017706741984168772,0.05047443260967399,0.04628013526780839,-0.004194297341865605,-0.0027860525921005186
2017-07,7444.96,40.65,3737.87,13.78,1.081780570408307,,2017-07,-0.0027860525921005186,0.01938202247191012,0.03155288947153512,0.02253154871624763,-0.009021340755287488,False,,False,False,0.016047304759633008,0.011622017048233735,-0.019930872423301382,-0.00975389125020365,0.025059906299026435,0.07192598993544452,0.04686608363641809,0.03155288947153512
2017-08,7679.87,39.42,3822.09,13.88,1.0438243466459156,,2017-08,0.03155288947153512,0.02253154871624763,0.021187858648649138,0.003770188561755372,-0.017417670086893766,False,,False,False,0.011622017048233735,0.004061590037284901,-0.017126268611364237,0.03880105740269468,-0.06852980584306767,0.04814381660295797,0.11667362244602564,0.021187858648649138
2017-09,7842.59,40.11,3836.5,13.83,1.0647855341052948,,2017-09,0.021187858648649138,0.003770188561755372,-0.026912027786738846,0.04436856509839693,0.07128059288513577,False,,False,False,0.004061590037284901,0.02039702498796081,0.047309052774699656,0.02613338471161719,-0.10522544210522289,0.05065815196142309,0.15588359406664598,-0.026912027786738846
2017-10,7631.53,37.13,4006.72,13.84,0.9868623179994652,,2017-10,-0.026912027786738846,0.04436856509839693,-0.06262964307288321,-0.00015474003673821013,0.062474903036145,False,,False,False,0.02039702498796081,-0.008761313462889886,0.053868329609993326,0.01928728776662103,-0.11013780984940102,0.06718213401485507,0.1773199438642561,-0.06262964307288321
2017-11,7153.57,34.59,4006.1,13.81,0.9181716555278766,0.010582010582010581,2017-11,-0.06262964307288321,-0.00015474003673821013,-0.01904224044777636,0.006178078430393752,0.02522031887817011,False,,False,False,-0.008761313462889886,0.005292248052173543,0.024334488499949902,-0.07873893501968432,-0.08244275236001042,0.004378323057337541,0.08682107541734796,-0.01904224044777636
2017-12,7017.35,33.29,4030.85,14.05,0.8626346558071787,0.005291005291005291,2017-12,-0.01904224044777636,0.006178078430393752,-0.03225434102617086,0.06079362913529396,0.09304797016146482,False,,False,False,0.005292248052173543,0.06757191961757947,0.09982626064375033,-0.0028762589956572437,-0.031162760871269124,-0.03283426572559134,-0.0016715048543222144,-0.03225434102617086
2018-01,6791.01,32.21,4275.9,15.19,0.751639646735426,0.0013227513227513227,2018-01,-0.03225434102617086,0.06079362913529396,-0.033455995499932945,-0.05899576697303488,-0.025539771473101935,False,,False,False,0.06757191961757947,-0.055607366995214846,-0.022151371495281902,-0.016100014546118535,-0.04034156922166221,-0.12138263289599838,-0.08104106367433617,-0.033455995499932945
2018-02,6563.81,30.43,4023.64,14.12,0.7678367318437836,0.022486772486772486,2018-02,-0.033455995499932945,-0.05899576697303488,0.03578104789748626,-0.03110119195554273,-0.06688223985302899,False,,False,False,-0.055607366995214846,-0.039231446955810045,-0.07501249485329631,-0.005051328202586358,-0.03788043834297461,-0.05499000904653495,-0.01710957070356034,0.03578104789748626
2018-03,6798.67,31.16,3898.5,13.37,0.8461218298886958,0.0701058201058201,2018-03,0.03578104789748626,-0.03110119195554273,-0.041422807696211206,-0.03632679235603431,0.005096015340176896,False,,False,False,-0.039231446955810045,-0.03497925843189842,0.006443549264312787,0.04664711596951343,-0.17505335602404593,-0.09940233423111455,0.07565102179293137,-0.041422807696211206
2018-04,6517.05,27.84,3756.88,12.74,0.7817271853222016,0.037037037037037035,2018-04,-0.041422807696211206,-0.03632679235603431,-0.030977205944407338,0.012111113477140556,0.043088319421547894,False,,False,False,-0.03497925843189842,0.026733319822558554,0.05771052576696589,-0.00702706154577637,-0.14953238044820893,-0.06367517727476002,0.08585720317344891,-0.030977205944407338
2018-05,6315.17,26.78,3802.38,12.55,0.7579346746852336,0.021164021164021163,2018-05,-0.030977205944407338,0.012111113477140556,-0.11189405827554921,-0.07663621205665927,0.03525784621888994,False,,False,False,0.026733319822558554,-0.08171733609379717,0.030176722181752047,-0.0004208122692729299,-0.1990746092345892,-0.12304924810250428,0.07602536113208491,-0.11189405827554921
2018-06,5608.54,24.54,3510.98,11.81,0.7313578090734943,0.022486772486772486,2018-06,-0.11189405827554921,-0.07663621205665927,-0.011767768438845083,0.001902602692125832,0.013670371130970915,False,,False,False,-0.08171733609379717,0.004958180280963287,0.01672594871980837,-0.024910682498352155,-0.11077214390910994,-0.020541273376664004,0.09023087053244594,-0.011767768438845083
2018-07,5542.54,24.19,3517.66,11.93,0.7068830885121111,0.013227513227513227,2018-07,-0.011767768438845083,0.001902602692125832,-0.08742562074427973,-0.052068704763962415,0.035356915980317316,False,,False,False,0.004958180280963287,-0.05638602778662383,0.031039592957655904,0.0012493329928193742,-0.20603008728849959,-0.10343239539921412,0.10259769188928547,-0.08742562074427973
2018-08,5057.98,20.83,3334.5,11.09,0.6303504539106048,0.0013227513227513227,2018-08,-0.08742562074427973,-0.052068704763962415,-0.013979889204781215,0.031297046033888165,0.04527693523866938,False,,False,False,-0.05638602778662383,0.03480904264428819,0.048788931849069406,-0.01590278431894354,-0.0810204864392503,-0.04852601589443695,0.03249447054481336,-0.013979889204781215
2018-09,4987.27,20.53,3438.86,11.58,0.572607758885993,0.0013227513227513227,2018-09,-0.013979889204781215,0.031297046033888165,-0.11763148977296212,-0.08288793379201242,0.03474355598094969,False,,False,False,0.03480904264428819,-0.07309314557052904,0.04453834420243308,-0.0057415001239353725,-0.11173447597583441,-0.1245209168154563,-0.012786440839621882,-0.11763148977296212
2018-10,4400.61,17.62,3153.82,10.6,0.5081806193900121,0.013227513227513227,2018-10,-0.11763148977296212,-0.08288793379201242,0.056258109671159406,0.005983220348656504,-0.0502748893225029,False,,False,False,-0.07309314557052904,0.01011970874984569,-0.046138400921313716,-0.008720414398660226,-0.010196313692874326,0.015159394004730764,0.02535570769760509,0.056258109671159406
2018-11,4648.18,18.57,3172.69,10.44,0.5759027929101218,0.03306878306878307,2018-11,0.056258109671159406,0.005983220348656504,-0.046934499094269166,-0.051073379372078564,-0.004138880277809398,False,,False,False,0.01011970874984569,-0.0026202576066753913,0.044314241487593775,0.009269146866798694,0.1467585162364624,0.1565485439800296,0.009790027743567187,-0.046934499094269166
2018-12,4430.02,19.17,3010.65,10.09,0.6418017226920356,0.10052910052910052,2018-12,-0.046934499094269166,-0.051073379372078564,-0.016767418657252287,0.06343480643714816,0.08020222509440045,False,,False,False,-0.0026202576066753913,0.045662219465345544,0.06242963812259783,-0.0010207072047406784,0.3343528923119985,0.2862139405111852,-0.04813895180081329,-0.016767418657252287
2019-01,4355.74,18.81,3201.63,10.74,0.5604135542322203,0.03042328042328042,2019-01,-0.016767418657252287,0.06343480643714816,0.22375072892321413,0.14609433319902676,-0.07765639572418737,False,,False,False,0.045662219465345544,0.10687749715234274,-0.11687323177087139,-0.006265020099526009,0.3045406750632498,0.2222555385850331,-0.08228513647821667,0.22375072892321413
2019-02,5330.34,23.31,3669.37,12.06,0.6589882617486263,0.15873015873015872,2019-02,0.22375072892321413,0.14609433319902676,0.10897428681847687,0.05531467254596856,-0.053659614272508316,False,,False,False,0.10687749715234274,0.06802495907333483,-0.04094932774514204,0.03986173702712481,0.0007335366974714486,-0.010786592793858296,-0.011520129491329745,0.10897428681847687
2019-03,5911.21,26.31,3872.34,12.5,0.7442204507439459,0.25793650793650796,2019-03,0.10897428681847687,0.05531467254596856,-0.03873487830748701,0.010554341819158486,0.049289220126645494,False,,False,False,0.06802495907333483,-0.0015222561438427151,0.03721262216364429,0.06386410653103636,-0.09977314289291017,-0.012072803524483922,0.08770033936842625,-0.03873487830748701
2019-04,5682.24,25.03,3913.21,12.27,0.7129178467208629,0.21031746031746032,2019-04,-0.03873487830748701,0.010554341819158486,-0.06124169341668073,-0.0724264734067428,-0.011184779990062066,False,,False,False,-0.0015222561438427151,-0.056217190977545184,0.0050245024391355475,0.016717242660142295,-0.08485210058005288,-0.01989415339325007,0.06495794718680281,-0.06124169341668073
2019-05,5334.25,23.61,3629.79,11.48,0.721063960206001,0.23412698412698413,2019-05,-0.06124169341668073,-0.0724264734067428,-0.00240333692646566,0.05394251458073329,0.05634585150719895,False,,False,False,-0.056217190977545184,-0.014006009607317238,-0.011602672680851578,0.0018169769019256155,-0.028362000281201616,0.04677956576000275,0.07514156604120437,-0.00240333692646566
2019-06,5321.43,23.78,3825.59,12.22,0.6657709375191865,0.17328042328042328,2019-06,-0.00240333692646566,0.05394251458073329,-0.022802141529626452,0.002553854438138936,0.025355995967765388,False,,False,False,-0.014006009607317238,-0.012698239809753376,0.010103901719873076,0.016310187673020726,-0.016732344501384055,-0.00289105732710504,0.013841287174279016,-0.022802141529626452
2019-07,5200.09,23.2,3835.36,12.14,0.6476464930409119,0.14153439153439154,2019-07,-0.022802141529626452,0.002553854438138936,-0.0032941737546849925,-0.009326373534687793,-0.0060321997800028004,False,,False,False,-0.012698239809753376,-0.03543593927762889,-0.0321417655229439,0.006879455169934268,0.01034405173756614,0.01339900296191221,0.0030549512243460697,-0.0032941737546849925
2019-08,5182.96,23.25,3799.59,11.7,0.6867162902296549,0.2552910052910053,2019-08,-0.0032941737546849925,-0.009326373534687793,0.009537021316004868,0.00393200318981779,-0.005605018126187078,False,,False,False,-0.03543593927762889,-0.0006862420385200796,-0.010223263354524947,-0.015701192639294703,-0.010872165712257131,0.0076534573467137434,0.018525623058970875,0.009537021316004868
2019-09,5232.39,23.5,3814.53,11.72,0.6957036370012467,0.2751322751322751,2019-09,0.009537021316004868,0.00393200318981779,0.004107109752904403,0.018932869842418265,0.014825760089513862,False,,False,False,-0.0006862420385200796,0.0062781808774192704,0.0021710711245148673,0.024599808997815442,0.06395547732489337,0.07394095733943629,0.009985480014542913,0.004107109752904403
