variant,month,gross_ret,ew_ret,turnover,holdings
V1,2009-01-23,0.088784,0.118297,0.2,医药生物|农林牧渔|家用电器|房地产|公用事业
V1,2009-02-27,0.110444,0.079836,0.8,有色金属|农林牧渔|综合|电子|社会服务
V1,2009-03-31,0.236167,0.192026,0.0,有色金属|综合|社会服务|电子|农林牧渔
V1,2009-04-30,0.045986,0.049539,0.4,有色金属|综合|房地产|电子|纺织服饰
V1,2009-05-27,0.06911,0.047297,0.2,有色金属|家用电器|综合|房地产|电子
V1,2009-06-30,0.101073,0.085488,0.2,房地产|综合|社会服务|有色金属|电子
V1,2009-07-31,0.190472,0.14965,0.4,房地产|食品饮料|社会服务|钢铁|有色金属
V1,2009-08-31,-0.208129,-0.162698,0.0,钢铁|有色金属|房地产|食品饮料|社会服务
V1,2009-09-30,0.032231,0.029664,0.4,食品饮料|钢铁|有色金属|医药生物|基础化工
V1,2009-10-30,0.107095,0.101486,0.2,医药生物|食品饮料|家用电器|有色金属|基础化工
V1,2009-11-30,0.13539,0.130447,0.4,家用电器|医药生物|商贸零售|轻工制造|食品饮料
V1,2009-12-31,0.037521,0.021764,0.4,家用电器|电子|医药生物|商贸零售|纺织服饰
V1,2010-01-29,-0.045884,-0.05056,0.6,家用电器|电子|社会服务|农林牧渔|钢铁
V1,2010-02-26,0.046711,0.05213,0.4,社会服务|电子|农林牧渔|食品饮料|商贸零售
V1,2010-03-31,0.031438,0.018883,0.6,社会服务|电子|综合|轻工制造|医药生物
V1,2010-04-30,-0.048035,-0.073505,0.2,综合|电子|社会服务|纺织服饰|医药生物
V1,2010-05-31,-0.069897,-0.081718,0.4,电子|医药生物|综合|有色金属|轻工制造
V1,2010-06-30,-0.104844,-0.085198,0.4,医药生物|电子|有色金属|农林牧渔|食品饮料
V1,2010-07-30,0.124395,0.142658,0.2,医药生物|食品饮料|电子|商贸零售|农林牧渔
V1,2010-08-31,0.070823,0.069516,0.6,食品饮料|房地产|家用电器|纺织服饰|商贸零售
V1,2010-09-30,0.019871,0.022934,0.4,社会服务|食品饮料|商贸零售|综合|纺织服饰
V1,2010-10-29,0.105482,0.091167,0.4,有色金属|农林牧渔|食品饮料|综合|商贸零售
V1,2010-11-30,-0.003351,-0.020704,0.2,有色金属|农林牧渔|电子|综合|食品饮料
V1,2010-12-31,-0.021183,-0.017302,0.2,有色金属|食品饮料|医药生物|电子|综合
V1,2011-01-31,-0.068818,-0.047718,0.2,有色金属|电子|家用电器|食品饮料|综合
V1,2011-02-28,0.074307,0.09223,0.6,食品饮料|钢铁|医药生物|社会服务|电子
V1,2011-03-31,0.00777,-0.011637,0.8,家用电器|钢铁|有色金属|综合|交通运输
V1,2011-04-29,-0.017383,-0.018597,0.4,钢铁|家用电器|综合|房地产|纺织服饰
V1,2011-05-31,-0.075019,-0.070248,0.2,家用电器|钢铁|综合|纺织服饰|轻工制造
V1,2011-06-30,0.029866,0.027078,0.6,钢铁|食品饮料|公用事业|房地产|纺织服饰
V1,2011-07-29,0.004872,0.015299,0.6,食品饮料|家用电器|基础化工|房地产|综合
V1,2011-08-31,-0.016353,-0.033505,0.8,食品饮料|医药生物|农林牧渔|纺织服饰|电子
V1,2011-09-30,-0.131986,-0.122997,0.2,食品饮料|社会服务|纺织服饰|医药生物|农林牧渔
V1,2011-10-31,0.0482,0.036546,0.0,食品饮料|社会服务|医药生物|纺织服饰|农林牧渔
V1,2011-11-30,-0.016154,-0.042973,0.4,食品饮料|社会服务|公用事业|综合|纺织服饰
V1,2011-12-30,-0.133507,-0.131458,0.4,食品饮料|公用事业|社会服务|医药生物|农林牧渔
V1,2012-01-31,-0.018106,0.009656,0.2,公用事业|食品饮料|社会服务|房地产|医药生物
V1,2012-02-29,0.100356,0.108724,0.6,有色金属|房地产|公用事业|家用电器|钢铁
V1,2012-03-30,-0.065937,-0.065788,0.2,家用电器|房地产|有色金属|钢铁|交通运输
V1,2012-04-27,0.069528,0.064721,0.4,有色金属|家用电器|房地产|基础化工|社会服务
V1,2012-05-31,0.015689,0.014643,0.4,房地产|食品饮料|综合|社会服务|家用电器
V1,2012-06-29,-0.052847,-0.057357,0.2,房地产|食品饮料|社会服务|有色金属|家用电器
V1,2012-07-31,-0.048717,-0.071904,0.4,医药生物|房地产|食品饮料|公用事业|社会服务
V1,2012-08-31,-0.028691,-0.013141,0.0,医药生物|社会服务|食品饮料|公用事业|房地产
V1,2012-09-28,0.0114,0.014706,0.2,医药生物|社会服务|公用事业|电子|食品饮料
V1,2012-10-31,-0.017524,-0.003223,0.4,有色金属|医药生物|社会服务|电子|基础化工
V1,2012-11-30,-0.098976,-0.091142,0.4,电子|医药生物|基础化工|家用电器|轻工制造
V1,2012-12-31,0.138386,0.143317,0.8,房地产|家用电器|钢铁|公用事业|交通运输
V1,2013-01-31,0.05356,0.049229,0.2,房地产|家用电器|交通运输|公用事业|轻工制造
V1,2013-02-28,0.01291,0.019744,0.4,房地产|家用电器|综合|交通运输|农林牧渔
V1,2013-03-29,-0.009767,-0.024308,0.6,综合|基础化工|医药生物|电子|农林牧渔
V1,2013-04-26,-0.035905,-0.032716,0.2,医药生物|电子|基础化工|公用事业|综合
V1,2013-05-31,0.117361,0.097771,0.4,电子|医药生物|家用电器|公用事业|轻工制造
V1,2013-06-28,-0.128787,-0.154886,0.0,电子|医药生物|公用事业|家用电器|轻工制造
V1,2013-07-31,0.048784,0.039203,0.4,电子|医药生物|房地产|食品饮料|家用电器
V1,2013-08-30,0.055183,0.079779,0.6,电子|医药生物|社会服务|轻工制造|公用事业
V1,2013-09-30,0.071382,0.047807,0.4,社会服务|交通运输|商贸零售|电子|轻工制造
V1,2013-10-31,-0.027467,-0.020748,0.2,商贸零售|社会服务|交通运输|轻工制造|农林牧渔
V1,2013-11-29,0.052254,0.047463,0.2,商贸零售|交通运输|农林牧渔|家用电器|社会服务
V1,2013-12-31,-0.015441,-0.03095,0.4,农林牧渔|家用电器|商贸零售|纺织服饰|轻工制造
V1,2014-01-30,-0.01604,-0.015503,0.2,家用电器|农林牧渔|纺织服饰|公用事业|轻工制造
V1,2014-02-28,0.032906,0.022104,0.6,电子|轻工制造|医药生物|社会服务|纺织服饰
V1,2014-03-31,-0.047012,-0.02325,0.2,社会服务|轻工制造|综合|医药生物|电子
V1,2014-04-30,-0.007611,-0.007952,0.2,综合|社会服务|轻工制造|房地产|电子
V1,2014-05-30,-0.001515,0.013664,0.4,房地产|综合|社会服务|食品饮料|交通运输
V1,2014-06-30,0.000162,0.030139,0.8,房地产|银行|建筑材料|建筑装饰|非银金融
V1,2014-07-31,0.02632,0.069248,1.0,煤炭|国防军工|通信|计算机|电子
V1,2014-08-29,0.045256,0.039328,0.6,有色金属|国防军工|汽车|煤炭|钢铁
V1,2014-09-30,0.115962,0.104327,0.0,国防军工|有色金属|煤炭|汽车|钢铁
V1,2014-10-31,0.022429,0.015503,0.6,国防军工|纺织服饰|农林牧渔|钢铁|综合
V1,2014-11-28,0.061554,0.065777,0.4,国防军工|交通运输|钢铁|机械设备|纺织服饰
V1,2014-12-31,0.279248,0.069468,0.6,非银金融|交通运输|建筑装饰|钢铁|房地产
V1,2015-01-30,-0.052229,0.048074,0.2,非银金融|建筑装饰|银行|钢铁|房地产
V1,2015-02-27,0.048412,0.066649,0.0,非银金融|建筑装饰|银行|钢铁|房地产
V1,2015-03-31,0.188798,0.185941,0.4,非银金融|建筑装饰|计算机|钢铁|煤炭
V1,2015-04-30,0.193043,0.187659,0.8,计算机|传媒|纺织服饰|轻工制造|电力设备
V1,2015-05-29,0.202322,0.176849,0.6,建筑装饰|计算机|煤炭|传媒|交通运输
V1,2015-06-30,-0.172979,-0.099714,0.6,煤炭|计算机|轻工制造|机械设备|国防军工
V1,2015-07-31,-0.106636,-0.145433,0.4,煤炭|国防军工|轻工制造|纺织服饰|交通运输
V1,2015-08-31,-0.143494,-0.12902,0.4,煤炭|农林牧渔|国防军工|轻工制造|电子
V1,2015-09-30,-0.068273,-0.060433,1.0,银行|交通运输|钢铁|食品饮料|公用事业
V1,2015-10-30,0.109001,0.150668,0.6,银行|社会服务|医药生物|食品饮料|传媒
V1,2015-11-30,0.078177,0.046319,1.0,计算机|综合|纺织服饰|汽车|商贸零售
V1,2015-12-31,0.038287,0.045709,0.6,计算机|电子|综合|传媒|通信
V1,2016-01-29,-0.284459,-0.261395,0.2,电子|计算机|房地产|通信|综合
V1,2016-02-29,-0.020029,-0.021647,0.6,家用电器|房地产|社会服务|银行|电子
V1,2016-03-31,0.119449,0.151651,0.2,银行|房地产|食品饮料|家用电器|社会服务
V1,2016-04-29,-0.018767,-0.021714,0.6,食品饮料|有色金属|农林牧渔|银行|煤炭
V1,2016-05-31,-0.017365,-0.013309,0.6,有色金属|食品饮料|汽车|建筑材料|综合
V1,2016-06-30,0.054579,0.029882,0.6,电子|食品饮料|有色金属|非银金融|电力设备
V1,2016-07-29,0.006462,0.00527,0.2,电子|食品饮料|有色金属|家用电器|电力设备
V1,2016-08-31,0.021419,0.043813,0.4,食品饮料|家用电器|医药生物|电子|国防军工
V1,2016-09-30,-0.020325,-0.0182,0.6,综合|国防军工|建筑装饰|医药生物|建筑材料
V1,2016-10-31,0.036007,0.030727,0.4,建筑材料|综合|建筑装饰|家用电器|房地产
V1,2016-11-30,0.061315,0.037375,0.2,建筑装饰|建筑材料|综合|房地产|钢铁
V1,2016-12-30,-0.051903,-0.048906,0.4,建筑装饰|家用电器|建筑材料|钢铁|机械设备
V1,2017-01-26,0.007869,-0.006085,0.4,建筑装饰|钢铁|建筑材料|商贸零售|食品饮料
V1,2017-02-28,0.038524,0.036704,0.6,钢铁|建筑装饰|国防军工|银行|家用电器
V1,2017-03-31,-0.006645,-0.007477,0.4,钢铁|建筑材料|国防军工|食品饮料|银行
V1,2017-04-28,-0.017665,-0.034418,0.4,家用电器|食品饮料|国防军工|建筑装饰|钢铁
V1,2017-05-31,-0.034652,-0.047571,0.4,家用电器|食品饮料|建筑材料|建筑装饰|公用事业
V1,2017-06-30,0.054476,0.043327,0.4,家用电器|食品饮料|非银金融|银行|公用事业
V1,2017-07-31,0.012578,0.008721,0.2,家用电器|非银金融|食品饮料|银行|房地产
V1,2017-08-31,0.03818,0.028976,0.4,有色金属|钢铁|非银金融|银行|家用电器
V1,2017-09-29,0.007069,0.014814,0.4,有色金属|钢铁|非银金融|食品饮料|基础化工
V1,2017-10-31,0.007404,0.00648,0.4,有色金属|钢铁|食品饮料|通信|电子
V1,2017-11-30,-0.03769,-0.036877,0.4,食品饮料|电子|家用电器|通信|医药生物
V1,2017-12-29,0.02896,-0.004701,0.0,食品饮料|家用电器|电子|通信|医药生物
V1,2018-01-31,0.065818,0.008804,0.4,食品饮料|家用电器|医药生物|银行|非银金融
V1,2018-02-28,-0.062042,-0.041864,0.4,银行|房地产|食品饮料|家用电器|钢铁
V1,2018-03-30,-0.033171,0.001726,0.2,食品饮料|家用电器|社会服务|银行|房地产
V1,2018-04-27,-0.03274,-0.04126,0.4,计算机|医药生物|社会服务|房地产|家用电器
V1,2018-05-31,-0.035766,-0.00219,0.6,计算机|医药生物|国防军工|通信|电子
V1,2018-06-29,-0.093069,-0.094313,0.6,医药生物|社会服务|食品饮料|计算机|商贸零售
V1,2018-07-31,-0.008628,0.002482,0.4,食品饮料|社会服务|医药生物|家用电器|钢铁
V1,2018-08-31,-0.083362,-0.073615,0.4,社会服务|食品饮料|钢铁|建筑材料|基础化工
V1,2018-09-28,0.022241,0.005674,0.6,钢铁|银行|建筑材料|非银金融|国防军工
V1,2018-10-31,-0.053546,-0.099982,0.2,银行|非银金融|钢铁|国防军工|建筑装饰
V1,2018-11-30,-0.007445,0.03119,0.4,银行|非银金融|房地产|农林牧渔|钢铁
V1,2018-12-28,-0.045626,-0.038189,0.2,农林牧渔|非银金融|银行|房地产|电力设备
V1,2019-01-31,0.012117,0.013335,0.4,农林牧渔|综合|通信|房地产|电力设备
V1,2019-02-28,0.179686,0.186743,0.4,食品饮料|家用电器|农林牧渔|电力设备|通信
V1,2019-03-29,0.106268,0.089246,0.6,通信|农林牧渔|电子|计算机|非银金融
V1,2019-04-30,0.000187,-0.024295,0.2,计算机|农林牧渔|食品饮料|非银金融|电子
V1,2019-05-31,-0.053742,-0.063575,0.4,农林牧渔|计算机|食品饮料|综合|通信
V1,2019-06-28,0.035443,0.019336,0.6,农林牧渔|食品饮料|家用电器|社会服务|建筑材料
V1,2019-07-31,-0.004615,-0.010454,0.4,食品饮料|家用电器|非银金融|银行|社会服务
V1,2019-08-30,0.033156,-0.009757,0.4,社会服务|国防军工|食品饮料|电子|非银金融
V1,2019-09-30,-0.006153,0.002489,0.2,食品饮料|电子|社会服务|国防军工|医药生物
V1,2019-10-31,0.005717,0.003379,0.2,电子|医药生物|计算机|食品饮料|国防军工
V1,2019-11-29,-0.028112,-0.014726,0.2,电子|医药生物|食品饮料|计算机|农林牧渔
V1,2019-12-31,0.102997,0.079229,0.8,电子|建筑材料|银行|家用电器|传媒
V1,2020-01-23,0.002003,-0.00983,0.2,建筑材料|电子|家用电器|传媒|房地产
V1,2020-02-28,0.027192,0.004934,0.4,电子|有色金属|电力设备|建筑材料|传媒
V1,2020-03-31,-0.102765,-0.05347,0.4,电子|计算机|通信|传媒|建筑材料
V1,2020-04-30,0.046245,0.047643,0.4,农林牧渔|医药生物|计算机|通信|建筑材料
V1,2020-05-29,0.029524,0.005888,0.4,农林牧渔|建筑材料|食品饮料|医药生物|社会服务
V1,2020-06-30,0.117561,0.069358,0.2,食品饮料|社会服务|商贸零售|医药生物|建筑材料
V1,2020-07-31,0.185109,0.136973,0.4,社会服务|电子|医药生物|食品饮料|传媒
V1,2020-08-31,0.018443,0.020939,0.4,社会服务|医药生物|食品饮料|国防军工|电力设备
V1,2020-09-30,-0.034277,-0.060947,0.0,社会服务|食品饮料|国防军工|电力设备|医药生物
V1,2020-10-30,0.017707,0.003957,0.2,社会服务|国防军工|电力设备|汽车|食品饮料
V1,2020-11-30,0.059523,0.042811,0.4,汽车|电力设备|食品饮料|家用电器|银行
V1,2020-12-31,0.054046,0.018931,0.2,汽车|家用电器|有色金属|电力设备|银行
V1,2021-01-29,0.021078,-0.012202,0.2,有色金属|电力设备|食品饮料|家用电器|汽车
V1,2021-02-26,0.013502,0.015749,0.4,有色金属|社会服务|电力设备|食品饮料|基础化工
V1,2021-03-31,-0.047897,-0.015614,0.0,社会服务|电力设备|有色金属|食品饮料|基础化工
V1,2021-04-30,-0.012897,0.010811,0.8,钢铁|公用事业|银行|社会服务|建筑装饰
V1,2021-05-31,0.026708,0.040872,0.4,钢铁|纺织服饰|社会服务|综合|公用事业
V1,2021-06-30,0.004286,-0.002151,0.4,钢铁|综合|医药生物|食品饮料|公用事业
V1,2021-07-30,0.031024,-0.035987,0.8,电力设备|电子|汽车|综合|基础化工
V1,2021-08-31,0.090526,0.048802,0.4,电力设备|有色金属|电子|国防军工|基础化工
V1,2021-09-30,-0.09726,-0.015132,0.2,有色金属|钢铁|电力设备|基础化工|国防军工
V1,2021-10-29,-0.017578,-0.00327,0.2,有色金属|公用事业|钢铁|基础化工|电力设备
V1,2021-11-30,-0.001407,0.024431,0.6,公用事业|电力设备|农林牧渔|社会服务|国防军工
V1,2021-12-31,0.026504,0.036054,0.4,食品饮料|农林牧渔|电力设备|通信|公用事业
V1,2022-01-28,-0.127181,-0.084616,0.8,传媒|国防军工|通信|轻工制造|电子
V1,2022-02-28,0.018154,0.037272,0.6,房地产|建筑装饰|轻工制造|通信|建筑材料
V1,2022-03-30,-0.010695,-0.059648,0.6,建筑装饰|社会服务|综合|交通运输|房地产
V1,2022-04-29,-0.075497,-0.091414,0.6,煤炭|房地产|综合|银行|农林牧渔
V1,2022-05-31,0.030748,0.059702,0.4,煤炭|房地产|建筑装饰|美容护理|综合
V1,2022-06-30,0.050666,0.071405,0.6,煤炭|美容护理|交通运输|汽车|石油石化
V1,2022-07-29,-0.019233,-0.026445,0.6,汽车|食品饮料|电力设备|美容护理|家用电器
V1,2022-08-31,-0.075685,-0.021655,0.6,汽车|电力设备|机械设备|国防军工|有色金属
V1,2022-09-30,-0.087549,-0.071981,0.6,电力设备|综合|通信|机械设备|农林牧渔
V1,2022-10-31,-0.036568,-0.032085,0.6,煤炭|综合|公用事业|石油石化|通信
V1,2022-11-30,0.038544,0.09668,0.6,国防军工|计算机|综合|煤炭|医药生物
V1,2022-12-30,-0.009049,-0.017264,0.4,房地产|社会服务|计算机|医药生物|综合
V1,2023-01-31,0.036912,0.061388,0.4,社会服务|计算机|传媒|综合|美容护理
